,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0009042080491781235,4.0,50.0,50,0.05,300
1,1,0.1388187080156058,8.0,102.0,50,0.05,300
2,2,0.1419728749897331,9.0,154.0,50,0.05,300
3,3,0.14462229202035815,10.0,206.0,50,0.05,300
4,4,0.14712137496098876,10.0,257.0,50,0.05,300
5,5,0.14960295800119638,10.0,308.0,50,0.05,300
6,6,0.15209579200018197,10.0,359.0,50,0.05,300
7,7,0.15435487497597933,10.0,410.0,50,0.05,300
8,8,0.1566100000636652,10.0,461.0,50,0.05,300
9,9,0.15883562504313886,10.0,512.0,50,0.05,300
10,10,0.16105724999215454,10.0,563.0,50,0.05,300
11,11,0.16317541699390858,10.0,614.0,50,0.05,300
12,12,0.16523020796012133,10.0,665.0,50,0.05,300
13,13,0.167281833011657,10.0,716.0,50,0.05,300
14,14,0.16932795802131295,10.0,767.0,50,0.05,300
15,15,0.17134650005027652,10.0,818.0,50,0.05,300
16,16,0.17326575005427003,10.0,869.0,50,0.05,300
17,17,0.17512833303771913,10.0,920.0,50,0.05,300
18,18,0.17699262499809265,10.0,971.0,50,0.05,300
19,19,0.17886408302001655,10.0,1022.0,50,0.05,300
20,20,0.18072562501765788,10.0,1073.0,50,0.05,300
21,21,0.18255274998955429,10.0,1124.0,50,0.05,300
22,22,0.1843237919965759,10.0,1175.0,50,0.05,300
23,23,0.18609204201493412,10.0,1226.0,50,0.05,300
24,24,0.1878594170557335,10.0,1277.0,50,0.05,300
25,25,0.189642500015907,10.0,1328.0,50,0.05,300
26,26,0.19141933298669755,10.0,1379.0,50,0.05,300
27,27,0.1931944170501083,10.0,1430.0,50,0.05,300
28,28,0.1949721670243889,10.0,1481.0,50,0.05,300
29,29,0.19673070800490677,10.0,1532.0,50,0.05,300
30,30,0.19850379205308855,10.0,1583.0,50,0.05,300
31,31,0.2002670420333743,10.0,1634.0,50,0.05,300
32,32,0.20203745795879513,10.0,1685.0,50,0.05,300
33,33,0.20380391704384238,10.0,1736.0,50,0.05,300
34,34,0.20557483297307044,10.0,1787.0,50,0.05,300
35,35,0.2073292500572279,10.0,1838.0,50,0.05,300
36,36,0.20908875006716698,10.0,1889.0,50,0.05,300
37,37,0.21086812496650964,10.0,1940.0,50,0.05,300
38,38,0.21262237499468029,10.0,1991.0,50,0.05,300
39,39,0.21439683297649026,10.0,2042.0,50,0.05,300
40,40,0.2161575830541551,10.0,2093.0,50,0.05,300
41,41,0.21792462503071874,10.0,2144.0,50,0.05,300
42,42,0.2196912079816684,10.0,2195.0,50,0.05,300
43,43,0.22145487496163696,10.0,2246.0,50,0.05,300
44,44,0.22322612500283867,10.0,2297.0,50,0.05,300
45,45,0.22497900004964322,10.0,2348.0,50,0.05,300
46,46,0.22675191704183817,10.0,2399.0,50,0.05,300
47,47,0.22851654200349003,10.0,2450.0,50,0.05,300
48,48,0.2303037920501083,10.0,2501.0,50,0.05,300
49,49,0.2320739170536399,10.0,2552.0,50,0.05,300
50,50,0.2338394169928506,10.0,2603.0,50,0.05,300
51,51,0.23560966702643782,10.0,2654.0,50,0.05,300
52,52,0.23736966704018414,10.0,2705.0,50,0.05,300
53,53,0.2391305830096826,10.0,2756.0,50,0.05,300
54,0,0.0009042080491781235,4.0,50.0,50,0.1,300
55,1,0.1388187080156058,8.0,102.0,50,0.1,300
