,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.009513125056400895,7.0,50.0,50,0.05,300
1,1,0.12367270910181105,5.0,102.0,50,0.05,300
2,2,0.1354580840561539,4.0,154.0,50,0.05,300
3,3,0.14609912503510714,4.0,205.0,50,0.05,300
4,4,0.15647650009486824,3.0,257.0,50,0.05,300
5,5,0.16670258401427418,3.0,308.0,50,0.05,300
6,6,0.1769118340453133,3.0,359.0,50,0.05,300
7,7,0.1871300000930205,3.0,410.0,50,0.05,300
8,8,0.19732262508478016,3.0,461.0,50,0.05,300
9,9,0.20755100005771965,3.0,512.0,50,0.05,300
10,10,0.21774633403401822,3.0,563.0,50,0.05,300
11,11,0.22795612504705787,3.0,614.0,50,0.05,300
12,12,0.23814737505745143,3.0,665.0,50,0.05,300
13,13,0.24832504207734019,3.0,716.0,50,0.05,300
14,14,0.26385741704143584,3.0,767.0,50,0.05,300
15,15,0.2758573340252042,3.0,818.0,50,0.05,300
16,16,0.28689275006763637,3.0,869.0,50,0.05,300
17,17,0.30373733409214765,3.0,920.0,50,0.05,300
18,18,0.3146566670620814,3.0,971.0,50,0.05,300
19,19,0.32513612508773804,3.0,1022.0,50,0.05,300
20,20,0.3451710840454325,3.0,1073.0,50,0.05,300
21,21,0.35636308405082673,3.0,1124.0,50,0.05,300
22,22,0.368681792053394,3.0,1175.0,50,0.05,300
23,23,0.37901716702617705,3.0,1226.0,50,0.05,300
24,24,0.3893030839972198,3.0,1277.0,50,0.05,300
25,25,0.3995682920794934,3.0,1328.0,50,0.05,300
26,26,0.40981283399742097,3.0,1379.0,50,0.05,300
27,27,0.42192058404907584,3.0,1430.0,50,0.05,300
28,28,0.43652862508315593,3.0,1481.0,50,0.05,300
29,29,0.45013650006148964,3.0,1532.0,50,0.05,300
30,30,0.46078562503680587,3.0,1583.0,50,0.05,300
31,31,0.47253466700203717,3.0,1634.0,50,0.05,300
32,32,0.4891724589979276,3.0,1685.0,50,0.05,300
33,33,0.5057442090474069,3.0,1736.0,50,0.05,300
34,34,0.5164005840197206,3.0,1787.0,50,0.05,300
35,35,0.526725709089078,3.0,1838.0,50,0.05,300
36,36,0.5405291670467705,3.0,1889.0,50,0.05,300
37,37,0.5515134590677917,3.0,1940.0,50,0.05,300
38,38,0.5662948340177536,3.0,1991.0,50,0.05,300
39,39,0.5766048750374466,3.0,2042.0,50,0.05,300
40,40,0.5868617920204997,3.0,2093.0,50,0.05,300
41,41,0.6057059590239078,3.0,2144.0,50,0.05,300
42,42,0.62236895901151,3.0,2195.0,50,0.05,300
43,43,0.6392030420247465,3.0,2246.0,50,0.05,300
44,44,0.6495967920636758,3.0,2297.0,50,0.05,300
45,45,0.6607267500367016,3.0,2348.0,50,0.05,300
46,46,0.6710777500411496,3.0,2399.0,50,0.05,300
