,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.001004750025458634,30.0,50.0,50,0.05,300
1,1,0.024448791053146124,32.0,102.0,50,0.05,300
2,2,0.026405791053548455,33.0,154.0,50,0.05,300
3,3,0.028313125018030405,33.0,205.0,50,0.05,300
4,4,0.030218666070140898,35.0,257.0,50,0.05,300
5,5,0.03233166609425098,36.0,309.0,50,0.05,300
6,6,0.03421062498819083,37.0,361.0,50,0.05,300
7,7,0.03607100003864616,38.0,413.0,50,0.05,300
8,8,0.037901333067566156,39.0,465.0,50,0.05,300
9,9,0.03972041606903076,41.0,517.0,50,0.05,300
10,10,0.04153516609221697,41.0,568.0,50,0.05,300
11,11,0.043350083054974675,42.0,620.0,50,0.05,300
12,12,0.04515504103619605,43.0,672.0,50,0.05,300
13,13,0.0470000000204891,43.0,723.0,50,0.05,300
14,14,0.04881662502884865,44.0,775.0,50,0.05,300
15,15,0.050615624990314245,44.0,826.0,50,0.05,300
16,16,0.05243187502492219,45.0,878.0,50,0.05,300
17,17,0.054243375081568956,46.0,930.0,50,0.05,300
18,18,0.056077875080518425,48.0,982.0,50,0.05,300
19,19,0.057876208098605275,48.0,1033.0,50,0.05,300
20,20,0.05966475000604987,48.0,1084.0,50,0.05,300
21,21,0.0614946250570938,49.0,1136.0,50,0.05,300
22,22,0.06329858303070068,49.0,1187.0,50,0.05,300
23,23,0.06511262501589954,49.0,1238.0,50,0.05,300
24,24,0.06693037506192923,49.0,1289.0,50,0.05,300
25,25,0.0687392910476774,49.0,1340.0,50,0.05,300
26,26,0.07052858301904052,49.0,1391.0,50,0.05,300
27,27,0.0723377080867067,49.0,1442.0,50,0.05,300
28,28,0.07416633307002485,49.0,1493.0,50,0.05,300
29,29,0.07596091600134969,50.0,1545.0,50,0.05,300
30,30,0.07773887505754828,50.0,1596.0,50,0.05,300
31,31,0.07952095801010728,50.0,1647.0,50,0.05,300
32,32,0.08129404101055115,50.0,1698.0,50,0.05,300
33,33,0.08308045798912644,50.0,1749.0,50,0.05,300
34,34,0.08486808300949633,50.0,1800.0,50,0.05,300
35,35,0.08664624998345971,50.0,1851.0,50,0.05,300
36,36,0.08844800002407283,50.0,1902.0,50,0.05,300
37,37,0.09023316600359976,50.0,1953.0,50,0.05,300
38,38,0.09201766608748585,50.0,2004.0,50,0.05,300
39,39,0.09379637509118766,50.0,2055.0,50,0.05,300
40,40,0.0955714579904452,50.0,2106.0,50,0.05,300
41,41,0.09734020801261067,50.0,2157.0,50,0.05,300
42,42,0.09912095800973475,50.0,2208.0,50,0.05,300
43,43,0.10089091607369483,50.0,2259.0,50,0.05,300
44,44,0.10267187503632158,50.0,2310.0,50,0.05,300
45,45,0.10444595804437995,50.0,2361.0,50,0.05,300
46,46,0.10621291608549654,50.0,2412.0,50,0.05,300
47,47,0.10797279106918722,50.0,2463.0,50,0.05,300
48,48,0.11007758299820125,50.0,2514.0,50,0.05,300
49,49,0.11194033303763717,50.0,2565.0,50,0.05,300
50,50,0.11373016599100083,50.0,2616.0,50,0.05,300
51,51,0.11552158300764859,50.0,2667.0,50,0.05,300
52,52,0.11731400003191084,50.0,2718.0,50,0.05,300
53,53,0.12027929106261581,50.0,2769.0,50,0.05,300
54,54,0.12215404107701033,50.0,2820.0,50,0.05,300
55,55,0.12398825003765523,50.0,2871.0,50,0.05,300
56,56,0.12578345800284296,50.0,2922.0,50,0.05,300
57,57,0.12757308303844184,50.0,2973.0,50,0.05,300
58,58,0.12936087499838322,50.0,3024.0,50,0.05,300
59,59,0.13117808301467448,50.0,3075.0,50,0.05,300
60,60,0.13296349998563528,50.0,3126.0,50,0.05,300
61,61,0.13474550005048513,50.0,3177.0,50,0.05,300
62,62,0.13654175004921854,50.0,3228.0,50,0.05,300
63,63,0.13831787509843707,50.0,3279.0,50,0.05,300
64,64,0.14013091602828354,50.0,3330.0,50,0.05,300
65,65,0.1419205410638824,50.0,3381.0,50,0.05,300
66,66,0.143703208072111,50.0,3432.0,50,0.05,300
67,67,0.1454870830057189,50.0,3483.0,50,0.05,300
68,68,0.14727316598873585,50.0,3534.0,50,0.05,300
69,69,0.14906395808793604,50.0,3585.0,50,0.05,300
70,70,0.15086000005248934,50.0,3636.0,50,0.05,300
71,71,0.15266416606027633,50.0,3687.0,50,0.05,300
72,72,0.15445391600951552,50.0,3738.0,50,0.05,300
