,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,15.0,0,9.574997238814831e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,0.1,0.99,0.001,0.09999990376810826,0.1,300
1,300,28.0,255,0.029920749948360026,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",geometric,0.1,0.99,0.001,0.0999699331623829,0.1,300
2,0,15.0,0,0.00010437495075166225,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,0.5,0.99,0.001,0.4999994754986202,0.5,300
3,300,28.0,255,0.137910540914163,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",geometric,0.5,0.99,0.001,0.499307456432964,0.5,300
4,0,15.0,0,0.0006185839883983135,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,1.0,0.99,0.001,0.9999937830424883,1.0,300
5,300,28.0,255,0.2653884169412777,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",geometric,1.0,0.99,0.001,0.997336311209545,1.0,300
6,0,15.0,0,0.00011787493713200092,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,2.0,0.99,0.001,1.9999976306359897,2.0,300
7,300,28.0,395,0.14036249998025596,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,2.0,0.99,0.001,1.9971806085794994,2.0,300
8,0,15.0,0,9.92499990388751e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,5.0,0.99,0.001,4.999995012523368,5.0,300
9,300,25.0,478,0.043596374918706715,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",geometric,5.0,0.99,0.001,4.99780968883681,5.0,300
10,0,15.0,0,9.31670656427741e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",geometric,10.0,0.99,0.001,9.999990636401382,10,300
11,300,24.0,520,0.11227395804598927,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",geometric,10.0,0.99,0.001,9.98872245407755,10,300
