,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,53.0,0,0.0018005829770117998,"[32, 9, 21, 8, 25, 5, 27, 19, 21, 15, 21, 44, 23, 6, 49, 35, 49, 45, 30, 5, 13, 14, 22, 21, 28, 25, 17, 3, 29, 33, 22, 1, 5, 2, 47, 23, 43, 0, 18, 42, 15, 40, 40, 4, 10, 9, 25, 47, 14, 23]",0,300,0
1,300,15.0,307,0.32701500004623085,"[32, 9, 39, 37, 25, 22, 47, 16, 21, 8, 12, 34, 2, 0, 49, 35, 49, 45, 30, 5, 13, 31, 27, 26, 28, 19, 17, 3, 29, 7, 48, 1, 5, 2, 42, 23, 43, 33, 18, 20, 15, 6, 40, 4, 11, 9, 25, 47, 14, 23]",0,300,0
