,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0015117920702323318,105.0,0.0,True,250,0.1,300
1,1,0.12692583305761218,124.0,2.0,True,250,0.1,300
2,2,0.1917747079860419,127.0,4.0,True,250,0.1,300
3,3,0.24532566696871072,127.0,5.0,True,250,0.1,300
4,4,0.32455187500454485,132.0,7.0,True,250,0.1,300
5,5,0.36728441703598946,136.0,9.0,True,250,0.1,300
6,6,0.4354141670046374,143.0,11.0,True,250,0.1,300
7,7,0.48989987501408905,149.0,13.0,True,250,0.1,300
8,8,0.5381794580025598,153.0,15.0,True,250,0.1,300
9,9,0.5939329579705372,156.0,17.0,True,250,0.1,300
10,10,0.6629315830068663,159.0,19.0,True,250,0.1,300
11,11,0.7045670420629904,161.0,21.0,True,250,0.1,300
12,12,0.7475736250635237,161.0,22.0,True,250,0.1,300
13,13,0.7865730420453474,161.0,23.0,True,250,0.1,300
14,14,1.2065096250735223,161.0,24.0,True,250,0.1,300
15,15,1.353225333034061,161.0,25.0,True,250,0.1,300
16,16,1.7598207499831915,161.0,26.0,True,250,0.1,300
17,17,1.9771741670556366,161.0,27.0,True,250,0.1,300
18,18,2.1352339170407504,161.0,28.0,True,250,0.1,300
19,19,2.3003489580005407,161.0,29.0,True,250,0.1,300
20,20,2.465747917070985,161.0,30.0,True,250,0.1,300
21,21,2.6030690419720486,161.0,31.0,True,250,0.1,300
22,22,2.769146917038597,161.0,32.0,True,250,0.1,300
23,23,2.9118849580409005,161.0,33.0,True,250,0.1,300
24,24,3.0670590000227094,161.0,34.0,True,250,0.1,300
25,25,3.2180028329603374,161.0,35.0,True,250,0.1,300
26,26,3.3703679169993848,161.0,36.0,True,250,0.1,300
27,27,3.4974406249821186,161.0,37.0,True,250,0.1,300
28,28,3.672067124978639,161.0,38.0,True,250,0.1,300
29,29,3.8241001670248806,161.0,39.0,True,250,0.1,300
30,30,3.968947457964532,161.0,40.0,True,250,0.1,300
31,31,4.1111442080000415,161.0,41.0,True,250,0.1,300
