,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,3.0,50,0.0008428749861195683,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.05,300
1,300,10.0,2858,0.2635947080561891,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.05,300
2,0,3.0,50,0.0009297920623794198,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.1,300
3,300,10.0,2858,0.3473872080212459,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.1,300
4,0,3.0,50,0.0010543750831857324,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.2,300
5,300,10.0,2704,0.1406074999831617,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.2,300
6,0,3.0,50,0.0009171250276267529,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.4,300
7,300,10.0,2806,0.1295719159534201,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.4,300
8,0,3.0,50,0.0007605829741805792,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.6,300
9,300,10.0,2756,0.2802222080063075,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.6,300
10,0,3.0,50,0.0007672089850530028,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",50,0.8,300
11,300,10.0,2704,0.2146813339786604,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.8,300
