,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0010218749521300197,126.0,50.0,True,50,0.1,300
1,1,0.08860304101835936,147.0,102.0,True,50,0.1,300
2,2,0.1461314579937607,152.0,154.0,True,50,0.1,300
3,3,0.19652899994980544,152.0,205.0,True,50,0.1,300
4,4,0.2523649159120396,152.0,256.0,True,50,0.1,300
5,5,0.35342395794577897,152.0,307.0,True,50,0.1,300
6,6,0.41789404093287885,152.0,358.0,True,50,0.1,300
7,7,0.49014041596092284,152.0,409.0,True,50,0.1,300
8,8,0.5546979159116745,152.0,460.0,True,50,0.1,300
9,9,0.6167936249403283,152.0,511.0,True,50,0.1,300
10,10,0.6855369579279795,152.0,562.0,True,50,0.1,300
11,11,0.7530042079742998,152.0,613.0,True,50,0.1,300
12,12,0.8253761659143493,152.0,664.0,True,50,0.1,300
13,13,0.9076442909426987,152.0,715.0,True,50,0.1,300
14,14,0.9768299160059541,152.0,766.0,True,50,0.1,300
15,15,1.0469784159213305,152.0,817.0,True,50,0.1,300
16,16,1.1124839159892872,152.0,868.0,True,50,0.1,300
17,17,1.2038631659233943,152.0,919.0,True,50,0.1,300
18,18,1.2907825829461217,152.0,970.0,True,50,0.1,300
19,19,1.3665326659101993,152.0,1021.0,True,50,0.1,300
20,20,1.4633677499368787,152.0,1072.0,True,50,0.1,300
21,21,1.5449670410016552,152.0,1123.0,True,50,0.1,300
22,22,1.61615808296483,152.0,1174.0,True,50,0.1,300
23,23,1.690188082982786,152.0,1225.0,True,50,0.1,300
24,24,1.771148958010599,152.0,1276.0,True,50,0.1,300
25,25,1.8471187909599394,152.0,1327.0,True,50,0.1,300
26,26,1.9221953749656677,152.0,1378.0,True,50,0.1,300
27,27,1.9873492500046268,152.0,1429.0,True,50,0.1,300
28,28,2.0622136659221724,152.0,1480.0,True,50,0.1,300
29,29,2.14856050000526,152.0,1531.0,True,50,0.1,300
30,30,2.224845540942624,152.0,1582.0,True,50,0.1,300
31,31,2.2868646249407902,152.0,1633.0,True,50,0.1,300
32,32,2.3474900409346446,152.0,1684.0,True,50,0.1,300
33,33,2.410526332911104,152.0,1735.0,True,50,0.1,300
34,34,2.4911154159344733,152.0,1786.0,True,50,0.1,300
35,35,2.5725165409967303,152.0,1837.0,True,50,0.1,300
36,36,2.6343785409117118,152.0,1888.0,True,50,0.1,300
37,37,2.7148959999904037,152.0,1939.0,True,50,0.1,300
38,38,2.784610165981576,152.0,1990.0,True,50,0.1,300
39,39,2.862302582943812,152.0,2041.0,True,50,0.1,300
40,40,2.932127874926664,152.0,2092.0,True,50,0.1,300
41,41,3.017814665916376,152.0,2143.0,True,50,0.1,300
42,42,3.086972124991007,152.0,2194.0,True,50,0.1,300
43,43,3.173224415979348,152.0,2245.0,True,50,0.1,300
44,44,3.251374915940687,152.0,2296.0,True,50,0.1,300
45,45,3.3261516659986228,152.0,2347.0,True,50,0.1,300
46,46,3.406699665938504,152.0,2398.0,True,50,0.1,300
47,47,3.491115832934156,152.0,2449.0,True,50,0.1,300
48,48,3.56218629097566,152.0,2500.0,True,50,0.1,300
49,49,3.6519509999779984,152.0,2551.0,True,50,0.1,300
50,50,3.713566332939081,152.0,2602.0,True,50,0.1,300
51,51,3.771940124919638,152.0,2653.0,True,50,0.1,300
52,52,3.8298461659578606,152.0,2704.0,True,50,0.1,300
53,0,0.0010218749521300197,126.0,50.0,True,50,0.2,300
54,1,0.08860304101835936,150.0,102.0,True,50,0.2,300
55,2,0.1461314579937607,159.0,154.0,True,50,0.2,300
56,3,0.19652899994980544,165.0,206.0,True,50,0.2,300
57,4,0.2523649159120396,169.0,258.0,True,50,0.2,300
58,5,0.35342395794577897,175.0,310.0,True,50,0.2,300
