,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.058460667030885816,52.0,50.0,True,50,0.1,300
1,1,0.4032647090498358,40.0,102.0,True,50,0.1,300
2,2,0.7247987920418382,40.0,153.0,True,50,0.1,300
3,3,1.3074509169673547,40.0,204.0,True,50,0.1,300
4,4,1.819980000029318,40.0,255.0,True,50,0.1,300
5,5,2.3249965420691296,40.0,306.0,True,50,0.1,300
6,6,2.8467133339727297,40.0,357.0,True,50,0.1,300
7,7,3.3543958340305835,40.0,408.0,True,50,0.1,300
8,8,3.8665803340263665,40.0,459.0,True,50,0.1,300
9,9,4.379121834062971,40.0,510.0,True,50,0.1,300
10,10,4.918968625017442,40.0,561.0,True,50,0.1,300
11,11,5.445851208991371,40.0,612.0,True,50,0.1,300
12,12,5.98765020899009,40.0,663.0,True,50,0.1,300
13,13,6.511488875024952,40.0,714.0,True,50,0.1,300
14,14,7.058272375026718,40.0,765.0,True,50,0.1,300
15,15,7.630006041959859,40.0,816.0,True,50,0.1,300
16,16,8.16101499996148,40.0,867.0,True,50,0.1,300
17,17,8.675760000012815,40.0,918.0,True,50,0.1,300
18,18,9.215365958982147,40.0,969.0,True,50,0.1,300
19,19,9.696520625031553,40.0,1020.0,True,50,0.1,300
20,20,10.197294209036045,40.0,1071.0,True,50,0.1,300
21,21,10.721068709040992,40.0,1122.0,True,50,0.1,300
22,22,11.266221500001848,40.0,1173.0,True,50,0.1,300
23,23,11.795011708978564,40.0,1224.0,True,50,0.1,300
24,24,12.301362709025852,40.0,1275.0,True,50,0.1,300
25,25,12.844488749979064,40.0,1326.0,True,50,0.1,300
26,26,13.513279292033985,40.0,1377.0,True,50,0.1,300
27,27,14.098774624988437,40.0,1428.0,True,50,0.1,300
28,28,14.728059250046499,40.0,1479.0,True,50,0.1,300
29,29,15.263637459021993,40.0,1530.0,True,50,0.1,300
30,30,15.795012749964371,40.0,1581.0,True,50,0.1,300
31,31,16.31783470895607,40.0,1632.0,True,50,0.1,300
32,32,16.881425208994187,40.0,1683.0,True,50,0.1,300
33,33,17.41156941698864,40.0,1734.0,True,50,0.1,300
34,34,17.9177718750434,40.0,1785.0,True,50,0.1,300
35,35,18.42652454203926,40.0,1836.0,True,50,0.1,300
36,36,18.950554709066637,40.0,1887.0,True,50,0.1,300
37,37,19.484761583968066,40.0,1938.0,True,50,0.1,300
38,38,20.0221015419811,40.0,1989.0,True,50,0.1,300
39,39,20.576461000018753,40.0,2040.0,True,50,0.1,300
