,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0003436249680817127,11.0,0.0,True,250,0.1,300
1,1,0.1664380420697853,24.0,2.0,True,250,0.1,300
2,2,0.17243766703177243,26.0,4.0,True,250,0.1,300
3,3,0.17811891704332083,28.0,6.0,True,250,0.1,300
4,4,0.18443091702647507,28.0,7.0,True,250,0.1,300
5,5,0.1907183330040425,28.0,8.0,True,250,0.1,300
6,6,0.20059841696638614,28.0,9.0,True,250,0.1,300
7,7,0.20781920803710818,28.0,10.0,True,250,0.1,300
8,8,0.2166069169761613,28.0,11.0,True,250,0.1,300
9,9,0.22518725006375462,28.0,12.0,True,250,0.1,300
10,10,0.23253758298233151,28.0,13.0,True,250,0.1,300
11,11,0.23972020798828453,28.0,14.0,True,250,0.1,300
12,12,0.24695291696116328,28.0,15.0,True,250,0.1,300
13,13,0.25410795805510134,28.0,16.0,True,250,0.1,300
14,14,0.2616764169652015,28.0,17.0,True,250,0.1,300
15,15,0.26889516704250127,28.0,18.0,True,250,0.1,300
16,16,0.27603649999946356,28.0,19.0,True,250,0.1,300
17,17,0.283131750067696,28.0,20.0,True,250,0.1,300
18,18,0.29028212500270456,28.0,21.0,True,250,0.1,300
19,19,0.29740141704678535,28.0,22.0,True,250,0.1,300
20,20,0.304511750000529,28.0,23.0,True,250,0.1,300
21,21,0.31634804198984057,28.0,24.0,True,250,0.1,300
22,22,0.3253796249628067,28.0,25.0,True,250,0.1,300
23,23,0.33425349998287857,28.0,26.0,True,250,0.1,300
24,24,0.34389616700354964,28.0,27.0,True,250,0.1,300
25,25,0.35231029195711017,28.0,28.0,True,250,0.1,300
26,26,0.3604419999755919,28.0,29.0,True,250,0.1,300
27,27,0.3699588329764083,28.0,30.0,True,250,0.1,300
28,28,0.3780506249750033,28.0,31.0,True,250,0.1,300
29,29,0.3852774170227349,28.0,32.0,True,250,0.1,300
30,30,0.39244520803913474,28.0,33.0,True,250,0.1,300
31,31,0.397006707964465,28.0,34.0,True,250,0.1,300
32,32,0.40318512497469783,28.0,35.0,True,250,0.1,300
33,33,0.4099230000283569,28.0,36.0,True,250,0.1,300
34,34,0.4164023749763146,28.0,37.0,True,250,0.1,300
35,35,0.42268741701263934,28.0,38.0,True,250,0.1,300
36,36,0.42946187499910593,28.0,39.0,True,250,0.1,300
37,37,0.4368290420388803,28.0,40.0,True,250,0.1,300
38,38,0.445634291972965,28.0,41.0,True,250,0.1,300
39,39,0.45719374995678663,28.0,42.0,True,250,0.1,300
40,40,0.4667695000534877,28.0,43.0,True,250,0.1,300
41,41,0.47660645795986056,28.0,44.0,True,250,0.1,300
42,42,0.48814966704230756,28.0,45.0,True,250,0.1,300
43,43,0.4993638750165701,28.0,46.0,True,250,0.1,300
44,44,0.5067000000271946,28.0,47.0,True,250,0.1,300
45,45,0.5174297919729725,28.0,48.0,True,250,0.1,300
46,46,0.5299188330536708,28.0,49.0,True,250,0.1,300
47,47,0.5362449580570683,28.0,50.0,True,250,0.1,300
48,48,0.5424680829746649,28.0,51.0,True,250,0.1,300
49,49,0.5487693330505863,28.0,52.0,True,250,0.1,300
50,50,0.5549614999908954,28.0,53.0,True,250,0.1,300
51,51,0.5611468330025673,28.0,54.0,True,250,0.1,300
52,52,0.5672778750304133,28.0,55.0,True,250,0.1,300
53,53,0.5734222079627216,28.0,56.0,True,250,0.1,300
54,0,0.0003436249680817127,11.0,0.0,True,250,0.2,300
55,1,0.1664380420697853,25.0,2.0,True,250,0.2,300
56,2,0.17243766703177243,26.0,4.0,True,250,0.2,300
57,3,0.17811891704332083,27.0,6.0,True,250,0.2,300
58,4,0.18443091702647507,27.0,7.0,True,250,0.2,300
59,5,0.1907183330040425,29.0,9.0,True,250,0.2,300
60,0,0.0003436249680817127,11.0,0.0,True,250,0.4,300
61,1,0.1664380420697853,24.0,2.0,True,250,0.4,300
62,2,0.17243766703177243,26.0,4.0,True,250,0.4,300
63,3,0.17811891704332083,26.0,5.0,True,250,0.4,300
64,4,0.18443091702647507,27.0,7.0,True,250,0.4,300
65,5,0.1907183330040425,27.0,8.0,True,250,0.4,300
66,6,0.20059841696638614,28.0,10.0,True,250,0.4,300
67,7,0.20781920803710818,28.0,11.0,True,250,0.4,300
68,8,0.2166069169761613,28.0,12.0,True,250,0.4,300
69,9,0.22518725006375462,28.0,13.0,True,250,0.4,300
70,10,0.23253758298233151,28.0,14.0,True,250,0.4,300
71,11,0.23972020798828453,28.0,15.0,True,250,0.4,300
72,12,0.24695291696116328,28.0,16.0,True,250,0.4,300
73,13,0.25410795805510134,28.0,17.0,True,250,0.4,300
74,14,0.2616764169652015,28.0,18.0,True,250,0.4,300
75,15,0.26889516704250127,28.0,19.0,True,250,0.4,300
76,16,0.27603649999946356,28.0,20.0,True,250,0.4,300
77,17,0.283131750067696,28.0,21.0,True,250,0.4,300
78,18,0.29028212500270456,28.0,22.0,True,250,0.4,300
79,19,0.29740141704678535,28.0,23.0,True,250,0.4,300
80,20,0.304511750000529,28.0,24.0,True,250,0.4,300
81,21,0.31634804198984057,28.0,25.0,True,250,0.4,300
82,22,0.3253796249628067,28.0,26.0,True,250,0.4,300
83,23,0.33425349998287857,28.0,27.0,True,250,0.4,300
84,24,0.34389616700354964,28.0,28.0,True,250,0.4,300
85,25,0.35231029195711017,28.0,29.0,True,250,0.4,300
86,26,0.3604419999755919,28.0,30.0,True,250,0.4,300
87,27,0.3699588329764083,28.0,31.0,True,250,0.4,300
88,28,0.3780506249750033,28.0,32.0,True,250,0.4,300
89,29,0.3852774170227349,28.0,33.0,True,250,0.4,300
90,30,0.39244520803913474,28.0,34.0,True,250,0.4,300
91,31,0.397006707964465,28.0,35.0,True,250,0.4,300
92,32,0.40318512497469783,28.0,36.0,True,250,0.4,300
93,33,0.4099230000283569,28.0,37.0,True,250,0.4,300
94,34,0.4164023749763146,28.0,38.0,True,250,0.4,300
95,35,0.42268741701263934,28.0,39.0,True,250,0.4,300
96,36,0.42946187499910593,28.0,40.0,True,250,0.4,300
97,37,0.4368290420388803,28.0,41.0,True,250,0.4,300
98,38,0.445634291972965,28.0,42.0,True,250,0.4,300
99,39,0.45719374995678663,28.0,43.0,True,250,0.4,300
100,40,0.4667695000534877,28.0,44.0,True,250,0.4,300
101,41,0.47660645795986056,28.0,45.0,True,250,0.4,300
102,42,0.48814966704230756,28.0,46.0,True,250,0.4,300
103,43,0.4993638750165701,28.0,47.0,True,250,0.4,300
104,44,0.5067000000271946,28.0,48.0,True,250,0.4,300
105,45,0.5174297919729725,28.0,49.0,True,250,0.4,300
106,46,0.5299188330536708,28.0,50.0,True,250,0.4,300
107,47,0.5362449580570683,28.0,51.0,True,250,0.4,300
108,48,0.5424680829746649,28.0,52.0,True,250,0.4,300
109,49,0.5487693330505863,28.0,53.0,True,250,0.4,300
110,50,0.5549614999908954,28.0,54.0,True,250,0.4,300
111,51,0.5611468330025673,28.0,55.0,True,250,0.4,300
112,52,0.5672778750304133,28.0,56.0,True,250,0.4,300
113,53,0.5734222079627216,28.0,57.0,True,250,0.4,300
114,54,0.00029633298981934786,28.0,58.0,True,250,0.4,300
115,55,0.029741124948486686,28.0,59.0,True,250,0.4,300
116,56,0.03727600001730025,28.0,60.0,True,250,0.4,300
117,0,0.0003436249680817127,11.0,0.0,True,250,0.5,300
118,1,0.1664380420697853,21.0,2.0,True,250,0.5,300
119,2,0.17243766703177243,24.0,4.0,True,250,0.5,300
120,3,0.17811891704332083,27.0,6.0,True,250,0.5,300
121,4,0.18443091702647507,27.0,7.0,True,250,0.5,300
122,5,0.1907183330040425,27.0,8.0,True,250,0.5,300
123,6,0.20059841696638614,27.0,9.0,True,250,0.5,300
124,7,0.20781920803710818,27.0,10.0,True,250,0.5,300
125,8,0.2166069169761613,27.0,11.0,True,250,0.5,300
126,9,0.22518725006375462,27.0,12.0,True,250,0.5,300
127,10,0.23253758298233151,29.0,14.0,True,250,0.5,300
128,0,0.0003436249680817127,11.0,0.0,True,250,0.7,300
129,1,0.1664380420697853,22.0,2.0,True,250,0.7,300
130,2,0.17243766703177243,22.0,3.0,True,250,0.7,300
131,3,0.17811891704332083,24.0,5.0,True,250,0.7,300
132,4,0.18443091702647507,24.0,6.0,True,250,0.7,300
133,5,0.1907183330040425,24.0,7.0,True,250,0.7,300
134,6,0.20059841696638614,24.0,8.0,True,250,0.7,300
135,7,0.20781920803710818,25.0,10.0,True,250,0.7,300
136,8,0.2166069169761613,25.0,11.0,True,250,0.7,300
137,9,0.22518725006375462,25.0,12.0,True,250,0.7,300
138,10,0.23253758298233151,26.0,14.0,True,250,0.7,300
139,11,0.23972020798828453,28.0,16.0,True,250,0.7,300
140,12,0.24695291696116328,28.0,17.0,True,250,0.7,300
141,13,0.25410795805510134,28.0,18.0,True,250,0.7,300
142,14,0.2616764169652015,28.0,19.0,True,250,0.7,300
143,15,0.26889516704250127,28.0,20.0,True,250,0.7,300
144,16,0.27603649999946356,28.0,21.0,True,250,0.7,300
145,17,0.283131750067696,28.0,22.0,True,250,0.7,300
146,18,0.29028212500270456,28.0,23.0,True,250,0.7,300
147,19,0.29740141704678535,28.0,24.0,True,250,0.7,300
148,20,0.304511750000529,28.0,25.0,True,250,0.7,300
149,21,0.31634804198984057,28.0,26.0,True,250,0.7,300
150,22,0.3253796249628067,28.0,27.0,True,250,0.7,300
151,23,0.33425349998287857,28.0,28.0,True,250,0.7,300
152,24,0.34389616700354964,28.0,29.0,True,250,0.7,300
153,25,0.35231029195711017,28.0,30.0,True,250,0.7,300
154,26,0.3604419999755919,28.0,31.0,True,250,0.7,300
155,27,0.3699588329764083,28.0,32.0,True,250,0.7,300
156,28,0.3780506249750033,28.0,33.0,True,250,0.7,300
157,29,0.3852774170227349,28.0,34.0,True,250,0.7,300
158,30,0.39244520803913474,28.0,35.0,True,250,0.7,300
159,31,0.397006707964465,28.0,36.0,True,250,0.7,300
160,32,0.40318512497469783,28.0,37.0,True,250,0.7,300
161,33,0.4099230000283569,28.0,38.0,True,250,0.7,300
162,34,0.4164023749763146,28.0,39.0,True,250,0.7,300
163,35,0.42268741701263934,28.0,40.0,True,250,0.7,300
164,36,0.42946187499910593,28.0,41.0,True,250,0.7,300
165,37,0.4368290420388803,28.0,42.0,True,250,0.7,300
166,38,0.445634291972965,28.0,43.0,True,250,0.7,300
167,39,0.45719374995678663,28.0,44.0,True,250,0.7,300
168,40,0.4667695000534877,28.0,45.0,True,250,0.7,300
169,41,0.47660645795986056,28.0,46.0,True,250,0.7,300
170,42,0.48814966704230756,28.0,47.0,True,250,0.7,300
171,43,0.4993638750165701,28.0,48.0,True,250,0.7,300
172,44,0.5067000000271946,28.0,49.0,True,250,0.7,300
173,45,0.5174297919729725,28.0,50.0,True,250,0.7,300
174,46,0.5299188330536708,28.0,51.0,True,250,0.7,300
175,47,0.5362449580570683,28.0,52.0,True,250,0.7,300
176,48,0.5424680829746649,28.0,53.0,True,250,0.7,300
177,49,0.5487693330505863,28.0,54.0,True,250,0.7,300
178,50,0.5549614999908954,28.0,55.0,True,250,0.7,300
179,51,0.5611468330025673,28.0,56.0,True,250,0.7,300
180,52,0.5672778750304133,28.0,57.0,True,250,0.7,300
181,53,0.5734222079627216,28.0,58.0,True,250,0.7,300
182,54,0.00029633298981934786,28.0,59.0,True,250,0.7,300
183,55,0.029741124948486686,28.0,60.0,True,250,0.7,300
184,56,0.03727600001730025,28.0,61.0,True,250,0.7,300
185,57,0.043778292019851506,28.0,62.0,True,250,0.7,300
186,58,0.051230166922323406,28.0,63.0,True,250,0.7,300
187,59,0.057205791934393346,28.0,64.0,True,250,0.7,300
188,60,0.00029449991416186094,28.0,65.0,True,250,0.7,300
189,61,0.14273904194124043,28.0,66.0,True,250,0.7,300
