,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,10.0,5,0.0016075409948825836,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.05,300
1,300,4.0,312,0.08269979106262326,"[3, 1, 6, 1, 5, 2, 7, 0, 2, 8]",5,0.05,300
2,0,10.0,5,0.0017359170597046614,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.1,300
3,300,3.0,331,0.13786479202099144,"[3, 1, 6, 1, 5, 0, 7, 0, 2, 8]",5,0.1,300
4,0,10.0,5,0.0014718329766765237,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.2,300
5,300,3.0,331,0.10757495800498873,"[3, 1, 6, 1, 5, 0, 7, 0, 2, 8]",5,0.2,300
6,0,10.0,5,0.001680542016401887,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.4,300
7,300,2.0,638,0.26854600000660866,"[3, 1, 6, 1, 5, 2, 7, 9, 4, 8]",5,0.4,300
8,0,10.0,5,0.0013991669984534383,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.6,300
9,300,2.0,458,0.16337049996946007,"[3, 1, 6, 8, 5, 7, 4, 0, 2, 8]",5,0.6,300
10,0,10.0,5,0.0013975829351693392,"[0, 9, 5, 8, 9, 5, 3, 5, 5, 7]",5,0.8,300
11,300,1.0,735,0.23900137492455542,"[3, 9, 6, 8, 5, 1, 6, 0, 7, 4]",5,0.8,300
