,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0003327500307932496,40.0,0.0,50,0.05,300
1,1,0.013497875072062016,55.0,2.0,50,0.05,300
2,2,0.014999583014287055,55.0,3.0,50,0.05,300
3,3,0.016488167108036578,55.0,4.0,50,0.05,300
4,4,0.018334917025640607,59.0,6.0,50,0.05,300
5,5,0.01980979205109179,59.0,7.0,50,0.05,300
6,6,0.02128195809200406,59.0,8.0,50,0.05,300
7,7,0.02275812509469688,59.0,9.0,50,0.05,300
8,8,0.02424875006545335,61.0,11.0,50,0.05,300
9,9,0.02571808302309364,61.0,12.0,50,0.05,300
10,10,0.029292792081832886,61.0,13.0,50,0.05,300
11,11,0.031306125107221305,61.0,14.0,50,0.05,300
12,12,0.03284012502990663,62.0,16.0,50,0.05,300
13,13,0.035801833029836416,62.0,17.0,50,0.05,300
14,14,0.03731308307033032,63.0,19.0,50,0.05,300
15,15,0.038762167096138,63.0,20.0,50,0.05,300
16,16,0.04372925008647144,63.0,21.0,50,0.05,300
17,17,0.04907050007022917,63.0,22.0,50,0.05,300
18,18,0.05344241706188768,65.0,24.0,50,0.05,300
19,19,0.0580605830764398,65.0,25.0,50,0.05,300
20,20,0.0614958330988884,65.0,26.0,50,0.05,300
21,21,0.06300545809790492,65.0,27.0,50,0.05,300
22,22,0.06447508302517235,65.0,28.0,50,0.05,300
23,23,0.06596100004389882,67.0,30.0,50,0.05,300
24,24,0.06741495802998543,67.0,31.0,50,0.05,300
25,25,0.06887145806103945,67.0,32.0,50,0.05,300
26,26,0.07033254206180573,67.0,33.0,50,0.05,300
27,27,0.07178350002504885,67.0,34.0,50,0.05,300
28,28,0.07323391700629145,67.0,35.0,50,0.05,300
29,29,0.07468895800411701,67.0,36.0,50,0.05,300
30,30,0.07613766705617309,67.0,37.0,50,0.05,300
31,31,0.0775835420936346,67.0,38.0,50,0.05,300
32,32,0.07901420805137604,67.0,39.0,50,0.05,300
33,33,0.08044900000095367,67.0,40.0,50,0.05,300
34,34,0.08188545808661729,67.0,41.0,50,0.05,300
35,35,0.083309083012864,67.0,42.0,50,0.05,300
36,36,0.08474783308338374,67.0,43.0,50,0.05,300
37,37,0.08619645808357745,67.0,44.0,50,0.05,300
38,38,0.08766912505961955,69.0,46.0,50,0.05,300
39,39,0.08911412500310689,69.0,47.0,50,0.05,300
40,40,0.09054612508043647,69.0,48.0,50,0.05,300
41,41,0.09198562509845942,69.0,49.0,50,0.05,300
42,42,0.09341341711115092,69.0,50.0,50,0.05,300
43,43,0.09484483301639557,69.0,51.0,50,0.05,300
44,44,0.09629329200834036,69.0,52.0,50,0.05,300
45,45,0.09772483306005597,69.0,53.0,50,0.05,300
46,46,0.0991659170249477,69.0,54.0,50,0.05,300
47,47,0.10060929204337299,69.0,55.0,50,0.05,300
48,48,0.10205866710748523,69.0,56.0,50,0.05,300
49,49,0.10350641701370478,69.0,57.0,50,0.05,300
50,50,0.10495120810810477,69.0,58.0,50,0.05,300
51,51,0.10694629210047424,69.0,59.0,50,0.05,300
52,52,0.10844425007235259,69.0,60.0,50,0.05,300
53,53,0.10993075009901077,69.0,61.0,50,0.05,300
54,54,0.1113964170217514,69.0,62.0,50,0.05,300
55,55,0.11285400006454438,69.0,63.0,50,0.05,300
56,56,0.11432320810854435,69.0,64.0,50,0.05,300
57,57,0.11578754207585007,69.0,65.0,50,0.05,300
58,58,0.11725512507837266,69.0,66.0,50,0.05,300
59,59,0.11869433301035315,69.0,67.0,50,0.05,300
60,60,0.12095058301929384,69.0,68.0,50,0.05,300
61,61,0.123754708096385,69.0,69.0,50,0.05,300
62,62,0.12526137509848922,69.0,70.0,50,0.05,300
63,63,0.12673962500412017,69.0,71.0,50,0.05,300
64,64,0.12820145802106708,69.0,72.0,50,0.05,300
65,65,0.12965212506242096,69.0,73.0,50,0.05,300
66,66,0.131107792025432,69.0,74.0,50,0.05,300
67,67,0.13291825004853308,69.0,75.0,50,0.05,300
68,68,0.13646208308637142,69.0,76.0,50,0.05,300
69,69,0.13794899999629706,69.0,77.0,50,0.05,300
70,70,0.13944304210599512,69.0,78.0,50,0.05,300
71,71,0.14090966701041907,69.0,79.0,50,0.05,300
72,72,0.14241462503559887,71.0,81.0,50,0.05,300
73,73,0.144842250039801,71.0,82.0,50,0.05,300
74,74,0.14636720810085535,71.0,83.0,50,0.05,300
75,75,0.14783970802091062,71.0,84.0,50,0.05,300
76,76,0.1492950830142945,71.0,85.0,50,0.05,300
77,77,0.15075316710863262,71.0,86.0,50,0.05,300
78,78,0.15297883306629956,71.0,87.0,50,0.05,300
79,79,0.1545375830028206,71.0,88.0,50,0.05,300
80,80,0.1560191250173375,71.0,89.0,50,0.05,300
81,81,0.1574908330803737,71.0,90.0,50,0.05,300
82,82,0.1589501251000911,71.0,91.0,50,0.05,300
83,83,0.16042783309239894,71.0,92.0,50,0.05,300
84,84,0.16205029201228172,71.0,93.0,50,0.05,300
85,85,0.16354291699826717,71.0,94.0,50,0.05,300
86,86,0.16502254200167954,71.0,95.0,50,0.05,300
87,87,0.16675158310681581,71.0,96.0,50,0.05,300
88,88,0.16824758308939636,71.0,97.0,50,0.05,300
89,89,0.1697256671031937,71.0,98.0,50,0.05,300
90,90,0.17135712504386902,71.0,99.0,50,0.05,300
91,91,0.1728568330872804,71.0,100.0,50,0.05,300
92,92,0.1743407080648467,71.0,101.0,50,0.05,300
93,93,0.17646087508182973,71.0,102.0,50,0.05,300
94,94,0.17795637506060302,71.0,103.0,50,0.05,300
95,95,0.17944237508345395,71.0,104.0,50,0.05,300
96,96,0.1810792920878157,71.0,105.0,50,0.05,300
97,97,0.18271245807409286,71.0,106.0,50,0.05,300
98,98,0.18474883306771517,71.0,107.0,50,0.05,300
99,99,0.18646454205736518,71.0,108.0,50,0.05,300
100,100,0.18798408308066428,71.0,109.0,50,0.05,300
101,101,0.1894747921032831,71.0,110.0,50,0.05,300
102,102,0.19097112503368407,71.0,111.0,50,0.05,300
103,103,0.19266466703265905,71.0,112.0,50,0.05,300
104,104,0.19415466708596796,71.0,113.0,50,0.05,300
