,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0009449169738218188,130.0,50.0,True,50,0.1,300
1,1,0.07329737499821931,150.0,102.0,True,50,0.1,300
2,2,0.14285537507385015,150.0,153.0,True,50,0.1,300
3,3,0.18707666697446257,150.0,204.0,True,50,0.1,300
4,4,0.2944292090833187,150.0,255.0,True,50,0.1,300
5,5,0.3777733340393752,150.0,306.0,True,50,0.1,300
6,6,0.4582860000664368,150.0,357.0,True,50,0.1,300
7,7,0.5197870840784162,150.0,408.0,True,50,0.1,300
8,8,0.5874199999962002,150.0,459.0,True,50,0.1,300
9,9,0.6565549590159208,150.0,510.0,True,50,0.1,300
10,10,0.7330111670307815,150.0,561.0,True,50,0.1,300
11,11,0.8050762090133503,150.0,612.0,True,50,0.1,300
12,12,0.8813420840306208,150.0,663.0,True,50,0.1,300
13,13,0.9690598340239376,150.0,714.0,True,50,0.1,300
14,14,1.0549975000321865,150.0,765.0,True,50,0.1,300
15,15,1.1457255419809371,150.0,816.0,True,50,0.1,300
16,16,1.2313123340718448,150.0,867.0,True,50,0.1,300
17,17,1.297850999981165,150.0,918.0,True,50,0.1,300
18,18,1.3741110420087352,150.0,969.0,True,50,0.1,300
19,19,1.4449201250681654,150.0,1020.0,True,50,0.1,300
20,20,1.5082158340374008,150.0,1071.0,True,50,0.1,300
21,21,1.5767355000134557,150.0,1122.0,True,50,0.1,300
22,22,1.657204583985731,150.0,1173.0,True,50,0.1,300
23,23,1.733831875026226,150.0,1224.0,True,50,0.1,300
24,24,1.8043076670728624,150.0,1275.0,True,50,0.1,300
25,25,1.8755338750779629,150.0,1326.0,True,50,0.1,300
26,26,1.9491132920375094,150.0,1377.0,True,50,0.1,300
27,27,2.018274834030308,150.0,1428.0,True,50,0.1,300
28,28,2.112642209045589,150.0,1479.0,True,50,0.1,300
29,29,2.1803045839769766,150.0,1530.0,True,50,0.1,300
30,30,2.2558427919866517,150.0,1581.0,True,50,0.1,300
31,31,2.3161324170650914,150.0,1632.0,True,50,0.1,300
32,32,2.39662145904731,150.0,1683.0,True,50,0.1,300
33,33,2.472652875003405,150.0,1734.0,True,50,0.1,300
34,34,2.5369932090397924,150.0,1785.0,True,50,0.1,300
35,35,2.599889334058389,150.0,1836.0,True,50,0.1,300
36,36,2.6610785420052707,150.0,1887.0,True,50,0.1,300
37,37,2.7516039590118453,150.0,1938.0,True,50,0.1,300
38,38,2.8263842089800164,150.0,1989.0,True,50,0.1,300
39,39,2.8950907500693575,150.0,2040.0,True,50,0.1,300
40,40,2.970580750028603,150.0,2091.0,True,50,0.1,300
41,41,3.0453938340069726,150.0,2142.0,True,50,0.1,300
42,42,3.1216209590202197,150.0,2193.0,True,50,0.1,300
43,43,3.1978653750848025,150.0,2244.0,True,50,0.1,300
44,44,3.270735500031151,150.0,2295.0,True,50,0.1,300
45,45,3.347955625038594,150.0,2346.0,True,50,0.1,300
46,46,3.426627833978273,150.0,2397.0,True,50,0.1,300
47,47,3.494456500047818,150.0,2448.0,True,50,0.1,300
48,48,3.5728481670375913,150.0,2499.0,True,50,0.1,300
49,49,3.64476445899345,150.0,2550.0,True,50,0.1,300
50,50,3.7159043750725687,150.0,2601.0,True,50,0.1,300
51,51,3.7770957089960575,150.0,2652.0,True,50,0.1,300
52,0,0.0009449169738218188,130.0,50.0,True,50,0.2,300
53,1,0.07329737499821931,153.0,102.0,True,50,0.2,300
54,2,0.14285537507385015,155.0,154.0,True,50,0.2,300
55,3,0.18707666697446257,159.0,206.0,True,50,0.2,300
56,4,0.2944292090833187,162.0,258.0,True,50,0.2,300
57,5,0.3777733340393752,162.0,309.0,True,50,0.2,300
58,6,0.4582860000664368,162.0,360.0,True,50,0.2,300
59,7,0.5197870840784162,162.0,411.0,True,50,0.2,300
60,8,0.5874199999962002,162.0,462.0,True,50,0.2,300
61,9,0.6565549590159208,162.0,513.0,True,50,0.2,300
62,10,0.7330111670307815,163.0,565.0,True,50,0.2,300
63,11,0.8050762090133503,163.0,616.0,True,50,0.2,300
64,12,0.8813420840306208,163.0,667.0,True,50,0.2,300
65,13,0.9690598340239376,163.0,718.0,True,50,0.2,300
66,14,1.0549975000321865,163.0,769.0,True,50,0.2,300
67,15,1.1457255419809371,163.0,820.0,True,50,0.2,300
68,16,1.2313123340718448,163.0,871.0,True,50,0.2,300
69,17,1.297850999981165,163.0,922.0,True,50,0.2,300
70,18,1.3741110420087352,163.0,973.0,True,50,0.2,300
71,19,1.4449201250681654,163.0,1024.0,True,50,0.2,300
72,20,1.5082158340374008,163.0,1075.0,True,50,0.2,300
73,21,1.5767355000134557,163.0,1126.0,True,50,0.2,300
74,22,1.657204583985731,163.0,1177.0,True,50,0.2,300
75,23,1.733831875026226,163.0,1228.0,True,50,0.2,300
76,24,1.8043076670728624,163.0,1279.0,True,50,0.2,300
77,25,1.8755338750779629,163.0,1330.0,True,50,0.2,300
78,26,1.9491132920375094,163.0,1381.0,True,50,0.2,300
79,27,2.018274834030308,163.0,1432.0,True,50,0.2,300
80,28,2.112642209045589,163.0,1483.0,True,50,0.2,300
81,29,2.1803045839769766,163.0,1534.0,True,50,0.2,300
82,30,2.2558427919866517,163.0,1585.0,True,50,0.2,300
83,31,2.3161324170650914,163.0,1636.0,True,50,0.2,300
84,32,2.39662145904731,163.0,1687.0,True,50,0.2,300
85,33,2.472652875003405,163.0,1738.0,True,50,0.2,300
86,34,2.5369932090397924,163.0,1789.0,True,50,0.2,300
87,35,2.599889334058389,163.0,1840.0,True,50,0.2,300
88,36,2.6610785420052707,163.0,1891.0,True,50,0.2,300
89,37,2.7516039590118453,163.0,1942.0,True,50,0.2,300
90,38,2.8263842089800164,163.0,1993.0,True,50,0.2,300
91,39,2.8950907500693575,163.0,2044.0,True,50,0.2,300
92,40,2.970580750028603,163.0,2095.0,True,50,0.2,300
93,41,3.0453938340069726,163.0,2146.0,True,50,0.2,300
94,42,3.1216209590202197,163.0,2197.0,True,50,0.2,300
95,43,3.1978653750848025,163.0,2248.0,True,50,0.2,300
96,44,3.270735500031151,163.0,2299.0,True,50,0.2,300
97,45,3.347955625038594,163.0,2350.0,True,50,0.2,300
98,46,3.426627833978273,163.0,2401.0,True,50,0.2,300
99,47,3.494456500047818,163.0,2452.0,True,50,0.2,300
100,48,3.5728481670375913,163.0,2503.0,True,50,0.2,300
101,49,3.64476445899345,163.0,2554.0,True,50,0.2,300
102,50,3.7159043750725687,163.0,2605.0,True,50,0.2,300
103,51,3.7770957089960575,163.0,2656.0,True,50,0.2,300
104,52,0.00090954196639359,163.0,2707.0,True,50,0.2,300
105,53,0.21233412495348603,163.0,2758.0,True,50,0.2,300
106,54,0.28332841699011624,163.0,2809.0,True,50,0.2,300
107,55,0.3808770419564098,163.0,2860.0,True,50,0.2,300
108,56,0.45237774995621294,163.0,2911.0,True,50,0.2,300
109,57,0.4950859999516979,163.0,2962.0,True,50,0.2,300
110,58,0.5490642499644309,163.0,3013.0,True,50,0.2,300
111,59,0.5995030420599505,163.0,3064.0,True,50,0.2,300
112,60,0.6469617920229211,163.0,3115.0,True,50,0.2,300
113,0,0.0009449169738218188,130.0,50.0,True,50,0.4,300
114,1,0.07329737499821931,139.0,102.0,True,50,0.4,300
115,2,0.14285537507385015,149.0,154.0,True,50,0.4,300
116,3,0.18707666697446257,156.0,206.0,True,50,0.4,300
117,4,0.2944292090833187,157.0,258.0,True,50,0.4,300
118,5,0.3777733340393752,166.0,310.0,True,50,0.4,300
119,6,0.4582860000664368,167.0,362.0,True,50,0.4,300
120,7,0.5197870840784162,169.0,414.0,True,50,0.4,300
121,8,0.5874199999962002,174.0,466.0,True,50,0.4,300
122,9,0.6565549590159208,175.0,518.0,True,50,0.4,300
123,10,0.7330111670307815,177.0,570.0,True,50,0.4,300
124,11,0.8050762090133503,179.0,622.0,True,50,0.4,300
125,12,0.8813420840306208,180.0,674.0,True,50,0.4,300
126,13,0.9690598340239376,180.0,725.0,True,50,0.4,300
127,14,1.0549975000321865,181.0,777.0,True,50,0.4,300
128,15,1.1457255419809371,181.0,828.0,True,50,0.4,300
129,16,1.2313123340718448,181.0,879.0,True,50,0.4,300
130,17,1.297850999981165,181.0,930.0,True,50,0.4,300
131,18,1.3741110420087352,181.0,981.0,True,50,0.4,300
132,19,1.4449201250681654,181.0,1032.0,True,50,0.4,300
133,20,1.5082158340374008,181.0,1083.0,True,50,0.4,300
134,21,1.5767355000134557,181.0,1134.0,True,50,0.4,300
135,22,1.657204583985731,185.0,1186.0,True,50,0.4,300
136,23,1.733831875026226,187.0,1238.0,True,50,0.4,300
137,24,1.8043076670728624,187.0,1289.0,True,50,0.4,300
138,25,1.8755338750779629,187.0,1340.0,True,50,0.4,300
139,26,1.9491132920375094,188.0,1392.0,True,50,0.4,300
140,27,2.018274834030308,188.0,1443.0,True,50,0.4,300
141,28,2.112642209045589,188.0,1494.0,True,50,0.4,300
142,29,2.1803045839769766,188.0,1545.0,True,50,0.4,300
143,30,2.2558427919866517,188.0,1596.0,True,50,0.4,300
144,31,2.3161324170650914,188.0,1647.0,True,50,0.4,300
145,32,2.39662145904731,188.0,1698.0,True,50,0.4,300
146,33,2.472652875003405,188.0,1749.0,True,50,0.4,300
147,34,2.5369932090397924,188.0,1800.0,True,50,0.4,300
148,35,2.599889334058389,188.0,1851.0,True,50,0.4,300
149,36,2.6610785420052707,188.0,1902.0,True,50,0.4,300
150,37,2.7516039590118453,188.0,1953.0,True,50,0.4,300
151,38,2.8263842089800164,188.0,2004.0,True,50,0.4,300
152,39,2.8950907500693575,188.0,2055.0,True,50,0.4,300
153,40,2.970580750028603,188.0,2106.0,True,50,0.4,300
154,41,3.0453938340069726,188.0,2157.0,True,50,0.4,300
155,42,3.1216209590202197,188.0,2208.0,True,50,0.4,300
156,43,3.1978653750848025,188.0,2259.0,True,50,0.4,300
157,44,3.270735500031151,188.0,2310.0,True,50,0.4,300
158,45,3.347955625038594,188.0,2361.0,True,50,0.4,300
