,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00013641593977808952,39.0,0.0,0,300,0
1,1,0.020864833029918373,41.0,2.0,0,300,0
2,2,0.02090829098597169,41.0,3.0,0,300,0
3,3,0.020973957958631217,43.0,5.0,0,300,0
4,4,0.02101104101166129,43.0,6.0,0,300,0
5,5,0.021048165974207222,43.0,7.0,0,300,0
6,6,0.02108491596300155,43.0,8.0,0,300,0
7,7,0.021122250007465482,43.0,9.0,0,300,0
8,8,0.02115904097445309,43.0,10.0,0,300,0
9,9,0.021222666022367775,45.0,12.0,0,300,0
10,10,0.02126470801886171,45.0,13.0,0,300,0
11,11,0.02130237501114607,45.0,14.0,0,300,0
12,12,0.02133991604205221,45.0,15.0,0,300,0
13,13,0.021378666046075523,45.0,16.0,0,300,0
14,14,0.02141916600521654,45.0,17.0,0,300,0
15,15,0.021457333001308143,45.0,18.0,0,300,0
16,16,0.021519916015677154,47.0,20.0,0,300,0
17,17,0.021559332963079214,47.0,21.0,0,300,0
18,18,0.021646708017215133,47.0,22.0,0,300,0
19,19,0.021702790982089937,47.0,23.0,0,300,0
20,20,0.021746332990005612,47.0,24.0,0,300,0
21,21,0.021788040990941226,47.0,25.0,0,300,0
22,22,0.0218587500276044,49.0,27.0,0,300,0
23,23,0.021924874978139997,51.0,29.0,0,300,0
24,24,0.021966250031255186,51.0,30.0,0,300,0
25,25,0.02203579095657915,53.0,32.0,0,300,0
26,26,0.022077791043557227,53.0,33.0,0,300,0
27,27,0.022119291010312736,53.0,34.0,0,300,0
28,28,0.022160124965012074,53.0,35.0,0,300,0
29,29,0.02222787495702505,55.0,37.0,0,300,0
30,30,0.02226979099214077,55.0,38.0,0,300,0
31,31,0.022311666049063206,55.0,39.0,0,300,0
32,32,0.02235362504143268,55.0,40.0,0,300,0
33,33,0.02239808300510049,55.0,41.0,0,300,0
34,34,0.02244183304719627,55.0,42.0,0,300,0
35,35,0.022509458009153605,56.0,44.0,0,300,0
36,36,0.022578457952477038,58.0,46.0,0,300,0
37,37,0.02262233302462846,58.0,47.0,0,300,0
38,38,0.02266616595443338,58.0,48.0,0,300,0
39,39,0.022710207966156304,58.0,49.0,0,300,0
40,40,0.022754000034183264,58.0,50.0,0,300,0
41,41,0.022798625053837895,58.0,51.0,0,300,0
42,42,0.022845207946375012,58.0,52.0,0,300,0
43,43,0.022890583029948175,58.0,53.0,0,300,0
44,44,0.022935874992981553,58.0,54.0,0,300,0
45,45,0.0229830410098657,58.0,55.0,0,300,0
46,46,0.02303658297751099,58.0,56.0,0,300,0
47,47,0.02308254095260054,58.0,57.0,0,300,0
48,48,0.02312866598367691,58.0,58.0,0,300,0
49,49,0.02317783294711262,58.0,59.0,0,300,0
50,50,0.023224708042107522,58.0,60.0,0,300,0
51,51,0.02327141596470028,58.0,61.0,0,300,0
52,52,0.02331837499514222,58.0,62.0,0,300,0
53,53,0.02336899994406849,58.0,63.0,0,300,0
54,54,0.023417290998622775,58.0,64.0,0,300,0
55,55,0.02346525003667921,58.0,65.0,0,300,0
56,56,0.0235127080231905,58.0,66.0,0,300,0
57,57,0.023560791043564677,58.0,67.0,0,300,0
58,58,0.02361095801461488,58.0,68.0,0,300,0
59,59,0.023660041042603552,58.0,69.0,0,300,0
60,60,0.02370891603641212,58.0,70.0,0,300,0
61,61,0.02375808299984783,58.0,71.0,0,300,0
62,62,0.023808500031009316,58.0,72.0,0,300,0
63,63,0.02385841601062566,58.0,73.0,0,300,0
64,64,0.02390891604591161,58.0,74.0,0,300,0
65,65,0.02396050002425909,58.0,75.0,0,300,0
66,66,0.024011041037738323,58.0,76.0,0,300,0
67,67,0.024061750038526952,58.0,77.0,0,300,0
68,68,0.024112625047564507,58.0,78.0,0,300,0
69,69,0.024163416004739702,58.0,79.0,0,300,0
70,70,0.024214416043832898,58.0,80.0,0,300,0
71,71,0.024265749962069094,58.0,81.0,0,300,0
72,72,0.0243174999486655,58.0,82.0,0,300,0
73,73,0.024369540973566473,58.0,83.0,0,300,0
74,74,0.024421666050329804,58.0,84.0,0,300,0
75,75,0.024473499972373247,58.0,85.0,0,300,0
76,76,0.024525957996957004,58.0,86.0,0,300,0
77,77,0.02457949996460229,58.0,87.0,0,300,0
78,78,0.02463208301924169,58.0,88.0,0,300,0
79,79,0.0246854160213843,58.0,89.0,0,300,0
80,80,0.024738915963098407,58.0,90.0,0,300,0
81,81,0.024792458047159016,58.0,91.0,0,300,0
82,82,0.024846583022736013,58.0,92.0,0,300,0
83,83,0.024900207994505763,58.0,93.0,0,300,0
84,84,0.02495520794764161,58.0,94.0,0,300,0
85,85,0.025009582983329892,58.0,95.0,0,300,0
86,86,0.02506370795890689,58.0,96.0,0,300,0
