,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.000856042024679482,5.0,50.0,50,0.05,300
1,1,0.14385191700421274,10.0,102.0,50,0.05,300
2,2,0.1463660419685766,10.0,153.0,50,0.05,300
3,3,0.14887124998494983,10.0,204.0,50,0.05,300
4,4,0.1513365840073675,10.0,255.0,50,0.05,300
5,5,0.15368004201445729,10.0,306.0,50,0.05,300
6,6,0.15589562500827014,10.0,357.0,50,0.05,300
7,7,0.15811270894482732,10.0,408.0,50,0.05,300
8,8,0.16034329193644226,10.0,459.0,50,0.05,300
9,9,0.1625406249659136,10.0,510.0,50,0.05,300
10,10,0.16456620895769447,10.0,561.0,50,0.05,300
11,11,0.16657216695602983,10.0,612.0,50,0.05,300
12,12,0.16858629195485264,10.0,663.0,50,0.05,300
13,13,0.17060370894614607,10.0,714.0,50,0.05,300
14,14,0.1725957499584183,10.0,765.0,50,0.05,300
15,15,0.1744446250377223,10.0,816.0,50,0.05,300
16,16,0.1763073339825496,10.0,867.0,50,0.05,300
17,17,0.17815412499476224,10.0,918.0,50,0.05,300
18,18,0.18308070895727724,10.0,969.0,50,0.05,300
19,19,0.18968062498606741,10.0,1020.0,50,0.05,300
20,20,0.19218512496445328,10.0,1071.0,50,0.05,300
21,21,0.19397770892828703,10.0,1122.0,50,0.05,300
22,22,0.1957488339394331,10.0,1173.0,50,0.05,300
23,23,0.1975064999423921,10.0,1224.0,50,0.05,300
24,24,0.19928404199890792,10.0,1275.0,50,0.05,300
25,25,0.2014580420218408,10.0,1326.0,50,0.05,300
26,26,0.20325462496839464,10.0,1377.0,50,0.05,300
27,27,0.20506479195319116,10.0,1428.0,50,0.05,300
28,28,0.2068425000179559,10.0,1479.0,50,0.05,300
29,29,0.20860745897516608,10.0,1530.0,50,0.05,300
30,30,0.21037129196338356,10.0,1581.0,50,0.05,300
31,31,0.212128666928038,10.0,1632.0,50,0.05,300
32,32,0.21387370896991342,10.0,1683.0,50,0.05,300
33,33,0.21563266695011407,10.0,1734.0,50,0.05,300
34,34,0.2173938340274617,10.0,1785.0,50,0.05,300
35,35,0.21914912504144013,10.0,1836.0,50,0.05,300
36,36,0.22089612495619804,10.0,1887.0,50,0.05,300
37,37,0.22263700002804399,10.0,1938.0,50,0.05,300
38,38,0.22437958396039903,10.0,1989.0,50,0.05,300
39,39,0.2261343749705702,10.0,2040.0,50,0.05,300
40,40,0.22787937498651445,10.0,2091.0,50,0.05,300
