,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,5.0,50,0.000856042024679482,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.05,300
1,300,10.0,2652,0.24715591699350625,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.05,300
2,0,5.0,50,0.0017393329180777073,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.1,300
3,300,10.0,2652,0.3681809159461409,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.1,300
4,0,5.0,50,0.0010659999679774046,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.2,300
5,300,10.0,2652,0.11717174993827939,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.2,300
6,0,5.0,50,0.0009417500114068389,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.4,300
7,300,10.0,2652,0.16416012507397681,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.4,300
8,0,5.0,50,0.0007666250457987189,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.6,300
9,300,10.0,2652,0.2830197080038488,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.6,300
10,0,5.0,50,0.0007690419442951679,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",50,0.8,300
11,300,10.0,2652,0.21071933396160603,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.8,300
