,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0009169160621240735,22.0,50.0,True,50,0.1,300
1,1,0.04551895800977945,36.0,102.0,True,50,0.1,300
2,2,0.06014891609083861,39.0,154.0,True,50,0.1,300
3,3,0.06906966608949006,39.0,205.0,True,50,0.1,300
4,4,0.07649562507867813,39.0,256.0,True,50,0.1,300
5,5,0.08447133307345212,39.0,307.0,True,50,0.1,300
6,6,0.09201654104981571,39.0,358.0,True,50,0.1,300
7,7,0.09916874999180436,43.0,410.0,True,50,0.1,300
8,8,0.10594612499698997,43.0,461.0,True,50,0.1,300
9,9,0.11700283305253834,43.0,512.0,True,50,0.1,300
10,10,0.13240295799914747,44.0,564.0,True,50,0.1,300
11,11,0.13891758304089308,44.0,615.0,True,50,0.1,300
12,12,0.14665620808955282,44.0,666.0,True,50,0.1,300
13,13,0.15383825008757412,44.0,717.0,True,50,0.1,300
14,14,0.16094916604924947,44.0,768.0,True,50,0.1,300
15,15,0.16807658306788653,44.0,819.0,True,50,0.1,300
16,16,0.17515591601841152,45.0,871.0,True,50,0.1,300
17,17,0.18219741608481854,45.0,922.0,True,50,0.1,300
18,18,0.1893799160607159,45.0,973.0,True,50,0.1,300
19,19,0.19638383307028562,45.0,1024.0,True,50,0.1,300
20,20,0.21073112508747727,45.0,1075.0,True,50,0.1,300
21,21,0.218002250068821,45.0,1126.0,True,50,0.1,300
22,22,0.22507341601885855,45.0,1177.0,True,50,0.1,300
23,23,0.23984141601249576,45.0,1228.0,True,50,0.1,300
24,24,0.24855374998878688,45.0,1279.0,True,50,0.1,300
25,25,0.2558519160374999,45.0,1330.0,True,50,0.1,300
26,26,0.2628989580553025,45.0,1381.0,True,50,0.1,300
27,27,0.2764771250076592,45.0,1432.0,True,50,0.1,300
28,28,0.2893469160189852,45.0,1483.0,True,50,0.1,300
29,29,0.2991395000135526,45.0,1534.0,True,50,0.1,300
30,30,0.30716470803599805,45.0,1585.0,True,50,0.1,300
31,31,0.31447766604833305,45.0,1636.0,True,50,0.1,300
32,32,0.3349051660625264,45.0,1687.0,True,50,0.1,300
33,33,0.34281612501945347,45.0,1738.0,True,50,0.1,300
34,34,0.34994687500875443,45.0,1789.0,True,50,0.1,300
35,35,0.3570367500651628,45.0,1840.0,True,50,0.1,300
36,36,0.36411691608373076,45.0,1891.0,True,50,0.1,300
37,37,0.3795174160040915,45.0,1942.0,True,50,0.1,300
38,38,0.38742666598409414,45.0,1993.0,True,50,0.1,300
39,39,0.39454000000841916,45.0,2044.0,True,50,0.1,300
40,40,0.4016184579813853,45.0,2095.0,True,50,0.1,300
41,41,0.4086993749951944,45.0,2146.0,True,50,0.1,300
42,42,0.4157345830462873,45.0,2197.0,True,50,0.1,300
43,43,0.4228674580808729,45.0,2248.0,True,50,0.1,300
44,44,0.43033241608645767,45.0,2299.0,True,50,0.1,300
45,45,0.43744700006209314,45.0,2350.0,True,50,0.1,300
46,46,0.44456266600172967,45.0,2401.0,True,50,0.1,300
47,47,0.4516730409814045,45.0,2452.0,True,50,0.1,300
48,48,0.45879333303309977,45.0,2503.0,True,50,0.1,300
49,49,0.46584516600705683,45.0,2554.0,True,50,0.1,300
50,50,0.47323441598564386,45.0,2605.0,True,50,0.1,300
51,51,0.4805679999990389,45.0,2656.0,True,50,0.1,300
52,52,0.48786729108542204,45.0,2707.0,True,50,0.1,300
53,53,0.4950297080213204,45.0,2758.0,True,50,0.1,300
54,54,0.5042915000813082,45.0,2809.0,True,50,0.1,300
55,55,0.5118299160385504,45.0,2860.0,True,50,0.1,300
56,56,0.5189878750825301,45.0,2911.0,True,50,0.1,300
57,57,0.526039666030556,45.0,2962.0,True,50,0.1,300
58,58,0.5331100830808282,45.0,3013.0,True,50,0.1,300
59,59,0.5401563750347123,45.0,3064.0,True,50,0.1,300
60,60,0.5475346660241485,45.0,3115.0,True,50,0.1,300
61,61,0.5546859580790624,45.0,3166.0,True,50,0.1,300
62,62,0.5616875410778448,45.0,3217.0,True,50,0.1,300
63,63,0.5685181249864399,45.0,3268.0,True,50,0.1,300
64,64,0.5751723750727251,45.0,3319.0,True,50,0.1,300
65,65,0.5817606250056997,45.0,3370.0,True,50,0.1,300
66,66,0.5887827910482883,45.0,3421.0,True,50,0.1,300
67,0,0.0009169160621240735,22.0,50.0,True,50,0.2,300
68,1,0.04551895800977945,42.0,102.0,True,50,0.2,300
69,2,0.06014891609083861,42.0,153.0,True,50,0.2,300
70,3,0.06906966608949006,44.0,205.0,True,50,0.2,300
71,4,0.07649562507867813,44.0,256.0,True,50,0.2,300
72,5,0.08447133307345212,44.0,307.0,True,50,0.2,300
73,6,0.09201654104981571,44.0,358.0,True,50,0.2,300
74,7,0.09916874999180436,44.0,409.0,True,50,0.2,300
75,8,0.10594612499698997,44.0,460.0,True,50,0.2,300
76,9,0.11700283305253834,44.0,511.0,True,50,0.2,300
77,10,0.13240295799914747,44.0,562.0,True,50,0.2,300
78,11,0.13891758304089308,44.0,613.0,True,50,0.2,300
79,12,0.14665620808955282,44.0,664.0,True,50,0.2,300
80,13,0.15383825008757412,44.0,715.0,True,50,0.2,300
81,14,0.16094916604924947,44.0,766.0,True,50,0.2,300
82,15,0.16807658306788653,44.0,817.0,True,50,0.2,300
83,16,0.17515591601841152,44.0,868.0,True,50,0.2,300
84,17,0.18219741608481854,44.0,919.0,True,50,0.2,300
85,18,0.1893799160607159,44.0,970.0,True,50,0.2,300
86,19,0.19638383307028562,44.0,1021.0,True,50,0.2,300
87,20,0.21073112508747727,44.0,1072.0,True,50,0.2,300
88,21,0.218002250068821,44.0,1123.0,True,50,0.2,300
89,22,0.22507341601885855,44.0,1174.0,True,50,0.2,300
90,23,0.23984141601249576,44.0,1225.0,True,50,0.2,300
91,24,0.24855374998878688,44.0,1276.0,True,50,0.2,300
92,25,0.2558519160374999,44.0,1327.0,True,50,0.2,300
93,26,0.2628989580553025,44.0,1378.0,True,50,0.2,300
94,27,0.2764771250076592,44.0,1429.0,True,50,0.2,300
95,28,0.2893469160189852,44.0,1480.0,True,50,0.2,300
96,29,0.2991395000135526,44.0,1531.0,True,50,0.2,300
97,30,0.30716470803599805,44.0,1582.0,True,50,0.2,300
98,31,0.31447766604833305,44.0,1633.0,True,50,0.2,300
99,32,0.3349051660625264,44.0,1684.0,True,50,0.2,300
100,33,0.34281612501945347,44.0,1735.0,True,50,0.2,300
101,34,0.34994687500875443,44.0,1786.0,True,50,0.2,300
102,35,0.3570367500651628,44.0,1837.0,True,50,0.2,300
103,36,0.36411691608373076,44.0,1888.0,True,50,0.2,300
104,37,0.3795174160040915,44.0,1939.0,True,50,0.2,300
105,38,0.38742666598409414,44.0,1990.0,True,50,0.2,300
106,39,0.39454000000841916,44.0,2041.0,True,50,0.2,300
107,40,0.4016184579813853,44.0,2092.0,True,50,0.2,300
108,41,0.4086993749951944,44.0,2143.0,True,50,0.2,300
109,42,0.4157345830462873,44.0,2194.0,True,50,0.2,300
110,43,0.4228674580808729,44.0,2245.0,True,50,0.2,300
111,44,0.43033241608645767,44.0,2296.0,True,50,0.2,300
112,45,0.43744700006209314,44.0,2347.0,True,50,0.2,300
113,46,0.44456266600172967,44.0,2398.0,True,50,0.2,300
114,47,0.4516730409814045,44.0,2449.0,True,50,0.2,300
115,48,0.45879333303309977,44.0,2500.0,True,50,0.2,300
116,49,0.46584516600705683,44.0,2551.0,True,50,0.2,300
117,50,0.47323441598564386,44.0,2602.0,True,50,0.2,300
118,51,0.4805679999990389,44.0,2653.0,True,50,0.2,300
119,52,0.48786729108542204,44.0,2704.0,True,50,0.2,300
120,53,0.4950297080213204,44.0,2755.0,True,50,0.2,300
