,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,7.0,50,0.009546040906570852,"[2, 5, 8, 4, 1, 4, 3, 0, 2, 4]",True,50,0.1,300
1,300,4.0,2652,0.9647953329840675,"[7.0, 3.0, 6.0, 8.0, 0.0, 4.0, 9.0, 3.0, 5.0, 3.0]",True,50,0.1,300
2,0,7.0,50,0.009513041004538536,"[2, 5, 8, 4, 1, 4, 3, 0, 2, 4]",True,50,0.2,300
3,300,3.0,2704,0.9836309159873053,"[1.0, 3.0, 2.0, 8.0, 1.0, 0.0, 9.0, 6.0, 4.0, 7.0]",True,50,0.2,300
4,0,7.0,50,0.010471249930560589,"[2, 5, 8, 4, 1, 4, 3, 0, 2, 4]",True,50,0.4,300
5,300,3.0,2704,0.9821116660023108,"[2.0, 8.0, 6.0, 8.0, 1.0, 4.0, 9.0, 3.0, 0.0, 7.0]",True,50,0.4,300
6,0,7.0,50,0.009489999967627227,"[2, 5, 8, 4, 1, 4, 3, 0, 2, 4]",True,50,0.5,300
7,300,3.0,2704,0.9913685829378664,"[2.0, 3.0, 6.0, 8.0, 1.0, 4.0, 9.0, 7.0, 0.0, 7.0]",True,50,0.5,300
8,0,7.0,50,0.012270041042938828,"[2, 5, 8, 4, 1, 4, 3, 0, 2, 4]",True,50,0.7,300
9,300,4.0,2703,1.009561458020471,"[3.0, 9.0, 5.0, 0.0, 8.0, 6.0, 2.0, 7.0, 9.0, 4.0]",True,50,0.7,300
