,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.009546040906570852,7.0,50.0,True,50,0.1,300
1,1,0.047114290995523334,4.0,102.0,True,50,0.1,300
2,2,0.0653294159565121,4.0,153.0,True,50,0.1,300
3,3,0.08090454095508903,4.0,204.0,True,50,0.1,300
4,4,0.09974816592875868,4.0,255.0,True,50,0.1,300
5,5,0.11537079093977809,4.0,306.0,True,50,0.1,300
6,6,0.14565362490247935,4.0,357.0,True,50,0.1,300
7,7,0.16132020798977464,4.0,408.0,True,50,0.1,300
8,8,0.17677283298689872,4.0,459.0,True,50,0.1,300
9,9,0.19727000000420958,4.0,510.0,True,50,0.1,300
10,10,0.2155797079904005,4.0,561.0,True,50,0.1,300
11,11,0.23537374997977167,4.0,612.0,True,50,0.1,300
12,12,0.25105216598603874,4.0,663.0,True,50,0.1,300
13,13,0.266513624927029,4.0,714.0,True,50,0.1,300
14,14,0.2892591659910977,4.0,765.0,True,50,0.1,300
15,15,0.30478624999523163,4.0,816.0,True,50,0.1,300
16,16,0.3202349999919534,4.0,867.0,True,50,0.1,300
17,17,0.34276716597378254,4.0,918.0,True,50,0.1,300
18,18,0.35837462497875094,4.0,969.0,True,50,0.1,300
19,19,0.3737701659556478,4.0,1020.0,True,50,0.1,300
20,20,0.38912229100242257,4.0,1071.0,True,50,0.1,300
21,21,0.41222800000105053,4.0,1122.0,True,50,0.1,300
22,22,0.427791207912378,4.0,1173.0,True,50,0.1,300
23,23,0.4432647079229355,4.0,1224.0,True,50,0.1,300
24,24,0.4625427909195423,4.0,1275.0,True,50,0.1,300
25,25,0.4896643329411745,4.0,1326.0,True,50,0.1,300
26,26,0.5053833749843761,4.0,1377.0,True,50,0.1,300
27,27,0.5210413750028238,4.0,1428.0,True,50,0.1,300
28,28,0.5366607909090817,4.0,1479.0,True,50,0.1,300
29,29,0.5525339159648865,4.0,1530.0,True,50,0.1,300
30,30,0.5680471250088885,4.0,1581.0,True,50,0.1,300
31,31,0.5990767079638317,4.0,1632.0,True,50,0.1,300
32,32,0.6147173749050125,4.0,1683.0,True,50,0.1,300
33,33,0.6301683749770746,4.0,1734.0,True,50,0.1,300
34,34,0.6529596250038594,4.0,1785.0,True,50,0.1,300
35,35,0.6684903749264777,4.0,1836.0,True,50,0.1,300
36,36,0.6838984999340028,4.0,1887.0,True,50,0.1,300
37,37,0.7068856249097735,4.0,1938.0,True,50,0.1,300
38,38,0.7223498749081045,4.0,1989.0,True,50,0.1,300
39,39,0.7449124999111518,4.0,2040.0,True,50,0.1,300
40,40,0.7605085829272866,4.0,2091.0,True,50,0.1,300
41,41,0.7761600409867242,4.0,2142.0,True,50,0.1,300
42,42,0.7918658748967573,4.0,2193.0,True,50,0.1,300
43,43,0.8098107079276815,4.0,2244.0,True,50,0.1,300
44,44,0.82715595792979,4.0,2295.0,True,50,0.1,300
45,45,0.8429824579507113,4.0,2346.0,True,50,0.1,300
46,46,0.8735673329792917,4.0,2397.0,True,50,0.1,300
47,47,0.8893395409686491,4.0,2448.0,True,50,0.1,300
48,48,0.9150969159090891,4.0,2499.0,True,50,0.1,300
49,49,0.9330506660044193,4.0,2550.0,True,50,0.1,300
50,50,0.9488575829891488,4.0,2601.0,True,50,0.1,300
51,51,0.9647953329840675,4.0,2652.0,True,50,0.1,300
52,0,0.009546040906570852,7.0,50.0,True,50,0.2,300
53,1,0.047114290995523334,4.0,102.0,True,50,0.2,300
54,2,0.0653294159565121,3.0,154.0,True,50,0.2,300
55,3,0.08090454095508903,3.0,205.0,True,50,0.2,300
56,4,0.09974816592875868,3.0,256.0,True,50,0.2,300
57,5,0.11537079093977809,3.0,307.0,True,50,0.2,300
58,6,0.14565362490247935,3.0,358.0,True,50,0.2,300
59,7,0.16132020798977464,3.0,409.0,True,50,0.2,300
60,8,0.17677283298689872,3.0,460.0,True,50,0.2,300
61,9,0.19727000000420958,3.0,511.0,True,50,0.2,300
62,10,0.2155797079904005,3.0,562.0,True,50,0.2,300
63,11,0.23537374997977167,3.0,613.0,True,50,0.2,300
64,12,0.25105216598603874,3.0,664.0,True,50,0.2,300
65,13,0.266513624927029,3.0,715.0,True,50,0.2,300
66,14,0.2892591659910977,3.0,766.0,True,50,0.2,300
67,15,0.30478624999523163,3.0,817.0,True,50,0.2,300
68,16,0.3202349999919534,3.0,868.0,True,50,0.2,300
69,17,0.34276716597378254,3.0,919.0,True,50,0.2,300
70,18,0.35837462497875094,3.0,970.0,True,50,0.2,300
71,19,0.3737701659556478,3.0,1021.0,True,50,0.2,300
72,20,0.38912229100242257,3.0,1072.0,True,50,0.2,300
73,21,0.41222800000105053,3.0,1123.0,True,50,0.2,300
74,22,0.427791207912378,3.0,1174.0,True,50,0.2,300
75,23,0.4432647079229355,3.0,1225.0,True,50,0.2,300
76,24,0.4625427909195423,3.0,1276.0,True,50,0.2,300
77,25,0.4896643329411745,3.0,1327.0,True,50,0.2,300
78,26,0.5053833749843761,3.0,1378.0,True,50,0.2,300
79,27,0.5210413750028238,3.0,1429.0,True,50,0.2,300
80,28,0.5366607909090817,3.0,1480.0,True,50,0.2,300
81,29,0.5525339159648865,3.0,1531.0,True,50,0.2,300
82,30,0.5680471250088885,3.0,1582.0,True,50,0.2,300
83,31,0.5990767079638317,3.0,1633.0,True,50,0.2,300
84,32,0.6147173749050125,3.0,1684.0,True,50,0.2,300
85,33,0.6301683749770746,3.0,1735.0,True,50,0.2,300
86,34,0.6529596250038594,3.0,1786.0,True,50,0.2,300
87,35,0.6684903749264777,3.0,1837.0,True,50,0.2,300
88,36,0.6838984999340028,3.0,1888.0,True,50,0.2,300
89,37,0.7068856249097735,3.0,1939.0,True,50,0.2,300
90,38,0.7223498749081045,3.0,1990.0,True,50,0.2,300
91,39,0.7449124999111518,3.0,2041.0,True,50,0.2,300
92,40,0.7605085829272866,3.0,2092.0,True,50,0.2,300
93,41,0.7761600409867242,3.0,2143.0,True,50,0.2,300
94,42,0.7918658748967573,3.0,2194.0,True,50,0.2,300
95,43,0.8098107079276815,3.0,2245.0,True,50,0.2,300
96,44,0.82715595792979,3.0,2296.0,True,50,0.2,300
97,45,0.8429824579507113,3.0,2347.0,True,50,0.2,300
98,46,0.8735673329792917,3.0,2398.0,True,50,0.2,300
99,47,0.8893395409686491,3.0,2449.0,True,50,0.2,300
100,48,0.9150969159090891,3.0,2500.0,True,50,0.2,300
101,49,0.9330506660044193,3.0,2551.0,True,50,0.2,300
102,50,0.9488575829891488,3.0,2602.0,True,50,0.2,300
103,51,0.9647953329840675,3.0,2653.0,True,50,0.2,300
104,52,0.009513041004538536,3.0,2704.0,True,50,0.2,300
105,0,0.009546040906570852,7.0,50.0,True,50,0.4,300
106,1,0.047114290995523334,5.0,102.0,True,50,0.4,300
107,2,0.0653294159565121,3.0,154.0,True,50,0.4,300
108,3,0.08090454095508903,3.0,205.0,True,50,0.4,300
109,4,0.09974816592875868,3.0,256.0,True,50,0.4,300
110,5,0.11537079093977809,3.0,307.0,True,50,0.4,300
111,6,0.14565362490247935,3.0,358.0,True,50,0.4,300
112,7,0.16132020798977464,3.0,409.0,True,50,0.4,300
113,8,0.17677283298689872,3.0,460.0,True,50,0.4,300
114,9,0.19727000000420958,3.0,511.0,True,50,0.4,300
115,10,0.2155797079904005,3.0,562.0,True,50,0.4,300
116,11,0.23537374997977167,3.0,613.0,True,50,0.4,300
117,12,0.25105216598603874,3.0,664.0,True,50,0.4,300
118,13,0.266513624927029,3.0,715.0,True,50,0.4,300
119,14,0.2892591659910977,3.0,766.0,True,50,0.4,300
120,15,0.30478624999523163,3.0,817.0,True,50,0.4,300
121,16,0.3202349999919534,3.0,868.0,True,50,0.4,300
122,17,0.34276716597378254,3.0,919.0,True,50,0.4,300
123,18,0.35837462497875094,3.0,970.0,True,50,0.4,300
124,19,0.3737701659556478,3.0,1021.0,True,50,0.4,300
125,20,0.38912229100242257,3.0,1072.0,True,50,0.4,300
126,21,0.41222800000105053,3.0,1123.0,True,50,0.4,300
127,22,0.427791207912378,3.0,1174.0,True,50,0.4,300
128,23,0.4432647079229355,3.0,1225.0,True,50,0.4,300
129,24,0.4625427909195423,3.0,1276.0,True,50,0.4,300
130,25,0.4896643329411745,3.0,1327.0,True,50,0.4,300
131,26,0.5053833749843761,3.0,1378.0,True,50,0.4,300
132,27,0.5210413750028238,3.0,1429.0,True,50,0.4,300
133,28,0.5366607909090817,3.0,1480.0,True,50,0.4,300
134,29,0.5525339159648865,3.0,1531.0,True,50,0.4,300
135,30,0.5680471250088885,3.0,1582.0,True,50,0.4,300
136,31,0.5990767079638317,3.0,1633.0,True,50,0.4,300
137,32,0.6147173749050125,3.0,1684.0,True,50,0.4,300
138,33,0.6301683749770746,3.0,1735.0,True,50,0.4,300
139,34,0.6529596250038594,3.0,1786.0,True,50,0.4,300
140,35,0.6684903749264777,3.0,1837.0,True,50,0.4,300
141,36,0.6838984999340028,3.0,1888.0,True,50,0.4,300
142,37,0.7068856249097735,3.0,1939.0,True,50,0.4,300
143,38,0.7223498749081045,3.0,1990.0,True,50,0.4,300
144,39,0.7449124999111518,3.0,2041.0,True,50,0.4,300
145,40,0.7605085829272866,3.0,2092.0,True,50,0.4,300
146,41,0.7761600409867242,3.0,2143.0,True,50,0.4,300
147,42,0.7918658748967573,3.0,2194.0,True,50,0.4,300
148,43,0.8098107079276815,3.0,2245.0,True,50,0.4,300
149,44,0.82715595792979,3.0,2296.0,True,50,0.4,300
150,45,0.8429824579507113,3.0,2347.0,True,50,0.4,300
151,46,0.8735673329792917,3.0,2398.0,True,50,0.4,300
152,47,0.8893395409686491,3.0,2449.0,True,50,0.4,300
153,48,0.9150969159090891,3.0,2500.0,True,50,0.4,300
154,49,0.9330506660044193,3.0,2551.0,True,50,0.4,300
155,50,0.9488575829891488,3.0,2602.0,True,50,0.4,300
156,51,0.9647953329840675,3.0,2653.0,True,50,0.4,300
157,52,0.009513041004538536,3.0,2704.0,True,50,0.4,300
158,0,0.009546040906570852,7.0,50.0,True,50,0.5,300
159,1,0.047114290995523334,5.0,102.0,True,50,0.5,300
160,2,0.0653294159565121,3.0,154.0,True,50,0.5,300
161,3,0.08090454095508903,3.0,205.0,True,50,0.5,300
162,4,0.09974816592875868,3.0,256.0,True,50,0.5,300
163,5,0.11537079093977809,3.0,307.0,True,50,0.5,300
164,6,0.14565362490247935,3.0,358.0,True,50,0.5,300
165,7,0.16132020798977464,3.0,409.0,True,50,0.5,300
166,8,0.17677283298689872,3.0,460.0,True,50,0.5,300
167,9,0.19727000000420958,3.0,511.0,True,50,0.5,300
168,10,0.2155797079904005,3.0,562.0,True,50,0.5,300
169,11,0.23537374997977167,3.0,613.0,True,50,0.5,300
170,12,0.25105216598603874,3.0,664.0,True,50,0.5,300
171,13,0.266513624927029,3.0,715.0,True,50,0.5,300
172,14,0.2892591659910977,3.0,766.0,True,50,0.5,300
173,15,0.30478624999523163,3.0,817.0,True,50,0.5,300
174,16,0.3202349999919534,3.0,868.0,True,50,0.5,300
175,17,0.34276716597378254,3.0,919.0,True,50,0.5,300
176,18,0.35837462497875094,3.0,970.0,True,50,0.5,300
177,19,0.3737701659556478,3.0,1021.0,True,50,0.5,300
178,20,0.38912229100242257,3.0,1072.0,True,50,0.5,300
179,21,0.41222800000105053,3.0,1123.0,True,50,0.5,300
180,22,0.427791207912378,3.0,1174.0,True,50,0.5,300
181,23,0.4432647079229355,3.0,1225.0,True,50,0.5,300
182,24,0.4625427909195423,3.0,1276.0,True,50,0.5,300
183,25,0.4896643329411745,3.0,1327.0,True,50,0.5,300
184,26,0.5053833749843761,3.0,1378.0,True,50,0.5,300
185,27,0.5210413750028238,3.0,1429.0,True,50,0.5,300
186,28,0.5366607909090817,3.0,1480.0,True,50,0.5,300
187,29,0.5525339159648865,3.0,1531.0,True,50,0.5,300
188,30,0.5680471250088885,3.0,1582.0,True,50,0.5,300
189,31,0.5990767079638317,3.0,1633.0,True,50,0.5,300
190,32,0.6147173749050125,3.0,1684.0,True,50,0.5,300
191,33,0.6301683749770746,3.0,1735.0,True,50,0.5,300
192,34,0.6529596250038594,3.0,1786.0,True,50,0.5,300
193,35,0.6684903749264777,3.0,1837.0,True,50,0.5,300
194,36,0.6838984999340028,3.0,1888.0,True,50,0.5,300
195,37,0.7068856249097735,3.0,1939.0,True,50,0.5,300
196,38,0.7223498749081045,3.0,1990.0,True,50,0.5,300
