,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0007265419699251652,32.0,0.0,True,250,0.1,300
1,1,0.05453524994663894,54.0,2.0,True,250,0.1,300
2,2,0.07086120895110071,58.0,4.0,True,250,0.1,300
3,3,0.08537879202049226,58.0,5.0,True,250,0.1,300
4,4,0.09991679200902581,60.0,7.0,True,250,0.1,300
5,5,0.11406516702845693,64.0,9.0,True,250,0.1,300
6,6,0.12845258391462266,68.0,11.0,True,250,0.1,300
7,7,0.1438523749820888,70.0,13.0,True,250,0.1,300
8,8,0.15828624996356666,70.0,14.0,True,250,0.1,300
9,9,0.17317199998069555,71.0,16.0,True,250,0.1,300
10,10,0.19090162497013807,71.0,17.0,True,250,0.1,300
11,11,0.22863216698169708,71.0,18.0,True,250,0.1,300
12,12,0.2871991249267012,71.0,19.0,True,250,0.1,300
13,13,0.32336966693401337,71.0,20.0,True,250,0.1,300
14,14,0.3528325839433819,71.0,21.0,True,250,0.1,300
15,15,0.3933027919847518,71.0,22.0,True,250,0.1,300
16,16,0.41995104192756116,71.0,23.0,True,250,0.1,300
17,17,0.45054758398327976,71.0,24.0,True,250,0.1,300
18,18,0.4816581249469891,71.0,25.0,True,250,0.1,300
19,19,0.515209166915156,71.0,26.0,True,250,0.1,300
20,20,0.5571917089400813,71.0,27.0,True,250,0.1,300
21,21,0.6051022500032559,71.0,28.0,True,250,0.1,300
22,22,0.634094666922465,71.0,29.0,True,250,0.1,300
23,23,0.6851749590132385,71.0,30.0,True,250,0.1,300
24,24,0.7140355840092525,71.0,31.0,True,250,0.1,300
25,25,0.7510304169263691,71.0,32.0,True,250,0.1,300
26,26,0.7827906250022352,71.0,33.0,True,250,0.1,300
27,27,0.8303653749171644,71.0,34.0,True,250,0.1,300
28,28,0.870293749962002,71.0,35.0,True,250,0.1,300
29,29,0.8966209589270875,71.0,36.0,True,250,0.1,300
30,30,0.9226057919440791,71.0,37.0,True,250,0.1,300
31,31,0.9487312500132248,71.0,38.0,True,250,0.1,300
32,32,0.9739927499322221,71.0,39.0,True,250,0.1,300
33,33,1.00015987502411,71.0,40.0,True,250,0.1,300
34,34,1.0258134589530528,71.0,41.0,True,250,0.1,300
35,35,1.0665101669728756,71.0,42.0,True,250,0.1,300
36,36,1.1018481670180336,71.0,43.0,True,250,0.1,300
37,37,1.1280987089267,71.0,44.0,True,250,0.1,300
38,38,1.153858916950412,71.0,45.0,True,250,0.1,300
39,39,1.1795319590019062,71.0,46.0,True,250,0.1,300
40,40,1.2064808750292286,71.0,47.0,True,250,0.1,300
41,41,1.2431589999468997,71.0,48.0,True,250,0.1,300
42,42,1.2893713749945164,71.0,49.0,True,250,0.1,300
43,43,1.3141126669943333,71.0,50.0,True,250,0.1,300
44,44,1.339285708963871,71.0,51.0,True,250,0.1,300
45,45,1.3774889999767765,71.0,52.0,True,250,0.1,300
46,46,1.4035039169248194,71.0,53.0,True,250,0.1,300
47,47,1.429696916951798,71.0,54.0,True,250,0.1,300
48,48,1.4705693339928985,71.0,55.0,True,250,0.1,300
49,49,1.49898375000339,71.0,56.0,True,250,0.1,300
50,50,1.5331968339160085,71.0,57.0,True,250,0.1,300
51,51,1.5613645419944078,71.0,58.0,True,250,0.1,300
52,52,1.5960595000069588,71.0,59.0,True,250,0.1,300
53,53,1.642621791921556,71.0,60.0,True,250,0.1,300
54,54,1.6793562499806285,71.0,61.0,True,250,0.1,300
55,55,1.7059833749663085,71.0,62.0,True,250,0.1,300
56,56,1.7359294999623671,71.0,63.0,True,250,0.1,300
57,57,1.7635620419168845,71.0,64.0,True,250,0.1,300
58,58,1.7894876250065863,71.0,65.0,True,250,0.1,300
59,59,1.8135557499481365,71.0,66.0,True,250,0.1,300
60,0,0.0007265419699251652,32.0,0.0,True,250,0.2,300
61,1,0.05453524994663894,56.0,2.0,True,250,0.2,300
62,2,0.07086120895110071,56.0,3.0,True,250,0.2,300
63,3,0.08537879202049226,60.0,5.0,True,250,0.2,300
64,4,0.09991679200902581,62.0,7.0,True,250,0.2,300
65,5,0.11406516702845693,62.0,8.0,True,250,0.2,300
66,6,0.12845258391462266,66.0,10.0,True,250,0.2,300
67,7,0.1438523749820888,67.0,12.0,True,250,0.2,300
68,8,0.15828624996356666,68.0,14.0,True,250,0.2,300
69,9,0.17317199998069555,72.0,16.0,True,250,0.2,300
70,10,0.19090162497013807,73.0,18.0,True,250,0.2,300
71,11,0.22863216698169708,73.0,19.0,True,250,0.2,300
72,12,0.2871991249267012,73.0,20.0,True,250,0.2,300
73,13,0.32336966693401337,73.0,21.0,True,250,0.2,300
74,14,0.3528325839433819,73.0,22.0,True,250,0.2,300
75,15,0.3933027919847518,73.0,23.0,True,250,0.2,300
76,16,0.41995104192756116,73.0,24.0,True,250,0.2,300
77,17,0.45054758398327976,73.0,25.0,True,250,0.2,300
78,18,0.4816581249469891,73.0,26.0,True,250,0.2,300
79,19,0.515209166915156,73.0,27.0,True,250,0.2,300
80,20,0.5571917089400813,73.0,28.0,True,250,0.2,300
81,21,0.6051022500032559,73.0,29.0,True,250,0.2,300
82,22,0.634094666922465,73.0,30.0,True,250,0.2,300
83,23,0.6851749590132385,73.0,31.0,True,250,0.2,300
84,24,0.7140355840092525,73.0,32.0,True,250,0.2,300
85,25,0.7510304169263691,73.0,33.0,True,250,0.2,300
86,26,0.7827906250022352,73.0,34.0,True,250,0.2,300
87,27,0.8303653749171644,73.0,35.0,True,250,0.2,300
88,28,0.870293749962002,73.0,36.0,True,250,0.2,300
89,29,0.8966209589270875,73.0,37.0,True,250,0.2,300
90,30,0.9226057919440791,73.0,38.0,True,250,0.2,300
91,31,0.9487312500132248,73.0,39.0,True,250,0.2,300
92,32,0.9739927499322221,73.0,40.0,True,250,0.2,300
93,33,1.00015987502411,73.0,41.0,True,250,0.2,300
94,34,1.0258134589530528,73.0,42.0,True,250,0.2,300
95,35,1.0665101669728756,73.0,43.0,True,250,0.2,300
96,36,1.1018481670180336,73.0,44.0,True,250,0.2,300
97,37,1.1280987089267,73.0,45.0,True,250,0.2,300
98,38,1.153858916950412,73.0,46.0,True,250,0.2,300
99,39,1.1795319590019062,73.0,47.0,True,250,0.2,300
100,40,1.2064808750292286,73.0,48.0,True,250,0.2,300
101,41,1.2431589999468997,73.0,49.0,True,250,0.2,300
102,42,1.2893713749945164,73.0,50.0,True,250,0.2,300
103,43,1.3141126669943333,73.0,51.0,True,250,0.2,300
104,44,1.339285708963871,73.0,52.0,True,250,0.2,300
105,45,1.3774889999767765,73.0,53.0,True,250,0.2,300
106,46,1.4035039169248194,73.0,54.0,True,250,0.2,300
107,47,1.429696916951798,73.0,55.0,True,250,0.2,300
108,48,1.4705693339928985,73.0,56.0,True,250,0.2,300
109,49,1.49898375000339,73.0,57.0,True,250,0.2,300
110,50,1.5331968339160085,73.0,58.0,True,250,0.2,300
111,51,1.5613645419944078,73.0,59.0,True,250,0.2,300
112,52,1.5960595000069588,73.0,60.0,True,250,0.2,300
113,53,1.642621791921556,73.0,61.0,True,250,0.2,300
114,54,1.6793562499806285,73.0,62.0,True,250,0.2,300
115,55,1.7059833749663085,73.0,63.0,True,250,0.2,300
116,56,1.7359294999623671,73.0,64.0,True,250,0.2,300
117,57,1.7635620419168845,73.0,65.0,True,250,0.2,300
118,58,1.7894876250065863,73.0,66.0,True,250,0.2,300
119,59,1.8135557499481365,73.0,67.0,True,250,0.2,300
120,60,0.0005870419554412365,73.0,68.0,True,250,0.2,300
121,0,0.0007265419699251652,32.0,0.0,True,250,0.4,300
122,1,0.05453524994663894,51.0,2.0,True,250,0.4,300
123,2,0.07086120895110071,51.0,3.0,True,250,0.4,300
124,3,0.08537879202049226,53.0,5.0,True,250,0.4,300
125,4,0.09991679200902581,54.0,7.0,True,250,0.4,300
126,5,0.11406516702845693,58.0,9.0,True,250,0.4,300
127,6,0.12845258391462266,64.0,11.0,True,250,0.4,300
128,7,0.1438523749820888,64.0,12.0,True,250,0.4,300
129,8,0.15828624996356666,64.0,13.0,True,250,0.4,300
130,9,0.17317199998069555,64.0,14.0,True,250,0.4,300
131,10,0.19090162497013807,65.0,16.0,True,250,0.4,300
132,11,0.22863216698169708,69.0,18.0,True,250,0.4,300
133,12,0.2871991249267012,69.0,19.0,True,250,0.4,300
134,13,0.32336966693401337,69.0,20.0,True,250,0.4,300
135,14,0.3528325839433819,71.0,22.0,True,250,0.4,300
136,15,0.3933027919847518,71.0,23.0,True,250,0.4,300
137,16,0.41995104192756116,73.0,25.0,True,250,0.4,300
138,17,0.45054758398327976,73.0,26.0,True,250,0.4,300
139,18,0.4816581249469891,73.0,27.0,True,250,0.4,300
140,19,0.515209166915156,73.0,28.0,True,250,0.4,300
141,20,0.5571917089400813,73.0,29.0,True,250,0.4,300
142,21,0.6051022500032559,73.0,30.0,True,250,0.4,300
143,22,0.634094666922465,73.0,31.0,True,250,0.4,300
144,23,0.6851749590132385,73.0,32.0,True,250,0.4,300
145,24,0.7140355840092525,73.0,33.0,True,250,0.4,300
146,25,0.7510304169263691,73.0,34.0,True,250,0.4,300
147,26,0.7827906250022352,73.0,35.0,True,250,0.4,300
148,27,0.8303653749171644,73.0,36.0,True,250,0.4,300
149,28,0.870293749962002,73.0,37.0,True,250,0.4,300
150,29,0.8966209589270875,73.0,38.0,True,250,0.4,300
151,30,0.9226057919440791,73.0,39.0,True,250,0.4,300
152,31,0.9487312500132248,73.0,40.0,True,250,0.4,300
153,32,0.9739927499322221,73.0,41.0,True,250,0.4,300
154,33,1.00015987502411,73.0,42.0,True,250,0.4,300
155,34,1.0258134589530528,73.0,43.0,True,250,0.4,300
156,35,1.0665101669728756,73.0,44.0,True,250,0.4,300
157,36,1.1018481670180336,73.0,45.0,True,250,0.4,300
158,37,1.1280987089267,73.0,46.0,True,250,0.4,300
159,38,1.153858916950412,73.0,47.0,True,250,0.4,300
160,39,1.1795319590019062,73.0,48.0,True,250,0.4,300
161,40,1.2064808750292286,73.0,49.0,True,250,0.4,300
162,41,1.2431589999468997,73.0,50.0,True,250,0.4,300
163,42,1.2893713749945164,73.0,51.0,True,250,0.4,300
164,43,1.3141126669943333,73.0,52.0,True,250,0.4,300
165,44,1.339285708963871,73.0,53.0,True,250,0.4,300
166,45,1.3774889999767765,73.0,54.0,True,250,0.4,300
167,46,1.4035039169248194,73.0,55.0,True,250,0.4,300
168,47,1.429696916951798,73.0,56.0,True,250,0.4,300
169,48,1.4705693339928985,73.0,57.0,True,250,0.4,300
170,49,1.49898375000339,73.0,58.0,True,250,0.4,300
