,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,7.0,50,0.014802459045313299,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.05,300
1,300,1.0,3625,0.9319305840181187,"[2, 9, 7, 3, 0, 8, 5, 1, 4, 6]",50,0.05,300
2,0,7.0,50,0.01136770797893405,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.1,300
3,300,1.0,3574,0.7902992910239846,"[5, 0, 6, 3, 7, 2, 8, 9, 1, 4]",50,0.1,300
4,0,7.0,50,0.009871167014352977,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.2,300
5,300,2.0,3011,0.7631507919868454,"[2, 9, 5, 3, 8, 0, 5, 8, 1, 7]",50,0.2,300
6,0,7.0,50,0.009702833951450884,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.4,300
7,300,0.0,1535,0.36305795900989324,"[9, 6, 3, 0, 2, 5, 8, 1, 7, 4]",50,0.4,300
8,0,7.0,50,0.00927120796404779,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.6,300
9,300,0.0,1584,0.5104137919843197,"[7, 3, 8, 2, 4, 9, 0, 5, 1, 6]",50,0.6,300
10,0,7.0,50,0.01740675000473857,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",50,0.8,300
11,300,1.0,3317,0.9808773749973625,"[1, 6, 0, 3, 8, 4, 9, 4, 2, 5]",50,0.8,300
