,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0009994589490815997,25.0,0.0,0,300,0
1,1,0.04186545894481242,25.0,1.0,0,300,0
2,2,0.04231008398346603,25.0,2.0,0,300,0
3,3,0.04273687500972301,25.0,3.0,0,300,0
4,4,0.04356587491929531,24.0,5.0,0,300,0
5,5,0.04622158396523446,22.0,7.0,0,300,0
6,6,0.04880733392201364,22.0,8.0,0,300,0
7,7,0.05002883402630687,21.0,10.0,0,300,0
8,8,0.05086199997458607,19.0,12.0,0,300,0
9,9,0.05128104193136096,19.0,13.0,0,300,0
10,10,0.051725124940276146,19.0,14.0,0,300,0
11,11,0.052143124979920685,19.0,15.0,0,300,0
12,12,0.05257691699080169,19.0,16.0,0,300,0
13,13,0.05299633392132819,19.0,17.0,0,300,0
14,14,0.053417916991747916,19.0,18.0,0,300,0
15,15,0.05424566695000976,18.0,20.0,0,300,0
16,16,0.05466404196340591,18.0,21.0,0,300,0
17,17,0.055081291939131916,18.0,22.0,0,300,0
18,18,0.05589499999769032,16.0,24.0,0,300,0
19,19,0.056310541927814484,16.0,25.0,0,300,0
20,20,0.0567285839933902,16.0,26.0,0,300,0
21,21,0.057145458995364606,16.0,27.0,0,300,0
22,22,0.057840291992761195,16.0,28.0,0,300,0
23,23,0.05872129194904119,15.0,30.0,0,300,0
24,24,0.059152749949134886,15.0,31.0,0,300,0
25,25,0.05958250002004206,15.0,32.0,0,300,0
26,26,0.06000874994788319,15.0,33.0,0,300,0
27,27,0.06043204199522734,15.0,34.0,0,300,0
28,28,0.06085654196795076,15.0,35.0,0,300,0
29,29,0.06128029199317098,15.0,36.0,0,300,0
30,30,0.061703374958597124,15.0,37.0,0,300,0
31,31,0.06212679191958159,15.0,38.0,0,300,0
32,32,0.06363433401565999,13.0,40.0,0,300,0
33,33,0.06407079193741083,13.0,41.0,0,300,0
34,34,0.06449370901100338,13.0,42.0,0,300,0
35,35,0.06491712492424995,13.0,43.0,0,300,0
36,36,0.06534208392258734,13.0,44.0,0,300,0
