,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,31.0,0,0.000977999996393919,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,0.1,0.99,0.001,0.09999901708198783,0.1,300
1,300,5.0,371,0.3966162499273196,"[20, 3, 6, 8, 22, 16, 9, 2, 17, 19, 23, 7, 1, 13, 5, 23, 14, 0, 24, 4, 12, 3, 15, 24, 12]",geometric,0.1,0.99,0.001,0.09960218075400257,0.1,300
2,0,31.0,0,0.0010555420303717256,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,0.5,0.99,0.001,0.49999469575217886,0.5,300
3,300,6.0,376,0.39232229196932167,"[14, 1, 21, 7, 3, 15, 2, 4, 13, 20, 17, 5, 14, 0, 5, 23, 2, 18, 24, 15, 12, 19, 6, 22, 9]",geometric,0.5,0.99,0.001,0.4980323962527014,0.5,300
4,0,31.0,0,0.0031742079881951213,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,1.0,0.99,0.001,0.9999680986525086,1.0,300
5,300,4.0,372,0.3066242919303477,"[3, 1, 12, 16, 19, 10, 2, 18, 24, 17, 3, 5, 0, 22, 4, 13, 13, 20, 7, 14, 11, 6, 8, 15, 23]",geometric,1.0,0.99,0.001,0.9969230663782886,1.0,300
6,0,31.0,0,0.0009368329774588346,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,2.0,0.99,0.001,1.999981169116527,2.0,300
7,300,4.0,394,0.2591984170721844,"[16, 11, 20, 18, 9, 3, 17, 4, 2, 0, 23, 24, 19, 21, 1, 5, 16, 13, 22, 8, 22, 7, 21, 15, 12]",geometric,2.0,0.99,0.001,1.9947967180098125,2.0,300
8,0,31.0,0,0.0009729160228744149,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,5.0,0.99,0.001,4.999951109575093,5.0,300
9,300,7.0,484,0.35094079095870256,"[3, 1, 20, 16, 6, 10, 18, 2, 24, 18, 4, 15, 19, 11, 4, 0, 9, 0, 5, 14, 0, 17, 8, 22, 13]",geometric,5.0,0.99,0.001,4.982395700004961,5.0,300
10,0,31.0,0,0.0009819589322432876,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",geometric,10.0,0.99,0.001,9.999901310316352,10,300
11,300,11.0,511,0.3234646669588983,"[20, 21, 8, 13, 7, 2, 18, 21, 24, 5, 5, 15, 15, 0, 5, 3, 17, 2, 12, 24, 3, 1, 14, 16, 22]",geometric,10.0,0.99,0.001,9.967543500068986,10,300
