,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0003387080505490303,33.0,0.0,50,0.05,300
1,1,0.013875958044081926,47.0,2.0,50,0.05,300
2,2,0.018647582968696952,50.0,4.0,50,0.05,300
3,3,0.024634166969917715,50.0,5.0,50,0.05,300
4,4,0.028855666983872652,50.0,6.0,50,0.05,300
5,5,0.03039187495596707,52.0,8.0,50,0.05,300
6,6,0.031895042047835886,54.0,10.0,50,0.05,300
7,7,0.03337004198692739,54.0,11.0,50,0.05,300
8,8,0.03485962504055351,57.0,13.0,50,0.05,300
9,9,0.03632225003093481,57.0,14.0,50,0.05,300
10,10,0.03778458305168897,57.0,15.0,50,0.05,300
11,11,0.0392362920101732,57.0,16.0,50,0.05,300
12,12,0.0406910830643028,57.0,17.0,50,0.05,300
13,13,0.04214541695546359,57.0,18.0,50,0.05,300
14,14,0.043623417033813894,59.0,20.0,50,0.05,300
15,15,0.045291375019587576,59.0,21.0,50,0.05,300
16,16,0.04683695803396404,61.0,23.0,50,0.05,300
17,17,0.04831099999137223,61.0,24.0,50,0.05,300
18,18,0.049809499992989004,62.0,26.0,50,0.05,300
19,19,0.05129366705659777,63.0,28.0,50,0.05,300
20,20,0.05285195796750486,63.0,29.0,50,0.05,300
21,21,0.05432204203680158,63.0,30.0,50,0.05,300
22,22,0.05578562500886619,63.0,31.0,50,0.05,300
23,23,0.05725995800457895,65.0,33.0,50,0.05,300
24,24,0.058712749974802136,65.0,34.0,50,0.05,300
25,25,0.060199375031515956,66.0,36.0,50,0.05,300
26,26,0.06165766704361886,66.0,37.0,50,0.05,300
27,27,0.06310870801098645,66.0,38.0,50,0.05,300
28,28,0.06457579205743968,66.0,39.0,50,0.05,300
29,29,0.06601408298593014,66.0,40.0,50,0.05,300
30,30,0.06745087495073676,66.0,41.0,50,0.05,300
31,31,0.0688847079873085,66.0,42.0,50,0.05,300
32,32,0.07032816705759615,66.0,43.0,50,0.05,300
33,33,0.07177045801654458,66.0,44.0,50,0.05,300
34,34,0.07322137500159442,66.0,45.0,50,0.05,300
35,35,0.07466050004586577,66.0,46.0,50,0.05,300
36,36,0.08628658298403025,66.0,47.0,50,0.05,300
37,37,0.08776162506546825,66.0,48.0,50,0.05,300
38,38,0.08923050004523247,66.0,49.0,50,0.05,300
39,39,0.09068204206414521,66.0,50.0,50,0.05,300
40,40,0.09212349995505065,66.0,51.0,50,0.05,300
41,41,0.09357195801567286,66.0,52.0,50,0.05,300
42,42,0.0950370830250904,66.0,53.0,50,0.05,300
43,43,0.09648766706231982,66.0,54.0,50,0.05,300
44,44,0.0979282499756664,66.0,55.0,50,0.05,300
45,45,0.09937595797237009,66.0,56.0,50,0.05,300
46,46,0.10082562500610948,66.0,57.0,50,0.05,300
47,47,0.10227458295412362,66.0,58.0,50,0.05,300
48,48,0.10371000005397946,66.0,59.0,50,0.05,300
49,49,0.10517562495078892,66.0,60.0,50,0.05,300
50,50,0.10662008298095316,66.0,61.0,50,0.05,300
51,51,0.10835700004827231,66.0,62.0,50,0.05,300
52,52,0.10986912494990975,66.0,63.0,50,0.05,300
53,53,0.11133079195860773,66.0,64.0,50,0.05,300
54,54,0.11278437497094274,66.0,65.0,50,0.05,300
55,55,0.11423504201229662,66.0,66.0,50,0.05,300
56,56,0.11567320802714676,66.0,67.0,50,0.05,300
57,57,0.11795329197775573,66.0,68.0,50,0.05,300
58,58,0.11958787497133017,66.0,69.0,50,0.05,300
59,59,0.12108162499498576,66.0,70.0,50,0.05,300
60,60,0.12254045798908919,66.0,71.0,50,0.05,300
61,61,0.1240036670351401,66.0,72.0,50,0.05,300
62,62,0.12545891699846834,66.0,73.0,50,0.05,300
