,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0004468329716473818,10.0,0.0,0,300,0
1,1,0.022089916979894042,10.0,1.0,0,300,0
2,2,0.022683207993395627,10.0,2.0,0,300,0
3,3,0.023797582951374352,9.0,4.0,0,300,0
4,4,0.024884667014703155,7.0,6.0,0,300,0
5,5,0.025474707945249975,7.0,7.0,0,300,0
6,6,0.026041792007163167,7.0,8.0,0,300,0
7,7,0.026604542043060064,7.0,9.0,0,300,0
8,8,0.027167457970790565,7.0,10.0,0,300,0
9,9,0.027743541984818876,7.0,11.0,0,300,0
10,10,0.028836874989792705,5.0,13.0,0,300,0
11,11,0.029429542017169297,5.0,14.0,0,300,0
12,12,0.030173458042554557,5.0,15.0,0,300,0
13,13,0.03044024994596839,5.0,16.0,0,300,0
14,14,0.0308303750352934,4.0,18.0,0,300,0
15,15,0.03103195794392377,4.0,19.0,0,300,0
16,16,0.031229750020429492,4.0,20.0,0,300,0
17,17,0.031424792017787695,4.0,21.0,0,300,0
18,18,0.031621749978512526,4.0,22.0,0,300,0
19,19,0.0318162499461323,4.0,23.0,0,300,0
20,20,0.03200929204467684,4.0,24.0,0,300,0
21,21,0.0322026249486953,4.0,25.0,0,300,0
22,22,0.03239891701377928,4.0,26.0,0,300,0
23,23,0.03259275003802031,4.0,27.0,0,300,0
24,24,0.03278570796828717,4.0,28.0,0,300,0
25,25,0.03297908301465213,4.0,29.0,0,300,0
26,26,0.03317195794079453,4.0,30.0,0,300,0
27,27,0.0333649170352146,4.0,31.0,0,300,0
28,28,0.03355924994684756,4.0,32.0,0,300,0
29,29,0.033755082986317575,4.0,33.0,0,300,0
30,30,0.03394816699437797,4.0,34.0,0,300,0
31,31,0.03414133295882493,4.0,35.0,0,300,0
32,32,0.034334708005189896,4.0,36.0,0,300,0
33,33,0.03453612502198666,4.0,37.0,0,300,0
34,34,0.034731041989289224,4.0,38.0,0,300,0
35,35,0.03492533299140632,4.0,39.0,0,300,0
36,36,0.035120374988764524,4.0,40.0,0,300,0
37,37,0.03531704202760011,4.0,41.0,0,300,0
38,38,0.035512125003151596,4.0,42.0,0,300,0
39,39,0.0357073750346899,4.0,43.0,0,300,0
40,40,0.03590354195330292,4.0,44.0,0,300,0
41,41,0.03609974996652454,4.0,45.0,0,300,0
42,42,0.03629495797213167,4.0,46.0,0,300,0
43,43,0.03649033303372562,4.0,47.0,0,300,0
44,44,0.03668737504631281,4.0,48.0,0,300,0
45,45,0.03688675002194941,4.0,49.0,0,300,0
46,46,0.03708699997514486,4.0,50.0,0,300,0
47,47,0.03745641699060798,3.0,52.0,0,300,0
48,48,0.0376528330380097,3.0,53.0,0,300,0
49,49,0.03784983302466571,3.0,54.0,0,300,0
50,50,0.03804849996231496,3.0,55.0,0,300,0
51,51,0.038246541982516646,3.0,56.0,0,300,0
52,52,0.03844425000716001,3.0,57.0,0,300,0
53,53,0.03864570800215006,3.0,58.0,0,300,0
54,54,0.03884445794392377,3.0,59.0,0,300,0
55,55,0.039042541990056634,3.0,60.0,0,300,0
56,56,0.03924366703722626,3.0,61.0,0,300,0
57,57,0.03944654203951359,3.0,62.0,0,300,0
58,58,0.039649292011745274,3.0,63.0,0,300,0
59,59,0.03984991693869233,3.0,64.0,0,300,0
60,60,0.040051457937806845,3.0,65.0,0,300,0
61,61,0.04025741701480001,3.0,66.0,0,300,0
62,62,0.040457624942064285,3.0,67.0,0,300,0
63,63,0.04065858304966241,3.0,68.0,0,300,0
64,64,0.04085933300666511,3.0,69.0,0,300,0
65,65,0.04106283304281533,3.0,70.0,0,300,0
66,66,0.041263791965320706,3.0,71.0,0,300,0
67,67,0.041468166979029775,3.0,72.0,0,300,0
68,68,0.041673542000353336,3.0,73.0,0,300,0
69,69,0.04187916696537286,3.0,74.0,0,300,0
70,70,0.042081458028405905,3.0,75.0,0,300,0
71,71,0.04228708299342543,3.0,76.0,0,300,0
72,72,0.042492207954637706,3.0,77.0,0,300,0
73,73,0.04270029196050018,3.0,78.0,0,300,0
74,74,0.042903666966594756,3.0,79.0,0,300,0
75,75,0.043107292032800615,3.0,80.0,0,300,0
76,76,0.04331066703889519,3.0,81.0,0,300,0
77,77,0.04352333303540945,3.0,82.0,0,300,0
78,78,0.04373100004158914,3.0,83.0,0,300,0
79,79,0.043938999995589256,3.0,84.0,0,300,0
80,80,0.04414812498725951,3.0,85.0,0,300,0
81,81,0.044356417027302086,3.0,86.0,0,300,0
82,82,0.044562833034433424,3.0,87.0,0,300,0
83,83,0.044768332969397306,3.0,88.0,0,300,0
84,84,0.044979625032283366,3.0,89.0,0,300,0
85,85,0.04518433299381286,3.0,90.0,0,300,0
86,86,0.04539762495551258,3.0,91.0,0,300,0
87,87,0.04560266702901572,3.0,92.0,0,300,0
88,88,0.045810500043444335,3.0,93.0,0,300,0
89,89,0.046022624941542745,3.0,94.0,0,300,0
90,90,0.04623524995986372,3.0,95.0,0,300,0
91,91,0.046442082966677845,3.0,96.0,0,300,0
92,92,0.04665008303709328,3.0,97.0,0,300,0
93,93,0.04686070804018527,3.0,98.0,0,300,0
94,94,0.047067792038433254,3.0,99.0,0,300,0
95,95,0.047275332966819406,3.0,100.0,0,300,0
96,96,0.04748345795087516,3.0,101.0,0,300,0
97,97,0.047697291942313313,3.0,102.0,0,300,0
