,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0007581250974908471,37.0,0.0,True,250,0.1,300
1,1,0.14924466609954834,53.0,2.0,True,250,0.1,300
2,2,0.1735012501012534,55.0,4.0,True,250,0.1,300
3,3,0.1904177910182625,61.0,6.0,True,250,0.1,300
4,4,0.23691204108763486,65.0,8.0,True,250,0.1,300
5,5,0.2658657910069451,67.0,10.0,True,250,0.1,300
6,6,0.2934149580541998,67.0,11.0,True,250,0.1,300
7,7,0.31192720809485763,71.0,13.0,True,250,0.1,300
8,8,0.32947712508030236,71.0,14.0,True,250,0.1,300
9,9,0.3545107910176739,73.0,16.0,True,250,0.1,300
10,10,0.38699325011111796,73.0,17.0,True,250,0.1,300
11,11,0.42322704102844,73.0,18.0,True,250,0.1,300
12,12,0.46766208310145885,73.0,19.0,True,250,0.1,300
13,13,0.5040355410892516,73.0,20.0,True,250,0.1,300
14,14,0.5429077080916613,73.0,21.0,True,250,0.1,300
15,15,0.5683727910509333,73.0,22.0,True,250,0.1,300
16,16,0.6065634160768241,73.0,23.0,True,250,0.1,300
17,17,0.6429454580647871,73.0,24.0,True,250,0.1,300
18,18,0.671003166004084,73.0,25.0,True,250,0.1,300
19,19,0.7105192500166595,73.0,26.0,True,250,0.1,300
20,20,0.7376836660550907,73.0,27.0,True,250,0.1,300
21,21,0.7670023750979453,73.0,28.0,True,250,0.1,300
22,22,0.7933874160517007,73.0,29.0,True,250,0.1,300
23,23,0.8402442910009995,73.0,30.0,True,250,0.1,300
24,24,0.8806847910163924,73.0,31.0,True,250,0.1,300
25,25,0.9104044580599293,73.0,32.0,True,250,0.1,300
26,26,0.9387113330885768,73.0,33.0,True,250,0.1,300
27,27,0.9655567080480978,73.0,34.0,True,250,0.1,300
28,28,0.9972042500739917,73.0,35.0,True,250,0.1,300
29,29,1.024497750098817,73.0,36.0,True,250,0.1,300
30,30,1.0677572500426322,73.0,37.0,True,250,0.1,300
31,31,1.0944765000604093,73.0,38.0,True,250,0.1,300
32,32,1.1325217500561848,73.0,39.0,True,250,0.1,300
33,33,1.1596316250506788,73.0,40.0,True,250,0.1,300
34,34,1.1854490000987425,73.0,41.0,True,250,0.1,300
35,35,1.2148930410621688,73.0,42.0,True,250,0.1,300
36,36,1.2569907500874251,73.0,43.0,True,250,0.1,300
37,37,1.2982547080609947,73.0,44.0,True,250,0.1,300
38,38,1.324438041076064,73.0,45.0,True,250,0.1,300
39,39,1.3500157910166308,73.0,46.0,True,250,0.1,300
40,40,1.4064336660085246,73.0,47.0,True,250,0.1,300
41,41,1.4339359160512686,73.0,48.0,True,250,0.1,300
42,42,1.4602986660320312,73.0,49.0,True,250,0.1,300
43,43,1.4894260830478743,73.0,50.0,True,250,0.1,300
44,44,1.5198683750350028,73.0,51.0,True,250,0.1,300
45,45,1.5509188750293106,73.0,52.0,True,250,0.1,300
46,46,1.579282500082627,73.0,53.0,True,250,0.1,300
47,47,1.6065328750992194,73.0,54.0,True,250,0.1,300
48,48,1.632069208077155,73.0,55.0,True,250,0.1,300
