,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,10.0,50,0.01563229109160602,"[6, 1, 8, 9, 6, 0, 3, 7, 6, 0]",True,50,0.1,300
1,300,2.0,2704,0.979573208023794,"[5.0, 9.0, 4.0, 0.0, 5.0, 9.0, 6.0, 1.0, 3.0, 8.0]",True,50,0.1,300
2,0,10.0,50,0.00940283399540931,"[6, 1, 8, 9, 6, 0, 3, 7, 6, 0]",True,50,0.2,300
3,300,3.0,2652,1.0193848341004923,"[5.0, 9.0, 4.0, 0.0, 5.0, 7.0, 6.0, 1.0, 3.0, 8.0]",True,50,0.2,300
4,0,10.0,50,0.009862417005933821,"[6, 1, 8, 9, 6, 0, 3, 7, 6, 0]",True,50,0.4,300
5,300,3.0,2755,1.1439877499360591,"[8.0, 5.0, 9.0, 0.0, 3.0, 4.0, 6.0, 9.0, 2.0, 7.0]",True,50,0.4,300
6,0,10.0,50,0.011750167002901435,"[6, 1, 8, 9, 6, 0, 3, 7, 6, 0]",True,50,0.5,300
7,300,3.0,2756,1.2754308331059292,"[3.0, 8.0, 6.0, 2.0, 6.0, 1.0, 4.0, 7.0, 5.0, 2.0]",True,50,0.5,300
8,0,10.0,50,0.014222291065379977,"[6, 1, 8, 9, 6, 0, 3, 7, 6, 0]",True,50,0.7,300
9,300,4.0,2652,1.03800375002902,"[0.0, 3.0, 1.0, 4.0, 2.0, 9.0, 9.0, 4.0, 5.0, 0.0]",True,50,0.7,300
