,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00047704088501632214,11.0,0.0,0,300,0
1,1,0.017719874973408878,11.0,1.0,0,300,0
2,2,0.01793041592463851,11.0,2.0,0,300,0
3,3,0.018129165982827544,11.0,3.0,0,300,0
4,4,0.018324832897633314,11.0,4.0,0,300,0
5,5,0.0185183749999851,11.0,5.0,0,300,0
6,6,0.01871095795650035,11.0,6.0,0,300,0
7,7,0.01908054098021239,10.0,8.0,0,300,0
8,8,0.019271999946795404,10.0,9.0,0,300,0
9,9,0.019467499922029674,10.0,10.0,0,300,0
10,10,0.019833165919408202,9.0,12.0,0,300,0
11,11,0.020025374949909747,9.0,13.0,0,300,0
12,12,0.020216249977238476,9.0,14.0,0,300,0
13,13,0.020408457960002124,9.0,15.0,0,300,0
14,14,0.02060362498741597,9.0,16.0,0,300,0
15,15,0.020975582883693278,8.0,18.0,0,300,0
16,16,0.021344457985833287,6.0,20.0,0,300,0
17,17,0.021537165972404182,6.0,21.0,0,300,0
18,18,0.0217333328910172,6.0,22.0,0,300,0
19,19,0.021925290930084884,6.0,23.0,0,300,0
20,20,0.02211762499064207,6.0,24.0,0,300,0
21,21,0.02230937499552965,6.0,25.0,0,300,0
22,22,0.02250095794443041,6.0,26.0,0,300,0
23,23,0.022693040897138417,6.0,27.0,0,300,0
24,24,0.022885165992192924,6.0,28.0,0,300,0
25,25,0.023103957995772362,6.0,29.0,0,300,0
26,26,0.023297415929846466,6.0,30.0,0,300,0
27,27,0.023662249906919897,5.0,32.0,0,300,0
28,28,0.023855457897298038,5.0,33.0,0,300,0
29,29,0.024048415943980217,5.0,34.0,0,300,0
30,30,0.024241624982096255,5.0,35.0,0,300,0
31,31,0.02460633299779147,4.0,37.0,0,300,0
32,32,0.024800207931548357,4.0,38.0,0,300,0
33,33,0.025170624954625964,3.0,40.0,0,300,0
34,34,0.025366124929860234,3.0,41.0,0,300,0
35,35,0.02556029090192169,3.0,42.0,0,300,0
36,36,0.02575512498151511,3.0,43.0,0,300,0
37,37,0.025952249998226762,3.0,44.0,0,300,0
38,38,0.026147832977585495,3.0,45.0,0,300,0
39,39,0.026349457912147045,3.0,46.0,0,300,0
40,40,0.026716749998740852,2.0,48.0,0,300,0
41,41,0.02691424998920411,2.0,49.0,0,300,0
42,42,0.027109790942631662,2.0,50.0,0,300,0
43,43,0.027307040989398956,2.0,51.0,0,300,0
44,44,0.027507165912538767,2.0,52.0,0,300,0
45,45,0.0277059159707278,2.0,53.0,0,300,0
46,46,0.027906040893867612,2.0,54.0,0,300,0
47,47,0.02810354088433087,2.0,55.0,0,300,0
48,48,0.028301040991209447,2.0,56.0,0,300,0
49,49,0.02849979093298316,2.0,57.0,0,300,0
50,50,0.02870070794597268,2.0,58.0,0,300,0
51,51,0.02889837499242276,2.0,59.0,0,300,0
52,52,0.02909620793070644,2.0,60.0,0,300,0
53,53,0.02929762494750321,2.0,61.0,0,300,0
54,54,0.029496207949705422,2.0,62.0,0,300,0
55,55,0.029698540922254324,2.0,63.0,0,300,0
56,56,0.029900207999162376,2.0,64.0,0,300,0
57,57,0.030101874959655106,2.0,65.0,0,300,0
58,58,0.03030199999921024,2.0,66.0,0,300,0
59,59,0.030504082911647856,2.0,67.0,0,300,0
60,60,0.030709790997207165,2.0,68.0,0,300,0
61,61,0.030910249915905297,2.0,69.0,0,300,0
62,62,0.03111112490296364,2.0,70.0,0,300,0
63,63,0.031312165898270905,2.0,71.0,0,300,0
64,64,0.031521040946245193,2.0,72.0,0,300,0
65,65,0.03173304093070328,2.0,73.0,0,300,0
66,66,0.03193645796272904,2.0,74.0,0,300,0
67,67,0.03213958290871233,2.0,75.0,0,300,0
68,68,0.032342499936930835,2.0,76.0,0,300,0
69,69,0.03254487493541092,2.0,77.0,0,300,0
70,70,0.032749999896623194,2.0,78.0,0,300,0
71,71,0.03295937494840473,2.0,79.0,0,300,0
72,72,0.03316774999257177,2.0,80.0,0,300,0
73,73,0.033371665980666876,2.0,81.0,0,300,0
74,74,0.03357533295638859,2.0,82.0,0,300,0
75,75,0.033779790974222124,2.0,83.0,0,300,0
76,76,0.03398349997587502,2.0,84.0,0,300,0
77,77,0.03419091599062085,2.0,85.0,0,300,0
78,78,0.03439616598188877,2.0,86.0,0,300,0
79,79,0.03460149990860373,2.0,87.0,0,300,0
80,80,0.03480687492992729,2.0,88.0,0,300,0
81,81,0.035012582899071276,2.0,89.0,0,300,0
82,82,0.035217540920712054,2.0,90.0,0,300,0
83,83,0.03542274993378669,2.0,91.0,0,300,0
84,84,0.035628249985165894,2.0,92.0,0,300,0
85,85,0.03583483293186873,2.0,93.0,0,300,0
86,86,0.036041957908309996,2.0,94.0,0,300,0
87,87,0.0364982079481706,2.0,95.0,0,300,0
88,88,0.036714249989017844,2.0,96.0,0,300,0
89,89,0.03692233294714242,2.0,97.0,0,300,0
90,90,0.03712970798369497,2.0,98.0,0,300,0
