,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,11.0,0,0.00047704088501632214,"[7, 8, 7, 9, 7, 2, 2, 4, 8, 9]",0,300,0
1,300,2.0,98,0.03712970798369497,"[4, 8, 3, 0, 6, 2, 2, 5, 7, 9]",0,300,0
