,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,31.0,0,0.0009582089260220528,"[15, 19, 8, 6, 8, 10, 14, 21, 2, 9, 10, 16, 1, 14, 14, 5, 7, 22, 22, 20, 12, 11, 17, 11, 12]",0,300,0
1,300,9.0,200,0.14090150000993162,"[16, 13, 23, 6, 8, 10, 2, 21, 2, 9, 18, 8, 1, 24, 12, 5, 7, 2, 24, 20, 2, 11, 17, 22, 3]",0,300,0
