,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00047512492164969444,11.0,0.0,True,250,0.1,300
1,1,0.17129345797002316,25.0,2.0,True,250,0.1,300
2,2,0.17735574999824166,27.0,4.0,True,250,0.1,300
3,3,0.1831697910092771,28.0,6.0,True,250,0.1,300
4,4,0.1888943329686299,28.0,7.0,True,250,0.1,300
5,5,0.19396445795428008,28.0,8.0,True,250,0.1,300
6,6,0.2014743749750778,28.0,9.0,True,250,0.1,300
7,7,0.20681033295113593,28.0,10.0,True,250,0.1,300
8,8,0.21296566596720368,28.0,11.0,True,250,0.1,300
9,9,0.21928133291658014,28.0,12.0,True,250,0.1,300
10,10,0.22692241601180285,28.0,13.0,True,250,0.1,300
11,11,0.23322791594546288,28.0,14.0,True,250,0.1,300
12,12,0.24096645798999816,28.0,15.0,True,250,0.1,300
13,13,0.24854237493127584,28.0,16.0,True,250,0.1,300
14,14,0.2549147909739986,28.0,17.0,True,250,0.1,300
15,15,0.2615209160139784,28.0,18.0,True,250,0.1,300
16,16,0.272539124940522,28.0,19.0,True,250,0.1,300
17,17,0.27913633291609585,28.0,20.0,True,250,0.1,300
18,18,0.28531970793846995,28.0,21.0,True,250,0.1,300
19,19,0.2915291249519214,28.0,22.0,True,250,0.1,300
20,20,0.29777458298485726,28.0,23.0,True,250,0.1,300
21,21,0.3043426659423858,28.0,24.0,True,250,0.1,300
22,22,0.3156421249732375,28.0,25.0,True,250,0.1,300
23,23,0.3290290830191225,28.0,26.0,True,250,0.1,300
24,24,0.33678041596431285,28.0,27.0,True,250,0.1,300
25,25,0.343177790986374,28.0,28.0,True,250,0.1,300
26,26,0.3495443749707192,28.0,29.0,True,250,0.1,300
27,27,0.35587079101242125,28.0,30.0,True,250,0.1,300
28,28,0.3626027499558404,28.0,31.0,True,250,0.1,300
29,29,0.36901099991519004,28.0,32.0,True,250,0.1,300
30,30,0.3761934159556404,28.0,33.0,True,250,0.1,300
31,31,0.3867474999278784,28.0,34.0,True,250,0.1,300
32,32,0.39497008291073143,28.0,35.0,True,250,0.1,300
33,33,0.41087120794691145,28.0,36.0,True,250,0.1,300
34,34,0.4178478749236092,28.0,37.0,True,250,0.1,300
35,35,0.42961812496650964,28.0,38.0,True,250,0.1,300
36,36,0.43873691593762487,28.0,39.0,True,250,0.1,300
37,37,0.4454541659215465,28.0,40.0,True,250,0.1,300
38,38,0.45234741596505046,28.0,41.0,True,250,0.1,300
39,39,0.46049312502145767,28.0,42.0,True,250,0.1,300
40,40,0.4718925829511136,28.0,43.0,True,250,0.1,300
41,41,0.4784345409134403,28.0,44.0,True,250,0.1,300
42,42,0.48675687494687736,28.0,45.0,True,250,0.1,300
43,43,0.5006302499677986,28.0,46.0,True,250,0.1,300
44,44,0.5083699999377131,28.0,47.0,True,250,0.1,300
45,45,0.51474962499924,28.0,48.0,True,250,0.1,300
46,46,0.5209351659286767,28.0,49.0,True,250,0.1,300
47,47,0.5271559999091551,28.0,50.0,True,250,0.1,300
48,48,0.5333111659856513,28.0,51.0,True,250,0.1,300
49,49,0.539590833010152,28.0,52.0,True,250,0.1,300
50,50,0.5457765409955755,28.0,53.0,True,250,0.1,300
51,51,0.5519262499874458,28.0,54.0,True,250,0.1,300
52,52,0.55819954094477,28.0,55.0,True,250,0.1,300
53,53,0.5644340409198776,28.0,56.0,True,250,0.1,300
54,0,0.00047512492164969444,11.0,0.0,True,250,0.2,300
55,1,0.17129345797002316,25.0,2.0,True,250,0.2,300
56,2,0.17735574999824166,25.0,3.0,True,250,0.2,300
57,3,0.1831697910092771,26.0,5.0,True,250,0.2,300
58,4,0.1888943329686299,29.0,7.0,True,250,0.2,300
59,0,0.00047512492164969444,11.0,0.0,True,250,0.4,300
60,1,0.17129345797002316,23.0,2.0,True,250,0.4,300
61,2,0.17735574999824166,24.0,4.0,True,250,0.4,300
62,3,0.1831697910092771,27.0,6.0,True,250,0.4,300
63,4,0.1888943329686299,27.0,7.0,True,250,0.4,300
64,5,0.19396445795428008,27.0,8.0,True,250,0.4,300
65,6,0.2014743749750778,27.0,9.0,True,250,0.4,300
66,7,0.20681033295113593,27.0,10.0,True,250,0.4,300
67,8,0.21296566596720368,29.0,12.0,True,250,0.4,300
68,0,0.00047512492164969444,11.0,0.0,True,250,0.5,300
69,1,0.17129345797002316,22.0,2.0,True,250,0.5,300
70,2,0.17735574999824166,22.0,3.0,True,250,0.5,300
71,3,0.1831697910092771,25.0,5.0,True,250,0.5,300
72,4,0.1888943329686299,25.0,6.0,True,250,0.5,300
73,5,0.19396445795428008,26.0,8.0,True,250,0.5,300
74,6,0.2014743749750778,27.0,10.0,True,250,0.5,300
75,7,0.20681033295113593,28.0,12.0,True,250,0.5,300
76,8,0.21296566596720368,28.0,13.0,True,250,0.5,300
77,9,0.21928133291658014,28.0,14.0,True,250,0.5,300
78,10,0.22692241601180285,28.0,15.0,True,250,0.5,300
79,11,0.23322791594546288,29.0,17.0,True,250,0.5,300
80,0,0.00047512492164969444,11.0,0.0,True,250,0.7,300
81,1,0.17129345797002316,23.0,2.0,True,250,0.7,300
82,2,0.17735574999824166,25.0,4.0,True,250,0.7,300
83,3,0.1831697910092771,25.0,5.0,True,250,0.7,300
84,4,0.1888943329686299,25.0,6.0,True,250,0.7,300
85,5,0.19396445795428008,25.0,7.0,True,250,0.7,300
86,6,0.2014743749750778,25.0,8.0,True,250,0.7,300
87,7,0.20681033295113593,25.0,9.0,True,250,0.7,300
88,8,0.21296566596720368,25.0,10.0,True,250,0.7,300
89,9,0.21928133291658014,25.0,11.0,True,250,0.7,300
90,10,0.22692241601180285,25.0,12.0,True,250,0.7,300
