,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00010170892346650362,13.0,0.0,0,300,0
1,1,0.009944583987817168,15.0,2.0,0,300,0
2,2,0.00997237500268966,15.0,3.0,0,300,0
3,3,0.01000187499448657,15.0,4.0,0,300,0
4,4,0.010024458984844387,15.0,5.0,0,300,0
5,5,0.01004745892714709,15.0,6.0,0,300,0
6,6,0.010069999960251153,15.0,7.0,0,300,0
7,7,0.010194333968684077,15.0,8.0,0,300,0
8,8,0.010237833950668573,17.0,10.0,0,300,0
9,9,0.010284584015607834,19.0,12.0,0,300,0
10,10,0.010315208928659558,19.0,13.0,0,300,0
11,11,0.010340375010855496,19.0,14.0,0,300,0
12,12,0.010365042020566761,19.0,15.0,0,300,0
13,13,0.010396541911177337,19.0,16.0,0,300,0
14,14,0.010432416922412813,19.0,17.0,0,300,0
15,15,0.010457917000167072,19.0,18.0,0,300,0
16,16,0.01049554196652025,21.0,20.0,0,300,0
17,17,0.01052716700360179,21.0,21.0,0,300,0
18,18,0.010556999943219125,21.0,22.0,0,300,0
19,19,0.01058395893778652,21.0,23.0,0,300,0
20,20,0.010622959001921117,23.0,25.0,0,300,0
21,21,0.01064958400093019,23.0,26.0,0,300,0
22,22,0.010679583996534348,23.0,27.0,0,300,0
23,23,0.010706416913308203,23.0,28.0,0,300,0
24,24,0.01073345891200006,23.0,29.0,0,300,0
25,25,0.010762749938294291,23.0,30.0,0,300,0
26,26,0.010790625005029142,23.0,31.0,0,300,0
27,27,0.01081849995534867,23.0,32.0,0,300,0
28,28,0.010846792021766305,23.0,33.0,0,300,0
29,29,0.01087516697589308,23.0,34.0,0,300,0
30,30,0.010903374990448356,23.0,35.0,0,300,0
31,31,0.010947624919936061,25.0,37.0,0,300,0
32,32,0.010976999998092651,25.0,38.0,0,300,0
33,33,0.011008708970621228,25.0,39.0,0,300,0
34,34,0.01103816693648696,25.0,40.0,0,300,0
35,35,0.011067374958656728,25.0,41.0,0,300,0
36,36,0.011096499976702034,25.0,42.0,0,300,0
37,37,0.011126166908070445,25.0,43.0,0,300,0
38,38,0.011155999964103103,25.0,44.0,0,300,0
39,39,0.011188291944563389,25.0,45.0,0,300,0
40,40,0.011219374951906502,25.0,46.0,0,300,0
41,41,0.011250374955125153,25.0,47.0,0,300,0
42,42,0.011281499988399446,25.0,48.0,0,300,0
43,43,0.011312374961562455,25.0,49.0,0,300,0
44,44,0.01134379196446389,25.0,50.0,0,300,0
45,45,0.011376708978787065,25.0,51.0,0,300,0
46,46,0.011410792008973658,25.0,52.0,0,300,0
47,47,0.011444208910688758,25.0,53.0,0,300,0
48,48,0.011476999963633716,25.0,54.0,0,300,0
49,49,0.011510749929584563,25.0,55.0,0,300,0
50,50,0.011544041917659342,25.0,56.0,0,300,0
51,51,0.011576916906051338,25.0,57.0,0,300,0
52,52,0.011611541965976357,25.0,58.0,0,300,0
53,53,0.011647125007584691,25.0,59.0,0,300,0
54,54,0.011681291973218322,25.0,60.0,0,300,0
55,55,0.01171666698064655,25.0,61.0,0,300,0
56,56,0.011751374928280711,25.0,62.0,0,300,0
57,57,0.011788041912950575,25.0,63.0,0,300,0
58,58,0.011823541950434446,25.0,64.0,0,300,0
59,59,0.011858499958179891,25.0,65.0,0,300,0
60,60,0.011893542017787695,25.0,66.0,0,300,0
61,61,0.01193033391609788,25.0,67.0,0,300,0
62,62,0.01196645898744464,25.0,68.0,0,300,0
63,63,0.012002458912320435,25.0,69.0,0,300,0
64,64,0.012038833927363157,25.0,70.0,0,300,0
65,65,0.012078541913069785,25.0,71.0,0,300,0
66,66,0.012115833931602538,25.0,72.0,0,300,0
67,67,0.012152874958701432,25.0,73.0,0,300,0
68,68,0.012190292007289827,25.0,74.0,0,300,0
69,69,0.012227791943587363,25.0,75.0,0,300,0
70,70,0.01226545893587172,25.0,76.0,0,300,0
71,71,0.012302833958528936,25.0,77.0,0,300,0
72,72,0.01234095892868936,25.0,78.0,0,300,0
73,73,0.01237912499345839,25.0,79.0,0,300,0
74,74,0.012417541933245957,25.0,80.0,0,300,0
75,75,0.012456084019504488,25.0,81.0,0,300,0
76,76,0.012495249975472689,25.0,82.0,0,300,0
77,77,0.012537166941910982,25.0,83.0,0,300,0
78,78,0.012576916953548789,25.0,84.0,0,300,0
79,79,0.012616374995559454,25.0,85.0,0,300,0
80,80,0.012655999977141619,25.0,86.0,0,300,0
81,81,0.01269616698846221,25.0,87.0,0,300,0
