,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.000850916956551373,3.0,50.0,50,0.05,300
1,1,0.13418408401776105,9.0,102.0,50,0.05,300
2,2,0.13774054194800556,9.0,153.0,50,0.05,300
3,3,0.14748712501022965,9.0,204.0,50,0.05,300
4,4,0.14999254199210554,10.0,256.0,50,0.05,300
5,5,0.15227325004525483,10.0,307.0,50,0.05,300
6,6,0.15454058395698667,10.0,358.0,50,0.05,300
7,7,0.1592246670043096,10.0,409.0,50,0.05,300
8,8,0.16671366698574275,10.0,460.0,50,0.05,300
9,9,0.17248620896134526,10.0,511.0,50,0.05,300
10,10,0.17449391703121364,10.0,562.0,50,0.05,300
11,11,0.1763947500148788,10.0,613.0,50,0.05,300
12,12,0.17825887503568083,10.0,664.0,50,0.05,300
13,13,0.18005291698500514,10.0,715.0,50,0.05,300
14,14,0.1818525840062648,10.0,766.0,50,0.05,300
15,15,0.18364520894829184,10.0,817.0,50,0.05,300
16,16,0.18541749997530133,10.0,868.0,50,0.05,300
17,17,0.1906958749750629,10.0,919.0,50,0.05,300
18,18,0.19610683398786932,10.0,970.0,50,0.05,300
19,19,0.20699437498115003,10.0,1021.0,50,0.05,300
20,20,0.2088460000231862,10.0,1072.0,50,0.05,300
21,21,0.21069550001993775,10.0,1123.0,50,0.05,300
22,22,0.21249804203398526,10.0,1174.0,50,0.05,300
23,23,0.21811074996367097,10.0,1225.0,50,0.05,300
24,24,0.21991416695527732,10.0,1276.0,50,0.05,300
25,25,0.22169191704597324,10.0,1327.0,50,0.05,300
26,26,0.22414233395829797,10.0,1378.0,50,0.05,300
27,27,0.22595020895823836,10.0,1429.0,50,0.05,300
28,28,0.22780445904936641,10.0,1480.0,50,0.05,300
29,29,0.22957441699691117,10.0,1531.0,50,0.05,300
30,30,0.23191737500019372,10.0,1582.0,50,0.05,300
31,31,0.23371449997648597,10.0,1633.0,50,0.05,300
32,32,0.23559604201000184,10.0,1684.0,50,0.05,300
33,33,0.23738595901522785,10.0,1735.0,50,0.05,300
34,34,0.23918808402959257,10.0,1786.0,50,0.05,300
35,35,0.24096474994439632,10.0,1837.0,50,0.05,300
36,36,0.24288854200858623,10.0,1888.0,50,0.05,300
37,37,0.24488466698676348,10.0,1939.0,50,0.05,300
38,38,0.24667520902585238,10.0,1990.0,50,0.05,300
39,39,0.24846395896747708,10.0,2041.0,50,0.05,300
40,40,0.2502335839672014,10.0,2092.0,50,0.05,300
41,41,0.2520035420311615,10.0,2143.0,50,0.05,300
42,42,0.2537765420274809,10.0,2194.0,50,0.05,300
43,43,0.2555418750271201,10.0,2245.0,50,0.05,300
44,44,0.2572879169601947,10.0,2296.0,50,0.05,300
45,45,0.2590367089724168,10.0,2347.0,50,0.05,300
46,46,0.2608094169991091,10.0,2398.0,50,0.05,300
47,47,0.2625798749504611,10.0,2449.0,50,0.05,300
48,48,0.26457816699985415,10.0,2500.0,50,0.05,300
49,49,0.2663402500329539,10.0,2551.0,50,0.05,300
50,50,0.2680567919742316,10.0,2602.0,50,0.05,300
51,51,0.2697212089551613,10.0,2653.0,50,0.05,300
52,52,0.27138170902617276,10.0,2704.0,50,0.05,300
53,53,0.2730269590392709,10.0,2755.0,50,0.05,300
54,54,0.27485120901837945,10.0,2806.0,50,0.05,300
55,0,0.000850916956551373,3.0,50.0,50,0.1,300
