,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
96,96,0.10429325001314282,8.0,106.0,0,300,0
97,97,0.10474979202263057,8.0,107.0,0,300,0
98,98,0.10520816699136049,8.0,108.0,0,300,0
99,99,0.10566004202701151,8.0,109.0,0,300,0
100,100,0.10610804206226021,8.0,110.0,0,300,0
101,101,0.1071220840094611,8.0,111.0,0,300,0
102,102,0.10805962502490729,8.0,112.0,0,300,0
103,103,0.10963112500030547,8.0,113.0,0,300,0
104,104,0.11027537495829165,8.0,114.0,0,300,0
105,105,0.11193183402065188,8.0,115.0,0,300,0
106,106,0.11249870900064707,8.0,116.0,0,300,0
107,107,0.11296462500467896,8.0,117.0,0,300,0
108,108,0.11342437495477498,8.0,118.0,0,300,0
109,109,0.11388275003992021,8.0,119.0,0,300,0
110,110,0.11433804198168218,8.0,120.0,0,300,0
111,111,0.11478941701352596,8.0,121.0,0,300,0
112,112,0.11523720901459455,8.0,122.0,0,300,0
113,113,0.11568495898973197,8.0,123.0,0,300,0
114,114,0.11613479198422283,8.0,124.0,0,300,0
115,115,0.11658274999354035,8.0,125.0,0,300,0
116,116,0.11703375005163252,8.0,126.0,0,300,0
117,117,0.11748725001234561,8.0,127.0,0,300,0
118,118,0.11794241704046726,8.0,128.0,0,300,0
119,119,0.11839145899284631,8.0,129.0,0,300,0
120,120,0.11884004203602672,8.0,130.0,0,300,0
121,121,0.119291584007442,8.0,131.0,0,300,0
