,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.009781625005416572,8.0,50.0,True,50,0.1,300
1,1,0.046098208986222744,6.0,102.0,True,50,0.1,300
2,2,0.06301429204177111,6.0,153.0,True,50,0.1,300
3,3,0.08727316709700972,6.0,204.0,True,50,0.1,300
4,4,0.10417333408258855,6.0,255.0,True,50,0.1,300
5,5,0.1209125000750646,6.0,306.0,True,50,0.1,300
6,6,0.1375806670403108,6.0,357.0,True,50,0.1,300
7,7,0.15423874999396503,6.0,408.0,True,50,0.1,300
8,8,0.17902866704389453,6.0,459.0,True,50,0.1,300
9,9,0.2002607920439914,6.0,510.0,True,50,0.1,300
10,10,0.21981441706884652,6.0,561.0,True,50,0.1,300
11,11,0.24401204206515104,6.0,612.0,True,50,0.1,300
12,12,0.26044262503273785,6.0,663.0,True,50,0.1,300
13,13,0.2766873750369996,6.0,714.0,True,50,0.1,300
14,14,0.30095675005577505,6.0,765.0,True,50,0.1,300
15,15,0.3171327500604093,6.0,816.0,True,50,0.1,300
16,16,0.33296608400996774,6.0,867.0,True,50,0.1,300
17,17,0.3560690840240568,6.0,918.0,True,50,0.1,300
18,18,0.3721310840919614,6.0,969.0,True,50,0.1,300
19,19,0.3880787920206785,6.0,1020.0,True,50,0.1,300
20,20,0.403966624988243,6.0,1071.0,True,50,0.1,300
21,21,0.41986883408389986,6.0,1122.0,True,50,0.1,300
22,22,0.4448881670832634,6.0,1173.0,True,50,0.1,300
23,23,0.4609939589863643,6.0,1224.0,True,50,0.1,300
24,24,0.47729637508746237,6.0,1275.0,True,50,0.1,300
25,25,0.5005720420740545,6.0,1326.0,True,50,0.1,300
26,26,0.5165701670339331,6.0,1377.0,True,50,0.1,300
27,27,0.5476686670444906,6.0,1428.0,True,50,0.1,300
28,28,0.571551209082827,6.0,1479.0,True,50,0.1,300
29,29,0.5967265419894829,6.0,1530.0,True,50,0.1,300
30,30,0.6124082090100273,6.0,1581.0,True,50,0.1,300
31,31,0.6362504590069875,6.0,1632.0,True,50,0.1,300
32,32,0.6519574590492994,6.0,1683.0,True,50,0.1,300
33,33,0.6675125419860706,6.0,1734.0,True,50,0.1,300
34,34,0.6901727920630947,6.0,1785.0,True,50,0.1,300
35,35,0.7057621669955552,6.0,1836.0,True,50,0.1,300
36,36,0.7212497090222314,6.0,1887.0,True,50,0.1,300
37,37,0.7367616250412539,6.0,1938.0,True,50,0.1,300
38,38,0.7522633750922978,6.0,1989.0,True,50,0.1,300
39,39,0.7750070000765845,6.0,2040.0,True,50,0.1,300
40,40,0.7908850000239909,6.0,2091.0,True,50,0.1,300
41,41,0.8066716670291498,6.0,2142.0,True,50,0.1,300
42,42,0.8224167500156909,6.0,2193.0,True,50,0.1,300
43,43,0.8480149999959394,6.0,2244.0,True,50,0.1,300
44,44,0.8639056250685826,6.0,2295.0,True,50,0.1,300
45,45,0.8796990840928629,6.0,2346.0,True,50,0.1,300
46,46,0.896670209011063,6.0,2397.0,True,50,0.1,300
47,47,0.9122967920266092,6.0,2448.0,True,50,0.1,300
