,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,8.0,5,0.0016317080007866025,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.05,300
1,300,4.0,542,0.1309254999505356,"[3, 6, 0, 4, 1, 9, 2, 9, 4, 8]",5,0.05,300
2,0,8.0,5,0.00161575002130121,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.1,300
3,300,3.0,471,0.21281120902858675,"[3, 6, 0, 4, 1, 5, 2, 9, 4, 8]",5,0.1,300
4,0,8.0,5,0.0015300000086426735,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.2,300
5,300,2.0,597,0.14465687505435199,"[3, 6, 0, 8, 1, 5, 7, 9, 4, 8]",5,0.2,300
6,0,8.0,5,0.0014889580197632313,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.4,300
7,300,3.0,513,0.32254129205830395,"[3, 6, 0, 2, 1, 5, 8, 9, 4, 4]",5,0.4,300
8,0,8.0,5,0.001439083949662745,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.6,300
9,300,2.0,694,0.24304516694974154,"[3, 6, 0, 3, 1, 4, 7, 9, 2, 8]",5,0.6,300
10,0,8.0,5,0.0013635000213980675,"[7, 1, 1, 8, 7, 1, 1, 5, 9, 2]",5,0.8,300
11,300,2.0,471,0.15287258301395923,"[3, 6, 0, 7, 1, 6, 2, 9, 8, 4]",5,0.8,300
