,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0010565840639173985,22.0,50.0,50,0.05,300
1,1,0.10414012509863824,35.0,102.0,50,0.05,300
2,2,0.10602745902724564,35.0,153.0,50,0.05,300
3,3,0.10787562502082437,37.0,205.0,50,0.05,300
4,4,0.1122981250518933,37.0,256.0,50,0.05,300
5,5,0.11415308399591595,37.0,307.0,50,0.05,300
6,6,0.1197002500994131,40.0,359.0,50,0.05,300
7,7,0.12175537506118417,40.0,410.0,50,0.05,300
8,8,0.12363912502769381,41.0,462.0,50,0.05,300
9,9,0.1277839590329677,41.0,513.0,50,0.05,300
10,10,0.13037566700950265,42.0,565.0,50,0.05,300
11,11,0.14174962509423494,43.0,617.0,50,0.05,300
12,12,0.14470829209312797,45.0,669.0,50,0.05,300
13,13,0.14993829210288823,45.0,720.0,50,0.05,300
14,14,0.1518091670004651,45.0,771.0,50,0.05,300
15,15,0.15398616704624146,45.0,822.0,50,0.05,300
16,16,0.15592416701838374,47.0,874.0,50,0.05,300
17,17,0.15796575008425862,47.0,925.0,50,0.05,300
18,18,0.1598295420408249,48.0,977.0,50,0.05,300
19,19,0.16166033409535885,48.0,1028.0,50,0.05,300
20,20,0.1636428750352934,49.0,1080.0,50,0.05,300
21,21,0.16547687503043562,49.0,1131.0,50,0.05,300
22,22,0.16729524999391288,49.0,1182.0,50,0.05,300
23,23,0.169288459001109,50.0,1234.0,50,0.05,300
24,24,0.17113150004297495,50.0,1285.0,50,0.05,300
25,25,0.17312950000632554,50.0,1336.0,50,0.05,300
26,26,0.1749341250397265,50.0,1387.0,50,0.05,300
27,27,0.17678487510420382,50.0,1438.0,50,0.05,300
28,28,0.17868162505328655,50.0,1489.0,50,0.05,300
29,29,0.18057208403479308,50.0,1540.0,50,0.05,300
30,30,0.18270929204300046,50.0,1591.0,50,0.05,300
31,31,0.18468845903407782,50.0,1642.0,50,0.05,300
32,32,0.18674116709735245,50.0,1693.0,50,0.05,300
33,33,0.18865279201418161,50.0,1744.0,50,0.05,300
34,34,0.1904744590865448,50.0,1795.0,50,0.05,300
35,35,0.1922811670228839,50.0,1846.0,50,0.05,300
36,36,0.1940922091016546,50.0,1897.0,50,0.05,300
37,37,0.1958957090973854,50.0,1948.0,50,0.05,300
38,38,0.19769862503744662,50.0,1999.0,50,0.05,300
39,39,0.19941320910584182,50.0,2050.0,50,0.05,300
40,40,0.20111270900815725,50.0,2101.0,50,0.05,300
41,41,0.20293362508527935,50.0,2152.0,50,0.05,300
42,42,0.2048329170793295,50.0,2203.0,50,0.05,300
43,43,0.20658441702835262,50.0,2254.0,50,0.05,300
44,44,0.20838695904240012,50.0,2305.0,50,0.05,300
45,45,0.2103121670661494,50.0,2356.0,50,0.05,300
46,46,0.21206604200415313,50.0,2407.0,50,0.05,300
47,47,0.21395458409097046,50.0,2458.0,50,0.05,300
48,48,0.2157564170192927,50.0,2509.0,50,0.05,300
49,49,0.21755004208534956,50.0,2560.0,50,0.05,300
50,50,0.21926741709467024,50.0,2611.0,50,0.05,300
51,51,0.2209558750037104,50.0,2662.0,50,0.05,300
52,52,0.22265062504447997,50.0,2713.0,50,0.05,300
53,53,0.22436912509147078,50.0,2764.0,50,0.05,300
54,54,0.2261296670185402,50.0,2815.0,50,0.05,300
55,55,0.22785933408886194,50.0,2866.0,50,0.05,300
56,56,0.22959591704420745,50.0,2917.0,50,0.05,300
57,57,0.23133712506387383,50.0,2968.0,50,0.05,300
58,58,0.2330753750866279,50.0,3019.0,50,0.05,300
59,59,0.23488866700790823,50.0,3070.0,50,0.05,300
60,60,0.236716500017792,50.0,3121.0,50,0.05,300
61,61,0.2388087920844555,50.0,3172.0,50,0.05,300
62,62,0.24074108409695327,50.0,3223.0,50,0.05,300
63,63,0.24260962510015815,50.0,3274.0,50,0.05,300
64,64,0.2448366250609979,50.0,3325.0,50,0.05,300
65,65,0.2467403340851888,50.0,3376.0,50,0.05,300
66,66,0.2484867920866236,50.0,3427.0,50,0.05,300
67,67,0.250169875100255,50.0,3478.0,50,0.05,300
68,68,0.25185379199683666,50.0,3529.0,50,0.05,300
69,69,0.2535846669925377,50.0,3580.0,50,0.05,300
70,70,0.25550229207146913,50.0,3631.0,50,0.05,300
71,71,0.25726225005928427,50.0,3682.0,50,0.05,300
72,72,0.2590275841066614,50.0,3733.0,50,0.05,300
73,73,0.2608056250028312,50.0,3784.0,50,0.05,300
74,0,0.0010565840639173985,22.0,50.0,50,0.1,300
75,1,0.10414012509863824,35.0,102.0,50,0.1,300
76,2,0.10602745902724564,35.0,153.0,50,0.1,300
77,3,0.10787562502082437,36.0,205.0,50,0.1,300
78,4,0.1122981250518933,36.0,256.0,50,0.1,300
79,5,0.11415308399591595,39.0,308.0,50,0.1,300
80,6,0.1197002500994131,39.0,359.0,50,0.1,300
81,7,0.12175537506118417,40.0,411.0,50,0.1,300
82,8,0.12363912502769381,41.0,463.0,50,0.1,300
83,9,0.1277839590329677,44.0,515.0,50,0.1,300
84,10,0.13037566700950265,45.0,567.0,50,0.1,300
85,11,0.14174962509423494,45.0,618.0,50,0.1,300
86,12,0.14470829209312797,45.0,669.0,50,0.1,300
87,13,0.14993829210288823,45.0,720.0,50,0.1,300
88,14,0.1518091670004651,46.0,772.0,50,0.1,300
89,15,0.15398616704624146,46.0,823.0,50,0.1,300
90,16,0.15592416701838374,47.0,875.0,50,0.1,300
91,17,0.15796575008425862,48.0,927.0,50,0.1,300
92,18,0.1598295420408249,48.0,978.0,50,0.1,300
93,19,0.16166033409535885,49.0,1030.0,50,0.1,300
94,20,0.1636428750352934,49.0,1081.0,50,0.1,300
95,21,0.16547687503043562,49.0,1132.0,50,0.1,300
96,22,0.16729524999391288,50.0,1184.0,50,0.1,300
97,23,0.169288459001109,50.0,1235.0,50,0.1,300
98,24,0.17113150004297495,50.0,1286.0,50,0.1,300
99,25,0.17312950000632554,50.0,1337.0,50,0.1,300
100,26,0.1749341250397265,50.0,1388.0,50,0.1,300
101,27,0.17678487510420382,50.0,1439.0,50,0.1,300
102,28,0.17868162505328655,50.0,1490.0,50,0.1,300
103,29,0.18057208403479308,50.0,1541.0,50,0.1,300
104,30,0.18270929204300046,50.0,1592.0,50,0.1,300
105,31,0.18468845903407782,50.0,1643.0,50,0.1,300
106,32,0.18674116709735245,50.0,1694.0,50,0.1,300
107,33,0.18865279201418161,50.0,1745.0,50,0.1,300
108,34,0.1904744590865448,50.0,1796.0,50,0.1,300
109,35,0.1922811670228839,50.0,1847.0,50,0.1,300
110,36,0.1940922091016546,50.0,1898.0,50,0.1,300
111,37,0.1958957090973854,50.0,1949.0,50,0.1,300
112,38,0.19769862503744662,50.0,2000.0,50,0.1,300
113,39,0.19941320910584182,50.0,2051.0,50,0.1,300
114,40,0.20111270900815725,50.0,2102.0,50,0.1,300
115,41,0.20293362508527935,50.0,2153.0,50,0.1,300
116,42,0.2048329170793295,50.0,2204.0,50,0.1,300
117,43,0.20658441702835262,50.0,2255.0,50,0.1,300
118,44,0.20838695904240012,50.0,2306.0,50,0.1,300
119,45,0.2103121670661494,50.0,2357.0,50,0.1,300
120,46,0.21206604200415313,50.0,2408.0,50,0.1,300
121,47,0.21395458409097046,50.0,2459.0,50,0.1,300
122,48,0.2157564170192927,50.0,2510.0,50,0.1,300
123,49,0.21755004208534956,50.0,2561.0,50,0.1,300
124,50,0.21926741709467024,50.0,2612.0,50,0.1,300
125,51,0.2209558750037104,50.0,2663.0,50,0.1,300
126,52,0.22265062504447997,50.0,2714.0,50,0.1,300
127,53,0.22436912509147078,50.0,2765.0,50,0.1,300
128,54,0.2261296670185402,50.0,2816.0,50,0.1,300
129,55,0.22785933408886194,50.0,2867.0,50,0.1,300
130,56,0.22959591704420745,50.0,2918.0,50,0.1,300
131,57,0.23133712506387383,50.0,2969.0,50,0.1,300
132,58,0.2330753750866279,50.0,3020.0,50,0.1,300
133,59,0.23488866700790823,50.0,3071.0,50,0.1,300
134,60,0.236716500017792,50.0,3122.0,50,0.1,300
135,61,0.2388087920844555,50.0,3173.0,50,0.1,300
136,62,0.24074108409695327,50.0,3224.0,50,0.1,300
137,63,0.24260962510015815,50.0,3275.0,50,0.1,300
138,64,0.2448366250609979,50.0,3326.0,50,0.1,300
139,65,0.2467403340851888,50.0,3377.0,50,0.1,300
140,66,0.2484867920866236,50.0,3428.0,50,0.1,300
141,67,0.250169875100255,50.0,3479.0,50,0.1,300
142,68,0.25185379199683666,50.0,3530.0,50,0.1,300
143,69,0.2535846669925377,50.0,3581.0,50,0.1,300
144,70,0.25550229207146913,50.0,3632.0,50,0.1,300
145,71,0.25726225005928427,50.0,3683.0,50,0.1,300
146,72,0.2590275841066614,50.0,3734.0,50,0.1,300
147,0,0.0010565840639173985,22.0,50.0,50,0.2,300
148,1,0.10414012509863824,35.0,102.0,50,0.2,300
149,2,0.10602745902724564,36.0,154.0,50,0.2,300
150,3,0.10787562502082437,36.0,205.0,50,0.2,300
151,4,0.1122981250518933,36.0,256.0,50,0.2,300
152,5,0.11415308399591595,39.0,308.0,50,0.2,300
153,6,0.1197002500994131,39.0,359.0,50,0.2,300
154,7,0.12175537506118417,40.0,411.0,50,0.2,300
155,8,0.12363912502769381,40.0,462.0,50,0.2,300
156,9,0.1277839590329677,41.0,514.0,50,0.2,300
157,10,0.13037566700950265,43.0,566.0,50,0.2,300
158,11,0.14174962509423494,43.0,617.0,50,0.2,300
159,12,0.14470829209312797,45.0,669.0,50,0.2,300
160,13,0.14993829210288823,45.0,720.0,50,0.2,300
161,14,0.1518091670004651,45.0,771.0,50,0.2,300
162,15,0.15398616704624146,47.0,823.0,50,0.2,300
163,16,0.15592416701838374,47.0,874.0,50,0.2,300
164,17,0.15796575008425862,47.0,925.0,50,0.2,300
165,18,0.1598295420408249,47.0,976.0,50,0.2,300
166,19,0.16166033409535885,48.0,1028.0,50,0.2,300
167,20,0.1636428750352934,48.0,1079.0,50,0.2,300
168,21,0.16547687503043562,49.0,1131.0,50,0.2,300
169,22,0.16729524999391288,50.0,1183.0,50,0.2,300
170,23,0.169288459001109,50.0,1234.0,50,0.2,300
171,24,0.17113150004297495,50.0,1285.0,50,0.2,300
172,25,0.17312950000632554,50.0,1336.0,50,0.2,300
173,26,0.1749341250397265,50.0,1387.0,50,0.2,300
174,27,0.17678487510420382,50.0,1438.0,50,0.2,300
175,28,0.17868162505328655,50.0,1489.0,50,0.2,300
176,29,0.18057208403479308,50.0,1540.0,50,0.2,300
177,30,0.18270929204300046,50.0,1591.0,50,0.2,300
178,31,0.18468845903407782,50.0,1642.0,50,0.2,300
179,32,0.18674116709735245,50.0,1693.0,50,0.2,300
180,33,0.18865279201418161,50.0,1744.0,50,0.2,300
181,34,0.1904744590865448,50.0,1795.0,50,0.2,300
182,35,0.1922811670228839,50.0,1846.0,50,0.2,300
183,36,0.1940922091016546,50.0,1897.0,50,0.2,300
184,37,0.1958957090973854,50.0,1948.0,50,0.2,300
185,38,0.19769862503744662,50.0,1999.0,50,0.2,300
186,39,0.19941320910584182,50.0,2050.0,50,0.2,300
187,40,0.20111270900815725,50.0,2101.0,50,0.2,300
188,41,0.20293362508527935,50.0,2152.0,50,0.2,300
189,42,0.2048329170793295,50.0,2203.0,50,0.2,300
190,43,0.20658441702835262,50.0,2254.0,50,0.2,300
191,44,0.20838695904240012,50.0,2305.0,50,0.2,300
192,45,0.2103121670661494,50.0,2356.0,50,0.2,300
193,46,0.21206604200415313,50.0,2407.0,50,0.2,300
194,47,0.21395458409097046,50.0,2458.0,50,0.2,300
195,48,0.2157564170192927,50.0,2509.0,50,0.2,300
196,49,0.21755004208534956,50.0,2560.0,50,0.2,300
197,50,0.21926741709467024,50.0,2611.0,50,0.2,300
198,51,0.2209558750037104,50.0,2662.0,50,0.2,300
199,52,0.22265062504447997,50.0,2713.0,50,0.2,300
200,53,0.22436912509147078,50.0,2764.0,50,0.2,300
201,54,0.2261296670185402,50.0,2815.0,50,0.2,300
202,55,0.22785933408886194,50.0,2866.0,50,0.2,300
203,56,0.22959591704420745,50.0,2917.0,50,0.2,300
204,57,0.23133712506387383,50.0,2968.0,50,0.2,300
205,58,0.2330753750866279,50.0,3019.0,50,0.2,300
206,59,0.23488866700790823,50.0,3070.0,50,0.2,300
207,60,0.236716500017792,50.0,3121.0,50,0.2,300
208,61,0.2388087920844555,50.0,3172.0,50,0.2,300
209,62,0.24074108409695327,50.0,3223.0,50,0.2,300
210,63,0.24260962510015815,50.0,3274.0,50,0.2,300
211,64,0.2448366250609979,50.0,3325.0,50,0.2,300
212,65,0.2467403340851888,50.0,3376.0,50,0.2,300
213,66,0.2484867920866236,50.0,3427.0,50,0.2,300
214,67,0.250169875100255,50.0,3478.0,50,0.2,300
