,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,7.0,0,0.0004793750122189522,"[9, 0, 4, 7, 9, 9, 9, 6, 8, 1]",0,300,0
1,300,3.0,84,0.10316937498282641,"[9, 0, 4, 7, 9, 1, 9, 5, 8, 2]",0,300,0
