,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0004793750122189522,7.0,0.0,0,300,0
1,1,0.08619912504218519,7.0,1.0,0,300,0
2,2,0.08663549995981157,6.0,3.0,0,300,0
3,3,0.08704687503632158,4.0,5.0,0,300,0
4,4,0.08725912496447563,4.0,6.0,0,300,0
5,5,0.08747074997518212,4.0,7.0,0,300,0
6,6,0.08768245903775096,4.0,8.0,0,300,0
7,7,0.08789624995552003,4.0,9.0,0,300,0
8,8,0.0881095000077039,4.0,10.0,0,300,0
9,9,0.0883362500462681,4.0,11.0,0,300,0
10,10,0.08855175005737692,4.0,12.0,0,300,0
11,11,0.08876258402597159,4.0,13.0,0,300,0
12,12,0.08897608402185142,4.0,14.0,0,300,0
13,13,0.08919383399188519,4.0,15.0,0,300,0
14,14,0.08941100002266467,4.0,16.0,0,300,0
15,15,0.08962874999269843,4.0,17.0,0,300,0
16,16,0.08984229201450944,4.0,18.0,0,300,0
17,17,0.09002999996300787,4.0,19.0,0,300,0
18,18,0.09022374998312443,4.0,20.0,0,300,0
19,19,0.09041170903947204,4.0,21.0,0,300,0
20,20,0.09060150000732392,4.0,22.0,0,300,0
21,21,0.09079041704535484,4.0,23.0,0,300,0
22,22,0.09098058403469622,4.0,24.0,0,300,0
23,23,0.09117304196115583,4.0,25.0,0,300,0
24,24,0.09136516705621034,4.0,26.0,0,300,0
25,25,0.09156025003176183,4.0,27.0,0,300,0
26,26,0.0917502089869231,4.0,28.0,0,300,0
27,27,0.091940916958265,4.0,29.0,0,300,0
28,28,0.09213437500875443,4.0,30.0,0,300,0
29,29,0.09232270903885365,4.0,31.0,0,300,0
30,30,0.0925109590170905,4.0,32.0,0,300,0
31,31,0.09286687499843538,3.0,34.0,0,300,0
32,32,0.0930569589836523,3.0,35.0,0,300,0
33,33,0.09325591695960611,3.0,36.0,0,300,0
34,34,0.09345100005157292,3.0,37.0,0,300,0
35,35,0.0936441250378266,3.0,38.0,0,300,0
36,36,0.09383754199370742,3.0,39.0,0,300,0
37,37,0.09403079201001674,3.0,40.0,0,300,0
38,38,0.09422325005289167,3.0,41.0,0,300,0
39,39,0.09441024996340275,3.0,42.0,0,300,0
40,40,0.0945953750051558,3.0,43.0,0,300,0
41,41,0.09478150005452335,3.0,44.0,0,300,0
42,42,0.09496620902791619,3.0,45.0,0,300,0
43,43,0.09533720905892551,3.0,46.0,0,300,0
44,44,0.09560933406464756,3.0,47.0,0,300,0
45,45,0.0958282919600606,3.0,48.0,0,300,0
46,46,0.09603216696996242,3.0,49.0,0,300,0
47,47,0.0962446250487119,3.0,50.0,0,300,0
48,48,0.09644445904996246,3.0,51.0,0,300,0
49,49,0.09664291702210903,3.0,52.0,0,300,0
50,50,0.0968387919710949,3.0,53.0,0,300,0
51,51,0.0970437090145424,3.0,54.0,0,300,0
52,52,0.09724416700191796,3.0,55.0,0,300,0
53,53,0.09745174995623529,3.0,56.0,0,300,0
54,54,0.09765770903322846,3.0,57.0,0,300,0
55,55,0.09786354203242809,3.0,58.0,0,300,0
56,56,0.09806183399632573,3.0,59.0,0,300,0
57,57,0.09825899999123067,3.0,60.0,0,300,0
58,58,0.09845679195132107,3.0,61.0,0,300,0
59,59,0.09866004204377532,3.0,62.0,0,300,0
60,60,0.09885950002353638,3.0,63.0,0,300,0
61,61,0.0990565000101924,3.0,64.0,0,300,0
62,62,0.0992548749782145,3.0,65.0,0,300,0
63,63,0.0994585839798674,3.0,66.0,0,300,0
64,64,0.09966058400459588,3.0,67.0,0,300,0
65,65,0.09986395901069045,3.0,68.0,0,300,0
66,66,0.10006399999838322,3.0,69.0,0,300,0
67,67,0.10026379197370261,3.0,70.0,0,300,0
68,68,0.10046641703229398,3.0,71.0,0,300,0
69,69,0.10066820902284235,3.0,72.0,0,300,0
70,70,0.10086970904376358,3.0,73.0,0,300,0
71,71,0.1011253340402618,3.0,74.0,0,300,0
72,72,0.10135529201943427,3.0,75.0,0,300,0
73,73,0.1015622919658199,3.0,76.0,0,300,0
74,74,0.10176304203923792,3.0,77.0,0,300,0
75,75,0.1019614590331912,3.0,78.0,0,300,0
76,76,0.10216016706544906,3.0,79.0,0,300,0
77,77,0.1023667500121519,3.0,80.0,0,300,0
78,78,0.10256854200270027,3.0,81.0,0,300,0
79,79,0.1027688339818269,3.0,82.0,0,300,0
80,80,0.10296858404763043,3.0,83.0,0,300,0
81,81,0.10316937498282641,3.0,84.0,0,300,0
