,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,21.0,50,0.021780666895210743,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.05,300
1,300,3.0,5875,3.312297291937284,"[4, 20, 15, 9, 16, 23, 9, 4, 24, 18, 8, 3, 19, 13, 5, 1, 17, 22, 11, 6, 2, 23, 21, 7, 12]",50,0.05,300
2,0,21.0,50,0.06822854094207287,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.1,300
3,300,4.0,8170,4.879774915985763,"[20, 3, 12, 18, 8, 2, 7, 9, 24, 14, 1, 19, 21, 2, 17, 10, 6, 24, 0, 11, 16, 5, 15, 4, 23]",50,0.1,300
4,0,21.0,50,0.026876542018726468,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.2,300
5,300,5.0,3985,2.0719743330264464,"[1, 19, 17, 10, 2, 5, 8, 20, 14, 21, 24, 6, 21, 3, 22, 16, 5, 9, 0, 16, 4, 7, 15, 0, 23]",50,0.2,300
6,0,21.0,50,0.025719291996210814,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.4,300
7,300,1.0,6692,3.532781125046313,"[5, 3, 24, 18, 2, 11, 9, 15, 0, 23, 1, 20, 8, 10, 13, 22, 17, 21, 1, 6, 4, 7, 12, 16, 19]",50,0.4,300
8,0,21.0,50,0.025596332969143987,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.6,300
9,300,2.0,6899,3.7508012920152396,"[24, 6, 4, 19, 16, 0, 9, 22, 18, 3, 1, 20, 2, 14, 11, 15, 5, 21, 1, 17, 8, 13, 1, 10, 23]",50,0.6,300
10,0,21.0,50,0.02203583298251033,"[9, 16, 4, 10, 23, 12, 15, 14, 11, 6, 10, 24, 1, 7, 19, 9, 15, 1, 14, 23, 21, 24, 7, 22, 22]",50,0.8,300
11,300,2.0,6182,3.0307566659757867,"[15, 10, 19, 9, 12, 0, 13, 20, 1, 23, 21, 2, 17, 11, 8, 3, 18, 22, 5, 16, 23, 7, 14, 24, 6]",50,0.8,300
