,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00101816700771451,130.0,50.0,True,50,0.1,300
1,1,0.0799737919587642,155.0,102.0,True,50,0.1,300
2,2,0.13493087491951883,155.0,153.0,True,50,0.1,300
3,3,0.18037916696630418,155.0,204.0,True,50,0.1,300
4,4,0.2566088339081034,155.0,255.0,True,50,0.1,300
5,5,0.33553958393167704,155.0,306.0,True,50,0.1,300
6,6,0.41110462497454137,155.0,357.0,True,50,0.1,300
7,7,0.4736807089066133,155.0,408.0,True,50,0.1,300
8,8,0.5398828749312088,155.0,459.0,True,50,0.1,300
9,9,0.6072685839608312,155.0,510.0,True,50,0.1,300
10,10,0.6745291670085862,155.0,561.0,True,50,0.1,300
11,11,0.7378075419692323,155.0,612.0,True,50,0.1,300
12,12,0.8003624170087278,155.0,663.0,True,50,0.1,300
13,13,0.8865633339155465,155.0,714.0,True,50,0.1,300
14,14,0.9687497919658199,155.0,765.0,True,50,0.1,300
15,15,1.047921709017828,155.0,816.0,True,50,0.1,300
16,16,1.1296994999283925,155.0,867.0,True,50,0.1,300
17,17,1.2016697089420632,155.0,918.0,True,50,0.1,300
18,18,1.2653605840168893,155.0,969.0,True,50,0.1,300
19,19,1.3376813340000808,155.0,1020.0,True,50,0.1,300
20,20,1.410688875010237,155.0,1071.0,True,50,0.1,300
21,21,1.4939714589854702,155.0,1122.0,True,50,0.1,300
22,22,1.571462499909103,155.0,1173.0,True,50,0.1,300
23,23,1.6375249589327723,155.0,1224.0,True,50,0.1,300
24,24,1.7145054589491338,155.0,1275.0,True,50,0.1,300
25,25,1.7787219589808956,155.0,1326.0,True,50,0.1,300
26,26,1.8492329999571666,155.0,1377.0,True,50,0.1,300
27,27,1.9235543749528006,155.0,1428.0,True,50,0.1,300
28,28,1.9930161249358207,155.0,1479.0,True,50,0.1,300
29,29,2.060717292013578,155.0,1530.0,True,50,0.1,300
30,30,2.12565033393912,155.0,1581.0,True,50,0.1,300
31,31,2.1976311249891296,155.0,1632.0,True,50,0.1,300
32,32,2.2646032499615103,155.0,1683.0,True,50,0.1,300
33,33,2.3464286669623107,155.0,1734.0,True,50,0.1,300
34,34,2.4134967499412596,155.0,1785.0,True,50,0.1,300
35,35,2.4806766669498757,155.0,1836.0,True,50,0.1,300
36,36,2.548271666979417,155.0,1887.0,True,50,0.1,300
37,37,2.610216666944325,155.0,1938.0,True,50,0.1,300
38,38,2.6868932920042425,155.0,1989.0,True,50,0.1,300
39,39,2.759837624966167,155.0,2040.0,True,50,0.1,300
40,40,2.8428258339408785,155.0,2091.0,True,50,0.1,300
41,41,2.9178079169942066,155.0,2142.0,True,50,0.1,300
