,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00015958305448293686,36.0,0.0,0,300,0
1,1,0.009694000007584691,36.0,1.0,0,300,0
2,2,0.00973762501962483,36.0,2.0,0,300,0
3,3,0.009775708080269396,36.0,3.0,0,300,0
4,4,0.009839625097811222,38.0,5.0,0,300,0
5,5,0.009903250029310584,40.0,7.0,0,300,0
6,6,0.009939957992173731,40.0,8.0,0,300,0
7,7,0.00997679098509252,40.0,9.0,0,300,0
8,8,0.010013499995693564,40.0,10.0,0,300,0
9,9,0.010053916019387543,40.0,11.0,0,300,0
10,10,0.010094833094626665,40.0,12.0,0,300,0
11,11,0.010132833034731448,40.0,13.0,0,300,0
12,12,0.010173249989748001,40.0,14.0,0,300,0
13,13,0.010215125046670437,40.0,15.0,0,300,0
14,14,0.010257916059345007,40.0,16.0,0,300,0
15,15,0.010323416092433035,42.0,18.0,0,300,0
16,16,0.010386415990069509,44.0,20.0,0,300,0
17,17,0.010425458080135286,44.0,21.0,0,300,0
18,18,0.010469291009940207,44.0,22.0,0,300,0
19,19,0.010510083055123687,44.0,23.0,0,300,0
20,20,0.010550208040513098,44.0,24.0,0,300,0
21,21,0.010590458055958152,44.0,25.0,0,300,0
22,22,0.01063466607593,44.0,26.0,0,300,0
23,23,0.010676166042685509,44.0,27.0,0,300,0
24,24,0.010716833057813346,44.0,28.0,0,300,0
25,25,0.010759958066046238,44.0,29.0,0,300,0
26,26,0.010801958036608994,44.0,30.0,0,300,0
27,27,0.010869916062802076,46.0,32.0,0,300,0
28,28,0.01093683298677206,47.0,34.0,0,300,0
29,29,0.011004916043020785,49.0,36.0,0,300,0
30,30,0.01104754104744643,49.0,37.0,0,300,0
31,31,0.011116000008769333,51.0,39.0,0,300,0
32,32,0.011158665991388261,51.0,40.0,0,300,0
33,33,0.011204082984477282,51.0,41.0,0,300,0
34,34,0.011248083086684346,51.0,42.0,0,300,0
35,35,0.01129150006454438,51.0,43.0,0,300,0
36,36,0.011334832990542054,51.0,44.0,0,300,0
37,37,0.011378541006706655,51.0,45.0,0,300,0
38,38,0.011422791052609682,51.0,46.0,0,300,0
39,39,0.011467540985904634,51.0,47.0,0,300,0
40,40,0.011591333081014454,51.0,48.0,0,300,0
41,41,0.011817499995231628,51.0,49.0,0,300,0
42,42,0.011885415995493531,51.0,50.0,0,300,0
43,43,0.011935375048778951,51.0,51.0,0,300,0
44,44,0.011983041069470346,51.0,52.0,0,300,0
45,45,0.012032916070893407,51.0,53.0,0,300,0
46,46,0.012085750000551343,51.0,54.0,0,300,0
47,47,0.012133290991187096,51.0,55.0,0,300,0
48,48,0.012180541059933603,51.0,56.0,0,300,0
49,49,0.012229165993630886,51.0,57.0,0,300,0
50,50,0.01227712503168732,51.0,58.0,0,300,0
51,51,0.01248304103501141,51.0,59.0,0,300,0
52,52,0.013924333034083247,51.0,60.0,0,300,0
53,53,0.014014958054758608,51.0,61.0,0,300,0
54,54,0.014069833094254136,51.0,62.0,0,300,0
55,55,0.014120166073553264,51.0,63.0,0,300,0
56,56,0.014196708099916577,53.0,65.0,0,300,0
57,57,0.014246458071283996,53.0,66.0,0,300,0
58,58,0.014298166031949222,53.0,67.0,0,300,0
59,59,0.014348458033055067,53.0,68.0,0,300,0
60,60,0.014398166094906628,53.0,69.0,0,300,0
61,61,0.014448125031776726,53.0,70.0,0,300,0
62,62,0.014525875099934638,55.0,72.0,0,300,0
63,63,0.014577041030861437,55.0,73.0,0,300,0
64,64,0.014628791017457843,55.0,74.0,0,300,0
65,65,0.014681541011668742,55.0,75.0,0,300,0
66,66,0.014758625067770481,57.0,77.0,0,300,0
67,67,0.014810000080615282,57.0,78.0,0,300,0
68,68,0.01486179104540497,57.0,79.0,0,300,0
