,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,11.0,0,0.00010220799595117569,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",0,300,0
1,300,22.0,95,0.014232791028916836,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0,300,0
