,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.001517042052000761,115.0,0.0,True,250,0.1,300
1,1,0.09952487505506724,122.0,2.0,True,250,0.1,300
2,2,0.15912674996070564,122.0,3.0,True,250,0.1,300
3,3,0.22215841698925942,130.0,5.0,True,250,0.1,300
4,4,0.27119433402549475,133.0,7.0,True,250,0.1,300
5,5,0.32555279205553234,142.0,9.0,True,250,0.1,300
6,6,0.378680458990857,147.0,11.0,True,250,0.1,300
7,7,0.44627904205117375,149.0,13.0,True,250,0.1,300
8,8,0.5050701670115814,155.0,15.0,True,250,0.1,300
9,9,0.5480035840300843,157.0,17.0,True,250,0.1,300
10,10,0.5949986249906942,157.0,18.0,True,250,0.1,300
11,11,0.6580454170471057,157.0,19.0,True,250,0.1,300
12,12,0.8359790419926867,157.0,20.0,True,250,0.1,300
13,13,1.1961293750209734,157.0,21.0,True,250,0.1,300
14,14,1.5554788750596344,157.0,22.0,True,250,0.1,300
15,15,1.8487833749968559,157.0,23.0,True,250,0.1,300
16,16,2.096506917034276,157.0,24.0,True,250,0.1,300
17,17,2.245810916996561,157.0,25.0,True,250,0.1,300
18,18,2.392770375008695,157.0,26.0,True,250,0.1,300
19,19,2.5576686250278726,157.0,27.0,True,250,0.1,300
20,20,2.711716250050813,157.0,28.0,True,250,0.1,300
21,21,2.858943250030279,157.0,29.0,True,250,0.1,300
22,22,3.0254419590346515,157.0,30.0,True,250,0.1,300
23,23,3.1544774590292946,157.0,31.0,True,250,0.1,300
24,24,3.3093570839846507,157.0,32.0,True,250,0.1,300
25,25,3.4435707919765264,157.0,33.0,True,250,0.1,300
26,26,3.572633209056221,157.0,34.0,True,250,0.1,300
27,27,3.744808249990456,157.0,35.0,True,250,0.1,300
28,28,3.897498834063299,157.0,36.0,True,250,0.1,300
29,29,4.03962587506976,157.0,37.0,True,250,0.1,300
30,30,4.203578084008768,157.0,38.0,True,250,0.1,300
31,31,4.356730917003006,157.0,39.0,True,250,0.1,300
32,32,4.494381875032559,157.0,40.0,True,250,0.1,300
33,33,4.656117334030569,157.0,41.0,True,250,0.1,300
34,34,4.846797917038202,157.0,42.0,True,250,0.1,300
35,35,4.99126491707284,157.0,43.0,True,250,0.1,300
36,36,5.143483667052351,157.0,44.0,True,250,0.1,300
37,37,5.282517709070817,157.0,45.0,True,250,0.1,300
38,38,5.4627778340363875,157.0,46.0,True,250,0.1,300
39,39,5.604951209039427,157.0,47.0,True,250,0.1,300
40,40,5.771307124989107,157.0,48.0,True,250,0.1,300
41,41,5.924327958957292,157.0,49.0,True,250,0.1,300
42,42,6.085833459044807,157.0,50.0,True,250,0.1,300
43,43,6.23982287500985,157.0,51.0,True,250,0.1,300
44,44,6.397689959034324,157.0,52.0,True,250,0.1,300
45,45,6.554243833990768,157.0,53.0,True,250,0.1,300
46,46,6.707837042049505,157.0,54.0,True,250,0.1,300
47,47,6.875377541990019,157.0,55.0,True,250,0.1,300
48,48,7.039209667011164,157.0,56.0,True,250,0.1,300
49,49,7.219232250005007,157.0,57.0,True,250,0.1,300
50,50,7.38212141697295,157.0,58.0,True,250,0.1,300
51,51,7.536104624974541,157.0,59.0,True,250,0.1,300
52,52,7.6860301670385525,157.0,60.0,True,250,0.1,300
53,53,7.854085833998397,157.0,61.0,True,250,0.1,300
54,54,7.99434829200618,157.0,62.0,True,250,0.1,300
55,55,8.157136750058271,157.0,63.0,True,250,0.1,300
56,56,8.337357916985638,157.0,64.0,True,250,0.1,300
57,57,8.464259875006974,157.0,65.0,True,250,0.1,300
58,58,8.624333334038965,157.0,66.0,True,250,0.1,300
59,59,8.769110959023237,157.0,67.0,True,250,0.1,300
60,0,0.001517042052000761,115.0,0.0,True,250,0.2,300
61,1,0.09952487505506724,123.0,2.0,True,250,0.2,300
62,2,0.15912674996070564,123.0,3.0,True,250,0.2,300
