,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0008733330760151148,7.0,50.0,True,50,0.1,300
1,1,0.029153833049349487,9.0,102.0,True,50,0.1,300
2,2,0.03346575004979968,9.0,153.0,True,50,0.1,300
3,3,0.03608341608196497,10.0,205.0,True,50,0.1,300
4,4,0.03839141607750207,10.0,256.0,True,50,0.1,300
5,5,0.04063591605518013,10.0,307.0,True,50,0.1,300
6,6,0.04274062509648502,10.0,358.0,True,50,0.1,300
7,7,0.04481962509453297,10.0,409.0,True,50,0.1,300
8,8,0.04688833304680884,10.0,460.0,True,50,0.1,300
9,9,0.05209704104345292,10.0,511.0,True,50,0.1,300
10,10,0.054215333075262606,10.0,562.0,True,50,0.1,300
11,11,0.056326833087950945,10.0,613.0,True,50,0.1,300
12,12,0.05840320803690702,10.0,664.0,True,50,0.1,300
13,13,0.06064920802600682,10.0,715.0,True,50,0.1,300
14,14,0.06274812505580485,10.0,766.0,True,50,0.1,300
15,15,0.06480583304073662,10.0,817.0,True,50,0.1,300
16,16,0.06685200007632375,10.0,868.0,True,50,0.1,300
17,17,0.06891537504270673,10.0,919.0,True,50,0.1,300
18,18,0.07096466608345509,10.0,970.0,True,50,0.1,300
19,19,0.07300954102538526,10.0,1021.0,True,50,0.1,300
20,20,0.07506179111078382,10.0,1072.0,True,50,0.1,300
21,21,0.07717150007374585,10.0,1123.0,True,50,0.1,300
22,22,0.07926866610068828,10.0,1174.0,True,50,0.1,300
23,23,0.08135150000452995,10.0,1225.0,True,50,0.1,300
24,24,0.08339275000616908,10.0,1276.0,True,50,0.1,300
25,25,0.08542600006330758,10.0,1327.0,True,50,0.1,300
26,26,0.08745645801536739,10.0,1378.0,True,50,0.1,300
27,27,0.0895627080462873,10.0,1429.0,True,50,0.1,300
28,28,0.09165125002618879,10.0,1480.0,True,50,0.1,300
29,29,0.09382637508679181,10.0,1531.0,True,50,0.1,300
30,30,0.09608995809685439,10.0,1582.0,True,50,0.1,300
31,31,0.09826370805967599,10.0,1633.0,True,50,0.1,300
32,32,0.10040370805654675,10.0,1684.0,True,50,0.1,300
33,33,0.10249258310068399,10.0,1735.0,True,50,0.1,300
34,34,0.10479104099795222,10.0,1786.0,True,50,0.1,300
35,35,0.10717729106545448,10.0,1837.0,True,50,0.1,300
36,36,0.10934779106173664,10.0,1888.0,True,50,0.1,300
37,37,0.11145808303263038,10.0,1939.0,True,50,0.1,300
38,38,0.11356712505221367,10.0,1990.0,True,50,0.1,300
39,39,0.11566650005988777,10.0,2041.0,True,50,0.1,300
40,40,0.11773670802358538,10.0,2092.0,True,50,0.1,300
41,41,0.11979733302723616,10.0,2143.0,True,50,0.1,300
42,42,0.12184441601857543,10.0,2194.0,True,50,0.1,300
43,43,0.12389687506947666,10.0,2245.0,True,50,0.1,300
44,44,0.12594966602046043,10.0,2296.0,True,50,0.1,300
45,45,0.12799583305604756,10.0,2347.0,True,50,0.1,300
46,46,0.13003879110328853,10.0,2398.0,True,50,0.1,300
47,47,0.13207295804750174,10.0,2449.0,True,50,0.1,300
48,48,0.13407941604964435,10.0,2500.0,True,50,0.1,300
49,49,0.1360312500037253,10.0,2551.0,True,50,0.1,300
50,50,0.13796895800624043,10.0,2602.0,True,50,0.1,300
51,51,0.1399190000956878,10.0,2653.0,True,50,0.1,300
52,52,0.14189254108350724,10.0,2704.0,True,50,0.1,300
53,53,0.1444622080307454,10.0,2755.0,True,50,0.1,300
54,0,0.0008733330760151148,7.0,50.0,True,50,0.2,300
55,1,0.029153833049349487,10.0,102.0,True,50,0.2,300
56,2,0.03346575004979968,10.0,153.0,True,50,0.2,300
57,3,0.03608341608196497,10.0,204.0,True,50,0.2,300
58,4,0.03839141607750207,10.0,255.0,True,50,0.2,300
