,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.001246624975465238,14.0,0.0,50,0.05,300
1,1,0.08130212500691414,21.0,2.0,50,0.05,300
2,2,0.08261641697026789,22.0,4.0,50,0.05,300
3,3,0.08422337495721877,23.0,6.0,50,0.05,300
4,4,0.08571858296636492,23.0,7.0,50,0.05,300
5,5,0.0871785000199452,23.0,8.0,50,0.05,300
6,6,0.08865104196593165,23.0,9.0,50,0.05,300
7,7,0.09011904196813703,25.0,11.0,50,0.05,300
8,8,0.09156916697975248,25.0,12.0,50,0.05,300
9,9,0.09303620795253664,26.0,14.0,50,0.05,300
10,10,0.0944832080276683,26.0,15.0,50,0.05,300
11,11,0.0959383329609409,27.0,17.0,50,0.05,300
12,12,0.09729299996979535,27.0,18.0,50,0.05,300
13,13,0.09979066695086658,27.0,19.0,50,0.05,300
14,14,0.10370358300860971,27.0,20.0,50,0.05,300
15,15,0.10775504203047603,27.0,21.0,50,0.05,300
16,16,0.10985274997074157,27.0,22.0,50,0.05,300
17,17,0.11117950000334531,27.0,23.0,50,0.05,300
18,18,0.11247558298055083,27.0,24.0,50,0.05,300
19,19,0.11375858297105879,27.0,25.0,50,0.05,300
20,20,0.11503866699058563,27.0,26.0,50,0.05,300
21,21,0.11632412497419864,27.0,27.0,50,0.05,300
22,22,0.11759766691830009,27.0,28.0,50,0.05,300
23,23,0.11887791694607586,27.0,29.0,50,0.05,300
24,24,0.12014912499580532,27.0,30.0,50,0.05,300
25,25,0.12142154201865196,27.0,31.0,50,0.05,300
26,26,0.12269858294166625,27.0,32.0,50,0.05,300
27,27,0.12398191692773253,29.0,34.0,50,0.05,300
28,0,0.001246624975465238,14.0,0.0,50,0.1,300
29,1,0.08130212500691414,21.0,2.0,50,0.1,300
30,2,0.08261641697026789,22.0,4.0,50,0.1,300
31,3,0.08422337495721877,22.0,5.0,50,0.1,300
32,4,0.08571858296636492,22.0,6.0,50,0.1,300
33,5,0.0871785000199452,23.0,8.0,50,0.1,300
34,6,0.08865104196593165,24.0,10.0,50,0.1,300
35,7,0.09011904196813703,25.0,12.0,50,0.1,300
36,8,0.09156916697975248,25.0,13.0,50,0.1,300
37,9,0.09303620795253664,27.0,15.0,50,0.1,300
38,10,0.0944832080276683,27.0,16.0,50,0.1,300
39,11,0.0959383329609409,27.0,17.0,50,0.1,300
40,12,0.09729299996979535,27.0,18.0,50,0.1,300
41,13,0.09979066695086658,27.0,19.0,50,0.1,300
42,14,0.10370358300860971,27.0,20.0,50,0.1,300
43,15,0.10775504203047603,27.0,21.0,50,0.1,300
44,16,0.10985274997074157,27.0,22.0,50,0.1,300
45,17,0.11117950000334531,27.0,23.0,50,0.1,300
46,18,0.11247558298055083,27.0,24.0,50,0.1,300
47,19,0.11375858297105879,27.0,25.0,50,0.1,300
48,20,0.11503866699058563,27.0,26.0,50,0.1,300
49,21,0.11632412497419864,27.0,27.0,50,0.1,300
50,22,0.11759766691830009,27.0,28.0,50,0.1,300
51,23,0.11887791694607586,27.0,29.0,50,0.1,300
52,24,0.12014912499580532,27.0,30.0,50,0.1,300
53,25,0.12142154201865196,27.0,31.0,50,0.1,300
54,26,0.12269858294166625,27.0,32.0,50,0.1,300
55,27,0.12398191692773253,27.0,33.0,50,0.1,300
56,28,0.00015974999405443668,27.0,34.0,50,0.1,300
57,29,0.07730104203801602,27.0,35.0,50,0.1,300
58,30,0.07862687495071441,27.0,36.0,50,0.1,300
59,31,0.07991524995304644,27.0,37.0,50,0.1,300
60,32,0.08119812502991408,27.0,38.0,50,0.1,300
61,33,0.08249233395326883,27.0,39.0,50,0.1,300
62,34,0.08379924995824695,27.0,40.0,50,0.1,300
63,35,0.08510041702538729,27.0,41.0,50,0.1,300
64,36,0.08637258398812264,27.0,42.0,50,0.1,300
65,37,0.08765174995642155,27.0,43.0,50,0.1,300
66,38,0.08891933399718255,27.0,44.0,50,0.1,300
67,39,0.09018824994564056,27.0,45.0,50,0.1,300
68,40,0.09145666705444455,27.0,46.0,50,0.1,300
69,41,0.09275316703133285,27.0,47.0,50,0.1,300
70,42,0.09401991695631295,27.0,48.0,50,0.1,300
71,43,0.09528508398216218,27.0,49.0,50,0.1,300
72,44,0.0965532090049237,27.0,50.0,50,0.1,300
73,45,0.09782954200636595,27.0,51.0,50,0.1,300
74,46,0.09908904205076396,27.0,52.0,50,0.1,300
75,47,0.10036691697314382,27.0,53.0,50,0.1,300
76,48,0.10291224997490644,27.0,54.0,50,0.1,300
77,49,0.10690487502142787,27.0,55.0,50,0.1,300
78,50,0.11101079196669161,27.0,56.0,50,0.1,300
79,51,0.11277129198424518,27.0,57.0,50,0.1,300
80,52,0.11409358400851488,27.0,58.0,50,0.1,300
81,53,0.11537633393891156,27.0,59.0,50,0.1,300
82,54,0.1166607920313254,27.0,60.0,50,0.1,300
83,55,0.11793645902071148,27.0,61.0,50,0.1,300
84,56,0.11920420895330608,27.0,62.0,50,0.1,300
85,57,0.12049050000496209,27.0,63.0,50,0.1,300
86,58,0.12180012499447912,27.0,64.0,50,0.1,300
87,59,0.12307816697284579,27.0,65.0,50,0.1,300
88,0,0.001246624975465238,14.0,0.0,50,0.2,300
89,1,0.08130212500691414,21.0,2.0,50,0.2,300
90,2,0.08261641697026789,21.0,3.0,50,0.2,300
91,3,0.08422337495721877,24.0,5.0,50,0.2,300
92,4,0.08571858296636492,24.0,6.0,50,0.2,300
93,5,0.0871785000199452,26.0,8.0,50,0.2,300
94,6,0.08865104196593165,26.0,9.0,50,0.2,300
95,7,0.09011904196813703,26.0,10.0,50,0.2,300
96,8,0.09156916697975248,26.0,11.0,50,0.2,300
97,9,0.09303620795253664,26.0,12.0,50,0.2,300
98,10,0.0944832080276683,26.0,13.0,50,0.2,300
99,11,0.0959383329609409,26.0,14.0,50,0.2,300
100,12,0.09729299996979535,26.0,15.0,50,0.2,300
101,13,0.09979066695086658,26.0,16.0,50,0.2,300
102,14,0.10370358300860971,26.0,17.0,50,0.2,300
103,15,0.10775504203047603,26.0,18.0,50,0.2,300
104,16,0.10985274997074157,28.0,20.0,50,0.2,300
105,17,0.11117950000334531,28.0,21.0,50,0.2,300
106,18,0.11247558298055083,28.0,22.0,50,0.2,300
107,19,0.11375858297105879,28.0,23.0,50,0.2,300
108,20,0.11503866699058563,28.0,24.0,50,0.2,300
109,21,0.11632412497419864,28.0,25.0,50,0.2,300
110,22,0.11759766691830009,28.0,26.0,50,0.2,300
111,23,0.11887791694607586,28.0,27.0,50,0.2,300
112,24,0.12014912499580532,28.0,28.0,50,0.2,300
113,25,0.12142154201865196,28.0,29.0,50,0.2,300
114,26,0.12269858294166625,28.0,30.0,50,0.2,300
115,27,0.12398191692773253,28.0,31.0,50,0.2,300
116,28,0.00015974999405443668,28.0,32.0,50,0.2,300
117,29,0.07730104203801602,28.0,33.0,50,0.2,300
118,30,0.07862687495071441,28.0,34.0,50,0.2,300
119,31,0.07991524995304644,28.0,35.0,50,0.2,300
120,32,0.08119812502991408,28.0,36.0,50,0.2,300
121,33,0.08249233395326883,28.0,37.0,50,0.2,300
122,34,0.08379924995824695,28.0,38.0,50,0.2,300
123,35,0.08510041702538729,28.0,39.0,50,0.2,300
124,36,0.08637258398812264,28.0,40.0,50,0.2,300
125,37,0.08765174995642155,28.0,41.0,50,0.2,300
126,38,0.08891933399718255,28.0,42.0,50,0.2,300
127,39,0.09018824994564056,28.0,43.0,50,0.2,300
128,40,0.09145666705444455,28.0,44.0,50,0.2,300
129,41,0.09275316703133285,28.0,45.0,50,0.2,300
130,42,0.09401991695631295,28.0,46.0,50,0.2,300
131,43,0.09528508398216218,28.0,47.0,50,0.2,300
132,44,0.0965532090049237,28.0,48.0,50,0.2,300
133,45,0.09782954200636595,28.0,49.0,50,0.2,300
134,46,0.09908904205076396,28.0,50.0,50,0.2,300
135,47,0.10036691697314382,28.0,51.0,50,0.2,300
136,48,0.10291224997490644,28.0,52.0,50,0.2,300
137,49,0.10690487502142787,28.0,53.0,50,0.2,300
138,50,0.11101079196669161,28.0,54.0,50,0.2,300
139,51,0.11277129198424518,28.0,55.0,50,0.2,300
140,52,0.11409358400851488,28.0,56.0,50,0.2,300
141,53,0.11537633393891156,28.0,57.0,50,0.2,300
142,54,0.1166607920313254,28.0,58.0,50,0.2,300
143,55,0.11793645902071148,28.0,59.0,50,0.2,300
144,56,0.11920420895330608,28.0,60.0,50,0.2,300
145,57,0.12049050000496209,28.0,61.0,50,0.2,300
146,58,0.12180012499447912,28.0,62.0,50,0.2,300
147,59,0.12307816697284579,28.0,63.0,50,0.2,300
148,60,0.12435637495946139,28.0,64.0,50,0.2,300
149,61,0.1256351670017466,28.0,65.0,50,0.2,300
150,62,0.126909791957587,28.0,66.0,50,0.2,300
151,63,0.1281941250199452,28.0,67.0,50,0.2,300
152,64,0.12946962495334446,28.0,68.0,50,0.2,300
153,65,0.13074408401735127,28.0,69.0,50,0.2,300
154,66,0.1320055000251159,28.0,70.0,50,0.2,300
155,0,0.001246624975465238,14.0,0.0,50,0.4,300
156,1,0.08130212500691414,21.0,2.0,50,0.4,300
157,2,0.08261641697026789,23.0,4.0,50,0.4,300
158,3,0.08422337495721877,23.0,5.0,50,0.4,300
159,4,0.08571858296636492,23.0,6.0,50,0.4,300
160,5,0.0871785000199452,24.0,8.0,50,0.4,300
161,6,0.08865104196593165,25.0,10.0,50,0.4,300
162,7,0.09011904196813703,25.0,11.0,50,0.4,300
163,8,0.09156916697975248,25.0,12.0,50,0.4,300
164,9,0.09303620795253664,25.0,13.0,50,0.4,300
165,10,0.0944832080276683,27.0,15.0,50,0.4,300
166,11,0.0959383329609409,27.0,16.0,50,0.4,300
167,12,0.09729299996979535,27.0,17.0,50,0.4,300
168,13,0.09979066695086658,27.0,18.0,50,0.4,300
169,14,0.10370358300860971,29.0,20.0,50,0.4,300
170,0,0.001246624975465238,14.0,0.0,50,0.6,300
171,1,0.08130212500691414,21.0,2.0,50,0.6,300
172,2,0.08261641697026789,21.0,3.0,50,0.6,300
173,3,0.08422337495721877,22.0,5.0,50,0.6,300
174,4,0.08571858296636492,22.0,6.0,50,0.6,300
175,5,0.0871785000199452,23.0,8.0,50,0.6,300
176,6,0.08865104196593165,25.0,10.0,50,0.6,300
177,7,0.09011904196813703,25.0,11.0,50,0.6,300
178,8,0.09156916697975248,25.0,12.0,50,0.6,300
179,9,0.09303620795253664,25.0,13.0,50,0.6,300
180,10,0.0944832080276683,25.0,14.0,50,0.6,300
181,11,0.0959383329609409,26.0,16.0,50,0.6,300
182,12,0.09729299996979535,26.0,17.0,50,0.6,300
183,13,0.09979066695086658,26.0,18.0,50,0.6,300
184,14,0.10370358300860971,26.0,19.0,50,0.6,300
185,15,0.10775504203047603,26.0,20.0,50,0.6,300
186,16,0.10985274997074157,27.0,22.0,50,0.6,300
187,17,0.11117950000334531,27.0,23.0,50,0.6,300
188,18,0.11247558298055083,28.0,25.0,50,0.6,300
