,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,5.0,0,0.0001450419658794999,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,0.1,0.99,0.001,0.09999985422805925,0.1,300
1,300,10.0,305,0.0434078749967739,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,0.1,0.99,0.001,0.09995638314267763,0.1,300
2,0,5.0,0,7.954100146889687e-05,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,0.5,0.99,0.001,0.49999960029327034,0.5,300
3,300,10.0,311,0.13552787504158914,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,0.5,0.99,0.001,0.49931941328819096,0.5,300
4,0,5.0,0,7.312500383704901e-05,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,1.0,0.99,0.001,0.9999992650694222,1.0,300
5,300,10.0,335,0.22688829095568508,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,1.0,0.99,0.001,0.9977222943916972,1.0,300
6,0,5.0,0,7.087504491209984e-05,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,2.0,0.99,0.001,1.9999985753644973,2.0,300
7,300,10.0,383,0.106601707986556,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,2.0,0.99,0.001,1.997858381515997,2.0,300
8,0,5.0,0,8.108292240649462e-05,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,5.0,0.99,0.001,4.9999959254486495,5.0,300
9,300,10.0,459,0.23614687495864928,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,5.0,0.99,0.001,4.988147293885285,5.0,300
10,0,5.0,0,7.862504571676254e-05,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,10.0,0.99,0.001,9.999992097921963,10,300
11,300,8.0,509,0.10966774995904416,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",geometric,10.0,0.99,0.001,9.988984094774159,10,300
