,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,65.0,0,0.0020156250102445483,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,0.1,0.99,0.001,0.09999797424968783,0.1,300
1,300,16.0,399,0.5313249999890104,"[19, 5, 39, 37, 42, 41, 4, 22, 31, 16, 25, 13, 1, 24, 45, 11, 27, 9, 26, 49, 49, 10, 43, 28, 40, 45, 21, 34, 27, 3, 47, 2, 46, 23, 20, 44, 16, 48, 15, 32, 41, 35, 6, 40, 28, 18, 14, 29, 36, 0]",geometric,0.1,0.99,0.001,0.09946742377294683,0.1,300
2,0,65.0,0,0.0018553329864516854,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,0.5,0.99,0.001,0.49999067672710756,0.5,300
3,300,15.0,395,0.5570104169892147,"[34, 21, 3, 31, 4, 20, 4, 46, 38, 26, 45, 13, 37, 23, 45, 17, 35, 9, 25, 33, 49, 10, 30, 46, 15, 29, 16, 43, 40, 11, 17, 44, 8, 0, 14, 44, 22, 2, 0, 32, 10, 24, 6, 18, 41, 48, 14, 19, 36, 7]",geometric,0.5,0.99,0.001,0.49720874931581954,0.5,300
4,0,65.0,0,0.0018786669243127108,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,1.0,0.99,0.001,0.9999811189447032,1.0,300
5,300,14.0,396,0.4743541249772534,"[19, 2, 35, 37, 17, 22, 4, 0, 36, 15, 35, 32, 1, 45, 11, 46, 31, 9, 30, 33, 49, 20, 8, 28, 8, 21, 12, 43, 36, 11, 25, 2, 39, 40, 19, 44, 13, 48, 38, 41, 19, 24, 6, 47, 49, 23, 14, 34, 29, 26]",geometric,1.0,0.99,0.001,0.995243927831266,1.0,300
6,0,65.0,0,0.003136916900984943,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,2.0,0.99,0.001,1.9999369468571468,2.0,300
7,300,18.0,412,0.6635791249573231,"[17, 24, 3, 38, 43, 36, 32, 27, 38, 15, 29, 16, 44, 23, 36, 4, 45, 1, 25, 33, 20, 32, 8, 22, 39, 21, 13, 17, 9, 11, 2, 37, 41, 0, 14, 20, 7, 49, 31, 42, 18, 24, 19, 40, 35, 49, 14, 48, 36, 26]",geometric,2.0,0.99,0.001,1.9867059932807132,2.0,300
8,0,65.0,0,0.0018063329625874758,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,5.0,0.99,0.001,4.999909229559251,5.0,300
9,300,23.0,494,0.581720249960199,"[17, 22, 2, 31, 36, 9, 45, 38, 2, 15, 45, 18, 7, 35, 2, 16, 6, 13, 28, 33, 49, 44, 39, 16, 19, 45, 11, 47, 10, 42, 8, 23, 46, 42, 14, 12, 23, 48, 27, 6, 14, 1, 41, 34, 28, 30, 4, 19, 14, 0]",geometric,5.0,0.99,0.001,4.970852867719209,5.0,300
10,0,65.0,0,0.0018143749330192804,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",geometric,10.0,0.99,0.001,9.99981765088817,10,300
11,300,23.0,530,0.577106749988161,"[46, 33, 3, 12, 17, 2, 27, 38, 36, 31, 8, 5, 5, 9, 41, 16, 27, 37, 34, 42, 49, 33, 38, 9, 32, 1, 13, 26, 30, 13, 25, 2, 40, 47, 14, 6, 4, 1, 28, 46, 19, 24, 20, 34, 26, 49, 15, 44, 36, 22]",geometric,10.0,0.99,0.001,9.942166715424074,10,300
