,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.00032058393117040396,39.0,0.0,50,0.05,300
1,1,0.011200208915397525,54.0,2.0,50,0.05,300
2,2,0.012936374987475574,54.0,3.0,50,0.05,300
3,3,0.014418791979551315,54.0,4.0,50,0.05,300
4,4,0.01586049993056804,54.0,5.0,50,0.05,300
5,5,0.01731279189698398,55.0,7.0,50,0.05,300
6,6,0.018767333938740194,58.0,9.0,50,0.05,300
7,7,0.020220624981448054,61.0,11.0,50,0.05,300
8,8,0.021627666894346476,61.0,12.0,50,0.05,300
9,9,0.023057583952322602,61.0,13.0,50,0.05,300
10,10,0.0245184589875862,62.0,15.0,50,0.05,300
11,11,0.025939208921045065,62.0,16.0,50,0.05,300
12,12,0.02738233399577439,64.0,18.0,50,0.05,300
13,13,0.02882616699207574,64.0,19.0,50,0.05,300
14,14,0.030254374956712127,64.0,20.0,50,0.05,300
15,15,0.03170183394104242,66.0,22.0,50,0.05,300
16,16,0.03310937492642552,66.0,23.0,50,0.05,300
17,17,0.03452729189302772,66.0,24.0,50,0.05,300
18,18,0.03594349999912083,66.0,25.0,50,0.05,300
19,19,0.037365958909504116,66.0,26.0,50,0.05,300
20,20,0.03878045896999538,66.0,27.0,50,0.05,300
21,21,0.04018774989526719,66.0,28.0,50,0.05,300
22,22,0.041594333946704865,66.0,29.0,50,0.05,300
23,23,0.043034333968535066,68.0,31.0,50,0.05,300
24,24,0.044449333916418254,68.0,32.0,50,0.05,300
25,25,0.04586199996992946,68.0,33.0,50,0.05,300
26,26,0.04829045897349715,68.0,34.0,50,0.05,300
27,27,0.0530455419793725,68.0,35.0,50,0.05,300
28,28,0.054558291914872825,68.0,36.0,50,0.05,300
29,29,0.05599095893558115,68.0,37.0,50,0.05,300
30,30,0.05741883395239711,68.0,38.0,50,0.05,300
31,31,0.061893916921690106,68.0,39.0,50,0.05,300
32,32,0.06643945898395032,68.0,40.0,50,0.05,300
33,33,0.0691899589728564,68.0,41.0,50,0.05,300
34,34,0.07067958393599838,68.0,42.0,50,0.05,300
35,35,0.07212687493301928,68.0,43.0,50,0.05,300
36,36,0.07355295890010893,68.0,44.0,50,0.05,300
37,37,0.07496899995021522,68.0,45.0,50,0.05,300
38,38,0.07639154198113829,68.0,46.0,50,0.05,300
39,39,0.07781945890747011,68.0,47.0,50,0.05,300
40,40,0.07924154191277921,68.0,48.0,50,0.05,300
41,41,0.08066904195584357,68.0,49.0,50,0.05,300
42,42,0.08209141693077981,68.0,50.0,50,0.05,300
43,43,0.08352137496694922,68.0,51.0,50,0.05,300
44,44,0.08495129190851003,68.0,52.0,50,0.05,300
45,45,0.08638824999798089,68.0,53.0,50,0.05,300
46,46,0.08782662497833371,68.0,54.0,50,0.05,300
47,47,0.0929422089830041,68.0,55.0,50,0.05,300
48,48,0.09747783397324383,68.0,56.0,50,0.05,300
49,49,0.10225087497383356,68.0,57.0,50,0.05,300
50,50,0.10369799996260554,68.0,58.0,50,0.05,300
51,51,0.10512987489346415,68.0,59.0,50,0.05,300
52,52,0.10654941690154374,68.0,60.0,50,0.05,300
53,53,0.1079881249461323,68.0,61.0,50,0.05,300
54,54,0.10946479195263237,70.0,63.0,50,0.05,300
55,55,0.11088295897934586,70.0,64.0,50,0.05,300
56,56,0.11596199998166412,70.0,65.0,50,0.05,300
57,57,0.12058691692072898,70.0,66.0,50,0.05,300
58,58,0.12358970893546939,70.0,67.0,50,0.05,300
59,59,0.12507745891343802,70.0,68.0,50,0.05,300
60,60,0.12652324989903718,70.0,69.0,50,0.05,300
61,61,0.1279527919832617,70.0,70.0,50,0.05,300
62,62,0.12940170895308256,70.0,71.0,50,0.05,300
63,63,0.13082574994768947,70.0,72.0,50,0.05,300
64,64,0.13226441689766943,70.0,73.0,50,0.05,300
