,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0008457079529762268,7.0,50.0,50,0.05,300
1,1,0.13527574995532632,9.0,102.0,50,0.05,300
2,2,0.1380927920108661,9.0,153.0,50,0.05,300
3,3,0.1407777500571683,9.0,204.0,50,0.05,300
4,4,0.14327700005378574,10.0,256.0,50,0.05,300
5,5,0.1457468749722466,10.0,307.0,50,0.05,300
6,6,0.1482176249846816,10.0,358.0,50,0.05,300
7,7,0.15059141698293388,10.0,409.0,50,0.05,300
8,8,0.1528259579790756,10.0,460.0,50,0.05,300
9,9,0.15504387498367578,10.0,511.0,50,0.05,300
10,10,0.15726704197004437,10.0,562.0,50,0.05,300
11,11,0.15947962505742908,10.0,613.0,50,0.05,300
12,12,0.16152583295479417,10.0,664.0,50,0.05,300
13,13,0.16356566699687392,10.0,715.0,50,0.05,300
14,14,0.16562075004912913,10.0,766.0,50,0.05,300
15,15,0.16765120800118893,10.0,817.0,50,0.05,300
16,16,0.1696396250044927,10.0,868.0,50,0.05,300
17,17,0.17150395805947483,10.0,919.0,50,0.05,300
18,18,0.1733758329646662,10.0,970.0,50,0.05,300
19,19,0.17523470800369978,10.0,1021.0,50,0.05,300
20,20,0.17708833306096494,10.0,1072.0,50,0.05,300
21,21,0.17894554196391255,10.0,1123.0,50,0.05,300
22,22,0.18073799996636808,10.0,1174.0,50,0.05,300
23,23,0.18250958295539021,10.0,1225.0,50,0.05,300
24,24,0.1842889169929549,10.0,1276.0,50,0.05,300
25,25,0.18605937506072223,10.0,1327.0,50,0.05,300
26,26,0.1878269170410931,10.0,1378.0,50,0.05,300
27,27,0.18958749994635582,10.0,1429.0,50,0.05,300
28,28,0.1913749580271542,10.0,1480.0,50,0.05,300
29,29,0.1931265420280397,10.0,1531.0,50,0.05,300
30,30,0.19489279203116894,10.0,1582.0,50,0.05,300
31,31,0.196668624994345,10.0,1633.0,50,0.05,300
32,32,0.19913325004745275,10.0,1684.0,50,0.05,300
33,33,0.20097041700500995,10.0,1735.0,50,0.05,300
34,34,0.20279991696588695,10.0,1786.0,50,0.05,300
35,35,0.2045889999717474,10.0,1837.0,50,0.05,300
36,36,0.20638183294795454,10.0,1888.0,50,0.05,300
37,37,0.20874949998687953,10.0,1939.0,50,0.05,300
38,38,0.21196500002406538,10.0,1990.0,50,0.05,300
39,39,0.2169315000064671,10.0,2041.0,50,0.05,300
40,40,0.21875429200008512,10.0,2092.0,50,0.05,300
