,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,65.0,50,0.04766129096969962,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.05,300
1,300,10.0,11953,11.619767250027508,"[26, 31, 39, 49, 43, 13, 28, 38, 9, 33, 17, 5, 39, 48, 23, 8, 14, 12, 37, 21, 7, 44, 18, 15, 10, 41, 36, 40, 0, 4, 27, 46, 16, 16, 1, 24, 47, 6, 32, 30, 40, 45, 22, 11, 2, 18, 25, 37, 26, 19]",50,0.05,300
2,0,65.0,50,0.050044125062413514,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.1,300
3,300,13.0,6238,6.268769209040329,"[41, 34, 10, 5, 2, 13, 8, 23, 26, 33, 38, 12, 27, 27, 7, 35, 37, 44, 48, 3, 32, 9, 47, 45, 1, 22, 29, 22, 39, 4, 49, 30, 19, 12, 24, 24, 36, 6, 32, 21, 31, 15, 42, 11, 20, 17, 40, 28, 18, 34]",50,0.1,300
4,0,65.0,50,0.0459782499819994,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.2,300
5,300,4.0,10068,10.108537708059885,"[28, 15, 22, 2, 35, 31, 16, 4, 49, 42, 32, 26, 46, 5, 39, 19, 5, 29, 47, 21, 28, 9, 38, 3, 14, 43, 7, 40, 45, 25, 33, 12, 18, 44, 1, 10, 36, 24, 17, 8, 31, 0, 37, 13, 20, 30, 23, 48, 11, 27]",50,0.2,300
6,0,65.0,50,0.050087208044715226,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.4,300
7,300,5.0,9712,10.845604415982962,"[41, 16, 19, 49, 7, 9, 26, 38, 5, 45, 24, 13, 47, 29, 4, 14, 39, 22, 48, 0, 8, 6, 43, 14, 33, 44, 36, 9, 7, 42, 30, 2, 44, 17, 27, 12, 34, 11, 18, 35, 32, 3, 1, 15, 31, 46, 40, 20, 37, 35]",50,0.4,300
8,0,65.0,50,0.05494116700720042,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.6,300
9,300,5.0,10885,11.796090499963611,"[41, 20, 47, 32, 35, 14, 10, 25, 9, 3, 18, 23, 33, 37, 46, 22, 7, 44, 13, 11, 34, 26, 0, 48, 5, 1, 48, 42, 45, 13, 40, 2, 4, 19, 24, 24, 36, 6, 8, 16, 28, 15, 39, 1, 31, 38, 49, 43, 30, 2]",50,0.6,300
10,0,65.0,50,0.05591237498447299,"[2, 5, 25, 12, 32, 20, 4, 27, 8, 2, 32, 45, 15, 23, 42, 48, 5, 9, 30, 13, 25, 27, 13, 28, 8, 28, 25, 16, 17, 21, 33, 30, 16, 23, 2, 44, 48, 1, 20, 12, 10, 1, 6, 34, 35, 18, 14, 47, 36, 7]",50,0.8,300
11,300,4.0,10576,10.296531582949683,"[41, 34, 10, 22, 15, 21, 1, 17, 33, 36, 30, 26, 47, 25, 46, 8, 13, 35, 0, 3, 11, 9, 43, 19, 27, 39, 31, 16, 45, 3, 28, 23, 4, 20, 5, 12, 38, 6, 2, 29, 49, 14, 7, 42, 44, 24, 40, 48, 18, 32]",50,0.8,300
