,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.02207387494854629,23.0,50.0,50,0.05,300
1,1,0.2774807499954477,15.0,102.0,50,0.05,300
2,2,0.30345737491734326,15.0,153.0,50,0.05,300
3,3,0.3270203749416396,15.0,204.0,50,0.05,300
4,4,0.35017412493471056,15.0,255.0,50,0.05,300
5,5,0.3737962079467252,15.0,306.0,50,0.05,300
6,6,0.39745637495070696,15.0,357.0,50,0.05,300
7,7,0.42099129199050367,15.0,408.0,50,0.05,300
8,8,0.44481791695579886,15.0,459.0,50,0.05,300
9,9,0.46831866702996194,15.0,510.0,50,0.05,300
10,10,0.4928073330083862,12.0,562.0,50,0.05,300
11,11,0.5158515829825774,12.0,613.0,50,0.05,300
12,12,0.5411766669712961,12.0,664.0,50,0.05,300
13,13,0.5650435829302296,12.0,715.0,50,0.05,300
14,14,0.5877580000087619,12.0,766.0,50,0.05,300
15,15,0.6178409999702126,11.0,818.0,50,0.05,300
16,16,0.6404610829195008,11.0,869.0,50,0.05,300
17,17,0.6720382500207052,11.0,920.0,50,0.05,300
18,18,0.6946431669639423,11.0,971.0,50,0.05,300
19,19,0.7250721249729395,8.0,1023.0,50,0.05,300
20,20,0.7553315419936553,8.0,1074.0,50,0.05,300
21,21,0.7854953330243006,8.0,1125.0,50,0.05,300
22,22,0.8081747079268098,8.0,1176.0,50,0.05,300
23,23,0.8383714579977095,7.0,1228.0,50,0.05,300
24,24,0.861224832944572,6.0,1280.0,50,0.05,300
25,25,0.891142874956131,6.0,1331.0,50,0.05,300
26,26,0.9137984999688342,6.0,1382.0,50,0.05,300
27,27,0.95466674992349,6.0,1433.0,50,0.05,300
28,28,0.9847525829682127,6.0,1484.0,50,0.05,300
29,29,1.0073828329332173,6.0,1535.0,50,0.05,300
30,30,1.0381543330149725,5.0,1587.0,50,0.05,300
31,31,1.0611377499299124,5.0,1638.0,50,0.05,300
32,32,1.0910115420119837,5.0,1689.0,50,0.05,300
33,33,1.1137017919681966,5.0,1740.0,50,0.05,300
34,34,1.139456707984209,5.0,1791.0,50,0.05,300
35,35,1.1621376249240711,5.0,1842.0,50,0.05,300
36,36,1.1917986669577658,5.0,1893.0,50,0.05,300
37,37,1.2143477079225704,5.0,1944.0,50,0.05,300
38,38,1.2379133329959586,5.0,1995.0,50,0.05,300
39,39,1.2603704580105841,5.0,2046.0,50,0.05,300
40,40,1.2907267499249429,5.0,2097.0,50,0.05,300
41,41,1.3134792079217732,5.0,2148.0,50,0.05,300
42,42,1.3440270830178633,5.0,2199.0,50,0.05,300
43,43,1.3671109169954434,4.0,2251.0,50,0.05,300
44,44,1.3968309999909252,4.0,2302.0,50,0.05,300
45,45,1.4193942080019042,4.0,2353.0,50,0.05,300
46,46,1.4440112080192193,4.0,2404.0,50,0.05,300
47,47,1.466819207998924,4.0,2455.0,50,0.05,300
48,48,1.4893697500228882,4.0,2506.0,50,0.05,300
49,49,1.514463666942902,4.0,2557.0,50,0.05,300
50,50,1.5540463329525664,4.0,2608.0,50,0.05,300
51,51,1.5765489169862121,4.0,2659.0,50,0.05,300
52,52,1.6065378750208765,4.0,2710.0,50,0.05,300
53,53,1.6291253749513999,4.0,2761.0,50,0.05,300
54,54,1.6515985829755664,4.0,2812.0,50,0.05,300
55,55,1.7062361249700189,4.0,2863.0,50,0.05,300
56,56,1.7292290829354897,4.0,2914.0,50,0.05,300
57,57,1.7570116249844432,4.0,2965.0,50,0.05,300
58,58,1.7947720419615507,4.0,3016.0,50,0.05,300
59,59,1.8308992499951273,4.0,3067.0,50,0.05,300
60,60,1.8585028329398483,4.0,3118.0,50,0.05,300
61,61,1.8824413330294192,4.0,3169.0,50,0.05,300
62,62,1.9127712920308113,4.0,3220.0,50,0.05,300
63,63,1.9604319169884548,3.0,3272.0,50,0.05,300
64,64,1.9850849169306457,3.0,3323.0,50,0.05,300
65,65,2.012101082946174,3.0,3374.0,50,0.05,300
66,66,2.055161332944408,3.0,3425.0,50,0.05,300
67,67,2.0824025420006365,3.0,3476.0,50,0.05,300
68,68,2.123560791951604,3.0,3527.0,50,0.05,300
69,69,2.1483790000202134,3.0,3578.0,50,0.05,300
70,70,2.1792892499361187,3.0,3629.0,50,0.05,300
71,71,2.2038298749830574,3.0,3680.0,50,0.05,300
72,72,2.2269330830313265,3.0,3731.0,50,0.05,300
73,73,2.2500282919500023,3.0,3782.0,50,0.05,300
74,74,2.2729132919339463,3.0,3833.0,50,0.05,300
75,75,2.2956936249975115,3.0,3884.0,50,0.05,300
76,76,2.3189106249483302,3.0,3935.0,50,0.05,300
77,77,2.3452983329771087,3.0,3986.0,50,0.05,300
78,78,2.3682179999304935,3.0,4037.0,50,0.05,300
79,79,2.3910942919319496,3.0,4088.0,50,0.05,300
80,80,2.4165899580111727,3.0,4139.0,50,0.05,300
81,81,2.4448949169600382,3.0,4190.0,50,0.05,300
82,82,2.468447917024605,3.0,4241.0,50,0.05,300
83,83,2.4918987919809297,3.0,4292.0,50,0.05,300
84,84,2.514623082941398,3.0,4343.0,50,0.05,300
85,85,2.5372497079661116,3.0,4394.0,50,0.05,300
86,86,2.5635375829879194,3.0,4445.0,50,0.05,300
87,87,2.5943935830146074,3.0,4496.0,50,0.05,300
88,88,2.61801374994684,3.0,4547.0,50,0.05,300
89,89,2.64165350003168,3.0,4598.0,50,0.05,300
90,90,2.668408582918346,3.0,4649.0,50,0.05,300
91,91,2.692162916995585,3.0,4700.0,50,0.05,300
92,92,2.715270416927524,3.0,4751.0,50,0.05,300
93,93,2.739969666930847,3.0,4802.0,50,0.05,300
94,94,2.7816454579588026,3.0,4853.0,50,0.05,300
95,95,2.820584582979791,3.0,4904.0,50,0.05,300
96,96,2.856271457974799,3.0,4955.0,50,0.05,300
97,97,2.886833749944344,3.0,5006.0,50,0.05,300
98,98,2.914008166990243,3.0,5057.0,50,0.05,300
99,99,2.961163125000894,3.0,5108.0,50,0.05,300
100,100,2.994136124965735,3.0,5159.0,50,0.05,300
101,101,3.0350734579842538,3.0,5210.0,50,0.05,300
102,102,3.073817083030008,3.0,5261.0,50,0.05,300
103,103,3.1055354999843985,3.0,5312.0,50,0.05,300
104,104,3.130863207974471,3.0,5363.0,50,0.05,300
105,105,3.1571139579173177,3.0,5414.0,50,0.05,300
106,106,3.1858933749608696,3.0,5465.0,50,0.05,300
107,107,3.209082791930996,3.0,5516.0,50,0.05,300
108,108,3.2348122919211164,3.0,5567.0,50,0.05,300
109,109,3.2580671249888837,3.0,5618.0,50,0.05,300
110,110,3.283738667028956,3.0,5669.0,50,0.05,300
111,111,3.3097542920149863,3.0,5720.0,50,0.05,300
112,112,3.3858781669987366,3.0,5771.0,50,0.05,300
113,113,3.448816917021759,3.0,5822.0,50,0.05,300
114,0,0.02207387494854629,23.0,50.0,50,0.1,300
115,1,0.2774807499954477,16.0,102.0,50,0.1,300
116,2,0.30345737491734326,15.0,154.0,50,0.1,300
117,3,0.3270203749416396,15.0,205.0,50,0.1,300
118,4,0.35017412493471056,15.0,256.0,50,0.1,300
119,5,0.3737962079467252,13.0,308.0,50,0.1,300
120,6,0.39745637495070696,12.0,360.0,50,0.1,300
121,7,0.42099129199050367,12.0,411.0,50,0.1,300
122,8,0.44481791695579886,12.0,462.0,50,0.1,300
123,9,0.46831866702996194,12.0,513.0,50,0.1,300
124,10,0.4928073330083862,12.0,564.0,50,0.1,300
125,11,0.5158515829825774,10.0,616.0,50,0.1,300
126,12,0.5411766669712961,10.0,667.0,50,0.1,300
127,13,0.5650435829302296,10.0,718.0,50,0.1,300
