,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.00927275000140071,8.0,50.0,50,0.05,300
1,1,0.12651512504089624,3.0,102.0,50,0.05,300
2,2,0.13741820806171745,3.0,153.0,50,0.05,300
3,3,0.14780525001697242,3.0,204.0,50,0.05,300
4,4,0.17654462496284395,3.0,255.0,50,0.05,300
5,5,0.18717975006438792,3.0,306.0,50,0.05,300
6,6,0.20677129202522337,3.0,357.0,50,0.05,300
7,7,0.2174202500609681,3.0,408.0,50,0.05,300
8,8,0.2290900000371039,2.0,460.0,50,0.05,300
9,9,0.2392657920718193,2.0,511.0,50,0.05,300
10,10,0.24930799996946007,2.0,562.0,50,0.05,300
11,11,0.2593640419654548,2.0,613.0,50,0.05,300
12,12,0.26972133305389434,2.0,664.0,50,0.05,300
13,13,0.2802585830213502,2.0,715.0,50,0.05,300
14,14,0.29054337507113814,2.0,766.0,50,0.05,300
15,15,0.3128222080413252,2.0,817.0,50,0.05,300
16,16,0.3265510000055656,2.0,868.0,50,0.05,300
17,17,0.34273170796222985,2.0,919.0,50,0.05,300
18,18,0.3591755829984322,2.0,970.0,50,0.05,300
19,19,0.37573445797897875,2.0,1021.0,50,0.05,300
20,20,0.38666633307002485,2.0,1072.0,50,0.05,300
21,21,0.3991130830254406,2.0,1123.0,50,0.05,300
22,22,0.40922770800534636,2.0,1174.0,50,0.05,300
23,23,0.4193119170377031,2.0,1225.0,50,0.05,300
24,24,0.43075225001666695,2.0,1276.0,50,0.05,300
25,25,0.44419299997389317,2.0,1327.0,50,0.05,300
26,26,0.4583612499991432,2.0,1378.0,50,0.05,300
27,27,0.4734319580020383,2.0,1429.0,50,0.05,300
28,28,0.487459292053245,2.0,1480.0,50,0.05,300
29,29,0.4979850420495495,2.0,1531.0,50,0.05,300
30,30,0.5083855000557378,2.0,1582.0,50,0.05,300
31,31,0.5187587500549853,1.0,1634.0,50,0.05,300
32,32,0.5288262499962002,1.0,1685.0,50,0.05,300
33,33,0.5389171669958159,1.0,1736.0,50,0.05,300
34,34,0.5489490419859067,1.0,1787.0,50,0.05,300
35,35,0.5624963330337778,1.0,1838.0,50,0.05,300
36,36,0.5727614170173183,1.0,1889.0,50,0.05,300
37,37,0.5829909170279279,1.0,1940.0,50,0.05,300
38,38,0.593265917035751,1.0,1991.0,50,0.05,300
39,39,0.6039401669986546,1.0,2042.0,50,0.05,300
40,40,0.6139606670476496,1.0,2093.0,50,0.05,300
