,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,5.0,0,0.00015733297914266586,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,0.1,0.99,0.001,0.0999998418751969,0.1,300
1,300,10.0,305,0.0429945420473814,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,0.1,0.99,0.001,0.09995679837584585,0.1,300
2,0,5.0,0,8.287501987069845e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,0.5,0.99,0.001,0.49999958353928164,0.5,300
3,300,10.0,315,0.1355163750704378,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,0.5,0.99,0.001,0.49931947099881924,0.5,300
4,0,5.0,0,8.266698569059372e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,1.0,0.99,0.001,0.9999991691693749,1.0,300
5,300,10.0,345,0.17367741698399186,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,1.0,0.99,0.001,0.9982560061568482,1.0,300
6,0,5.0,0,0.00023150001652538776,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,2.0,0.99,0.001,1.999995346699581,2.0,300
7,300,10.0,387,0.0994403330842033,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,2.0,0.99,0.001,1.9980021809954194,2.0,300
8,0,5.0,0,8.729193359613419e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,5.0,0.99,0.001,4.999995613435674,5.0,300
9,300,10.0,461,0.23045704199466854,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,5.0,0.99,0.001,4.98843254790866,5.0,300
10,0,5.0,0,7.679197005927563e-05,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,10.0,0.99,0.001,9.999992282152078,10,300
11,300,7.0,520,0.11385870899539441,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",geometric,10.0,0.99,0.001,9.98856336217227,10,300
