,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.000986709026619792,3.0,50.0,True,50,0.1,300
1,1,0.027918250067159534,10.0,102.0,True,50,0.1,300
2,2,0.030510167009197176,10.0,153.0,True,50,0.1,300
3,3,0.032656542025506496,10.0,204.0,True,50,0.1,300
4,4,0.03488254197873175,10.0,255.0,True,50,0.1,300
5,5,0.037269958993420005,10.0,306.0,True,50,0.1,300
6,6,0.03945262497290969,10.0,357.0,True,50,0.1,300
7,7,0.041646459023468196,10.0,408.0,True,50,0.1,300
8,8,0.04376029199920595,10.0,459.0,True,50,0.1,300
9,9,0.045849750051274896,10.0,510.0,True,50,0.1,300
10,10,0.04791420907713473,10.0,561.0,True,50,0.1,300
11,11,0.04998737503774464,10.0,612.0,True,50,0.1,300
12,12,0.05208841699641198,10.0,663.0,True,50,0.1,300
13,13,0.05418262502644211,10.0,714.0,True,50,0.1,300
14,14,0.0563945840112865,10.0,765.0,True,50,0.1,300
15,15,0.0584837089991197,10.0,816.0,True,50,0.1,300
16,16,0.06055320904124528,10.0,867.0,True,50,0.1,300
17,17,0.06262475007679313,10.0,918.0,True,50,0.1,300
18,18,0.06470925000030547,10.0,969.0,True,50,0.1,300
19,19,0.06678516697138548,10.0,1020.0,True,50,0.1,300
20,20,0.0688319590408355,10.0,1071.0,True,50,0.1,300
21,21,0.07088608399499208,10.0,1122.0,True,50,0.1,300
22,22,0.07294774998445064,10.0,1173.0,True,50,0.1,300
23,23,0.07500495901331306,10.0,1224.0,True,50,0.1,300
24,24,0.0770536670461297,10.0,1275.0,True,50,0.1,300
25,25,0.07915050000883639,10.0,1326.0,True,50,0.1,300
26,26,0.08124308404512703,10.0,1377.0,True,50,0.1,300
27,27,0.08336404198780656,10.0,1428.0,True,50,0.1,300
28,28,0.08542087499517947,10.0,1479.0,True,50,0.1,300
29,29,0.08747616701293737,10.0,1530.0,True,50,0.1,300
30,30,0.08951920899562538,10.0,1581.0,True,50,0.1,300
31,31,0.0919612089637667,10.0,1632.0,True,50,0.1,300
32,32,0.09438404196407646,10.0,1683.0,True,50,0.1,300
33,33,0.0965382499853149,10.0,1734.0,True,50,0.1,300
34,34,0.09862770896870643,10.0,1785.0,True,50,0.1,300
35,35,0.10073100007139146,10.0,1836.0,True,50,0.1,300
36,36,0.1030688340542838,10.0,1887.0,True,50,0.1,300
37,37,0.10533637506887317,10.0,1938.0,True,50,0.1,300
38,38,0.10745224996935576,10.0,1989.0,True,50,0.1,300
39,39,0.10954587499145418,10.0,2040.0,True,50,0.1,300
40,40,0.11163441697135568,10.0,2091.0,True,50,0.1,300
41,41,0.1137426249915734,10.0,2142.0,True,50,0.1,300
42,42,0.11582454200834036,10.0,2193.0,True,50,0.1,300
43,43,0.11788758402690291,10.0,2244.0,True,50,0.1,300
44,44,0.12034770904574543,10.0,2295.0,True,50,0.1,300
