,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00034549995325505733,15.0,0.0,True,250,0.1,300
1,1,0.22171020903624594,24.0,2.0,True,250,0.1,300
2,2,0.22769512503873557,26.0,4.0,True,250,0.1,300
3,3,0.23433833406306803,26.0,5.0,True,250,0.1,300
4,4,0.240813042037189,28.0,7.0,True,250,0.1,300
5,5,0.25012016703840345,28.0,8.0,True,250,0.1,300
6,6,0.2572752919513732,28.0,9.0,True,250,0.1,300
7,7,0.26758608396630734,28.0,10.0,True,250,0.1,300
8,8,0.2759944590507075,28.0,11.0,True,250,0.1,300
9,9,0.28317662503104657,28.0,12.0,True,250,0.1,300
10,10,0.28781233401969075,28.0,13.0,True,250,0.1,300
11,11,0.29398391698487103,28.0,14.0,True,250,0.1,300
12,12,0.3001564589794725,28.0,15.0,True,250,0.1,300
13,13,0.30634962499607354,28.0,16.0,True,250,0.1,300
14,14,0.3125257920473814,28.0,17.0,True,250,0.1,300
15,15,0.31899699999485165,28.0,18.0,True,250,0.1,300
16,16,0.3254619169747457,28.0,19.0,True,250,0.1,300
17,17,0.33271279197651893,28.0,20.0,True,250,0.1,300
18,18,0.3401846250053495,28.0,21.0,True,250,0.1,300
19,19,0.3472818749723956,28.0,22.0,True,250,0.1,300
20,20,0.3535211250418797,28.0,23.0,True,250,0.1,300
21,21,0.3598105419659987,28.0,24.0,True,250,0.1,300
22,22,0.3660986670292914,28.0,25.0,True,250,0.1,300
23,23,0.3723155000479892,28.0,26.0,True,250,0.1,300
24,24,0.38020124996546656,28.0,27.0,True,250,0.1,300
25,25,0.3876835840055719,28.0,28.0,True,250,0.1,300
26,26,0.39394379197619855,28.0,29.0,True,250,0.1,300
27,27,0.4002713339868933,28.0,30.0,True,250,0.1,300
28,28,0.4064446670236066,28.0,31.0,True,250,0.1,300
29,29,0.4126807920401916,28.0,32.0,True,250,0.1,300
30,30,0.42570058396086097,28.0,33.0,True,250,0.1,300
31,31,0.43673425004817545,28.0,34.0,True,250,0.1,300
32,32,0.4432487919693813,28.0,35.0,True,250,0.1,300
33,33,0.45050241705030203,28.0,36.0,True,250,0.1,300
34,34,0.4573365419637412,28.0,37.0,True,250,0.1,300
35,35,0.4646290419623256,28.0,38.0,True,250,0.1,300
36,36,0.47290687495842576,28.0,39.0,True,250,0.1,300
37,37,0.4793371249688789,28.0,40.0,True,250,0.1,300
38,38,0.48735745903104544,28.0,41.0,True,250,0.1,300
39,39,0.5025832089595497,28.0,42.0,True,250,0.1,300
40,40,0.5106779170455411,28.0,43.0,True,250,0.1,300
41,41,0.519712624954991,28.0,44.0,True,250,0.1,300
42,42,0.5287673340644687,28.0,45.0,True,250,0.1,300
