Gamma,Iteration,Mean V,Difference,Times,Total Time,Total Iter,Changes,States
0.99,9,63.40363039999679,8.136151056399797,0.0016260147094726562,0.0018062591552734375,10,1,11
0.99,10,136.5704835849988,2.842170943040401e-14,0.0017940998077392578,0.0018062591552734375,10,0,11
0.1,1,1.2150082333568573,0.0,0.00021314620971679688,0.00023412704467773438,1,0,12
0.3,1,1.3922317929436903,0.400819760543631,0.0002300739288330078,0.00045013427734375,2,1,12
0.3,2,1.4256334396556596,8.881784197001252e-16,0.00043702125549316406,0.00045013427734375,2,0,12
0.5,1,1.7544409613375127,2.0188087774294665,0.0001800060272216797,0.0005629062652587891,3,1,12
0.5,2,1.9226750261233017,0.21880877742946692,0.00036787986755371094,0.0005629062652587891,3,1,12
0.5,3,1.9409090909090907,1.1102230246251565e-16,0.0005500316619873047,0.0005629062652587891,3,0,12
0.7,1,2.6134416625214167,5.152710993201791,0.0001690387725830078,0.0008950233459472656,5,1,12
0.7,2,3.042834245288233,2.6327109932017905,0.00034809112548828125,0.0008950233459472656,5,1,12
0.7,3,3.2622268280550486,1.0451109932017908,0.0005269050598144531,0.0008950233459472656,5,1,12
0.7,4,3.3493194108218645,0.04492299320179094,0.0007090568542480469,0.0008950233459472656,5,1,12
0.7,5,3.3530629935886807,0.0,0.0008831024169921875,0.0008950233459472656,5,0,12
0.9,1,6.493651255209849,14.1448095376563,0.00017380714416503906,0.0017616748809814453,10,1,12
0.9,2,7.672385383347874,10.904809537656298,0.0003478527069091797,0.0017616748809814453,10,1,12
0.9,3,8.581119511485898,8.2804095376563,0.0005266666412353516,0.0017616748809814453,10,1,12
0.9,4,9.271153639623924,6.1546455376563,0.0006997585296630859,0.0017616748809814453,10,1,12
0.9,5,9.78404076776195,4.4327766976562994,0.0008747577667236328,0.0017616748809814453,10,1,12
0.9,6,10.153438825899974,3.0380629372562993,0.0010576248168945312,0.0017616748809814453,10,1,12
0.9,7,10.406610737338,1.9083447913322988,0.0012307167053222656,0.0017616748809814453,10,1,12
0.9,8,10.565639469949025,0.9932730931338591,0.0014007091522216797,0.0017616748809814453,10,1,12
0.9,9,10.64841222771018,0.2520650175931216,0.0015769004821777344,0.0017616748809814453,10,1,12
0.9,10,10.66941764584294,1.7763568394002505e-15,0.0017497539520263672,0.0017616748809814453,10,0,12
0.95,1,11.701521207051448,19.86838925550702,0.00016689300537109375,0.0019147396087646484,11,1,12
0.95,2,13.357220311677045,16.448389255507003,0.0003409385681152344,0.0019147396087646484,11,1,12
0.95,3,14.727919416302596,13.52428925550702,0.0005147457122802734,0.0019147396087646484,11,1,12
