,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,63.0,0,0.0020234580151736736,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,0.1,0.99,0.001,0.0999979663774146,0.1,300
1,300,16.0,397,0.4834693750599399,"[29, 41, 0, 24, 36, 39, 42, 26, 20, 16, 45, 6, 14, 39, 47, 3, 8, 11, 23, 46, 0, 38, 40, 15, 30, 49, 17, 10, 17, 44, 27, 1, 37, 6, 17, 32, 13, 9, 5, 43, 19, 12, 24, 4, 31, 11, 30, 25, 49, 35]",geometric,0.1,0.99,0.001,0.09951527563928501,0.1,300
2,0,63.0,0,0.0018164170905947685,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,0.5,0.99,0.001,0.49999087228241096,0.5,300
3,300,14.0,399,0.487192792003043,"[5, 28, 0, 24, 36, 39, 19, 26, 20, 8, 41, 36, 14, 42, 42, 3, 32, 47, 40, 22, 46, 38, 15, 34, 30, 49, 46, 18, 2, 23, 27, 31, 37, 48, 43, 1, 13, 4, 1, 46, 33, 12, 40, 47, 6, 35, 45, 29, 44, 38]",geometric,0.5,0.99,0.001,0.49755775844520056,0.5,300
4,0,63.0,0,0.0018360409885644913,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,1.0,0.99,0.001,0.9999815473416765,1.0,300
5,300,13.0,404,0.5159895829856396,"[23, 30, 41, 11, 42, 39, 19, 29, 20, 8, 7, 36, 44, 16, 45, 12, 32, 47, 27, 46, 0, 21, 15, 34, 38, 49, 32, 18, 43, 49, 48, 41, 37, 22, 17, 2, 13, 42, 1, 31, 14, 12, 40, 25, 6, 35, 30, 28, 18, 3]",geometric,1.0,0.99,0.001,0.9948275547966601,1.0,300
6,0,63.0,0,0.0018422090215608478,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,2.0,0.99,0.001,1.9999629707040383,2.0,300
7,300,12.0,413,0.5530420420691371,"[15, 28, 34, 44, 10, 1, 45, 3, 20, 39, 17, 31, 33, 38, 24, 46, 2, 8, 23, 14, 0, 32, 48, 16, 37, 49, 29, 7, 43, 23, 48, 6, 1, 7, 22, 27, 13, 9, 5, 36, 18, 42, 40, 25, 0, 35, 30, 26, 11, 38]",geometric,2.0,0.99,0.001,1.9889143205471966,2.0,300
8,0,63.0,0,0.0018153749406337738,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,5.0,0.99,0.001,4.99990877519294,5.0,300
9,300,15.0,489,0.46610449999570847,"[10, 37, 40, 11, 26, 38, 47, 35, 29, 27, 39, 36, 44, 8, 45, 3, 15, 11, 27, 46, 2, 34, 48, 9, 3, 49, 7, 14, 1, 6, 46, 33, 8, 17, 0, 41, 5, 32, 31, 22, 47, 42, 4, 28, 23, 6, 43, 39, 18, 3]",geometric,5.0,0.99,0.001,4.976632242104079,5.0,300
10,0,63.0,0,0.003397165914066136,"[23, 28, 40, 39, 25, 39, 26, 18, 20, 8, 9, 6, 26, 23, 24, 1, 27, 29, 6, 22, 2, 41, 40, 11, 1, 23, 19, 46, 17, 47, 27, 3, 20, 8, 8, 7, 27, 9, 4, 31, 33, 12, 6, 4, 46, 20, 18, 26, 3, 41]",geometric,10.0,0.99,0.001,9.999658579244674,10,300
11,300,20.0,512,0.514977665967308,"[19, 7, 41, 19, 12, 1, 42, 25, 49, 39, 30, 38, 5, 16, 9, 3, 15, 10, 23, 18, 0, 7, 29, 43, 41, 36, 27, 32, 11, 6, 48, 33, 22, 17, 47, 1, 46, 21, 6, 30, 14, 4, 4, 13, 36, 49, 44, 28, 1, 3]",geometric,10.0,0.99,0.001,9.94837672349683,10,300
