,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,8.0,5,0.0016272090142592788,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.05,300
1,300,7.0,318,0.08352399989962578,"[2, 5, 8, 3, 0, 9, 2, 6, 6, 0]",5,0.05,300
2,0,8.0,5,0.0016225839499384165,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.1,300
3,300,5.0,596,0.23710370890330523,"[0, 3, 8, 4, 2, 3, 6, 6, 1, 6]",5,0.1,300
4,0,8.0,5,0.001464791945181787,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.2,300
5,300,2.0,791,0.18985333293676376,"[0, 3, 8, 4, 2, 9, 5, 6, 1, 6]",5,0.2,300
6,0,8.0,5,0.001400665962137282,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.4,300
7,300,2.0,550,0.3134102909825742,"[1, 5, 8, 6, 0, 2, 6, 9, 3, 8]",5,0.4,300
8,0,8.0,5,0.0014131669886410236,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.6,300
9,300,2.0,659,0.25639800005592406,"[8, 5, 0, 8, 0, 2, 6, 9, 7, 4]",5,0.6,300
10,0,8.0,5,0.0013960410142317414,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",5,0.8,300
11,300,2.0,551,0.20199962507467717,"[8, 1, 7, 2, 6, 2, 0, 5, 3, 9]",5,0.8,300
