,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,44.0,50,0.055012417025864124,"[28, 47, 25, 8, 38, 8, 10, 46, 21, 2, 9, 10, 48, 1, 14, 46, 5, 39, 22, 12, 11, 49, 11, 44, 16, 45, 18, 8, 2, 49, 44, 6, 34, 43, 37, 20, 11, 48, 8, 12, 10, 14, 12, 49, 29, 40, 23, 21, 38, 34]",True,50,0.1,300
1,300,40.0,2652,27.45500041707419,"[4.0, 24.0, 1.0, 39.0, 26.0, 13.0, 8.0, 37.0, 10.0, 34.0, 31.0, 27.0, 31.0, 41.0, 31.0, 16.0, 27.0, 12.0, 14.0, 5.0, 40.0, 0.0, 38.0, 1.0, 13.0, 24.0, 43.0, 32.0, 6.0, 47.0, 22.0, 0.0, 3.0, 20.0, 11.0, 8.0, 30.0, 46.0, 31.0, 8.0, 15.0, 3.0, 40.0, 4.0, 20.0, 8.0, 28.0, 13.0, 29.0, 32.0]",True,50,0.1,300
2,0,44.0,50,0.04390829196199775,"[28, 47, 25, 8, 38, 8, 10, 46, 21, 2, 9, 10, 48, 1, 14, 46, 5, 39, 22, 12, 11, 49, 11, 44, 16, 45, 18, 8, 2, 49, 44, 6, 34, 43, 37, 20, 11, 48, 8, 12, 10, 14, 12, 49, 29, 40, 23, 21, 38, 34]",True,50,0.2,300
3,300,40.0,2652,27.57457349996548,"[4.0, 24.0, 1.0, 39.0, 26.0, 13.0, 8.0, 37.0, 10.0, 34.0, 31.0, 27.0, 31.0, 41.0, 31.0, 16.0, 27.0, 12.0, 14.0, 5.0, 40.0, 0.0, 38.0, 1.0, 13.0, 24.0, 43.0, 32.0, 6.0, 47.0, 22.0, 0.0, 3.0, 20.0, 11.0, 8.0, 30.0, 46.0, 31.0, 8.0, 15.0, 3.0, 40.0, 4.0, 20.0, 8.0, 28.0, 13.0, 29.0, 32.0]",True,50,0.2,300
4,0,44.0,50,0.049389334046281874,"[28, 47, 25, 8, 38, 8, 10, 46, 21, 2, 9, 10, 48, 1, 14, 46, 5, 39, 22, 12, 11, 49, 11, 44, 16, 45, 18, 8, 2, 49, 44, 6, 34, 43, 37, 20, 11, 48, 8, 12, 10, 14, 12, 49, 29, 40, 23, 21, 38, 34]",True,50,0.4,300
5,300,39.0,2704,27.312983084004372,"[3.0, 20.0, 23.0, 3.0, 18.0, 0.0, 7.0, 42.0, 15.0, 39.0, 46.0, 24.0, 16.0, 28.0, 30.0, 4.0, 31.0, 11.0, 34.0, 10.0, 26.0, 16.0, 36.0, 48.0, 21.0, 38.0, 37.0, 25.0, 6.0, 44.0, 13.0, 0.0, 0.0, 39.0, 1.0, 42.0, 46.0, 24.0, 24.0, 38.0, 44.0, 33.0, 25.0, 26.0, 40.0, 12.0, 34.0, 19.0, 43.0, 32.0]",True,50,0.4,300
6,0,44.0,50,0.04375533293932676,"[28, 47, 25, 8, 38, 8, 10, 46, 21, 2, 9, 10, 48, 1, 14, 46, 5, 39, 22, 12, 11, 49, 11, 44, 16, 45, 18, 8, 2, 49, 44, 6, 34, 43, 37, 20, 11, 48, 8, 12, 10, 14, 12, 49, 29, 40, 23, 21, 38, 34]",True,50,0.5,300
7,300,40.0,2652,27.25614258297719,"[21.0, 16.0, 11.0, 1.0, 37.0, 41.0, 20.0, 2.0, 24.0, 35.0, 5.0, 41.0, 36.0, 1.0, 15.0, 14.0, 11.0, 17.0, 35.0, 15.0, 43.0, 1.0, 34.0, 27.0, 40.0, 16.0, 14.0, 46.0, 23.0, 48.0, 45.0, 29.0, 49.0, 14.0, 8.0, 18.0, 28.0, 1.0, 24.0, 10.0, 2.0, 29.0, 17.0, 49.0, 22.0, 44.0, 11.0, 7.0, 17.0, 41.0]",True,50,0.5,300
8,0,44.0,50,0.048375333892181516,"[28, 47, 25, 8, 38, 8, 10, 46, 21, 2, 9, 10, 48, 1, 14, 46, 5, 39, 22, 12, 11, 49, 11, 44, 16, 45, 18, 8, 2, 49, 44, 6, 34, 43, 37, 20, 11, 48, 8, 12, 10, 14, 12, 49, 29, 40, 23, 21, 38, 34]",True,50,0.7,300
9,300,36.0,2704,27.419197874958627,"[5.0, 34.0, 26.0, 6.0, 21.0, 44.0, 14.0, 36.0, 3.0, 18.0, 26.0, 27.0, 7.0, 2.0, 22.0, 15.0, 43.0, 10.0, 25.0, 25.0, 21.0, 23.0, 10.0, 22.0, 18.0, 17.0, 30.0, 14.0, 38.0, 48.0, 20.0, 22.0, 32.0, 45.0, 13.0, 36.0, 3.0, 11.0, 18.0, 20.0, 13.0, 16.0, 5.0, 31.0, 18.0, 42.0, 37.0, 13.0, 47.0, 0.0]",True,50,0.7,300
