,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.055012417025864124,44.0,50.0,True,50,0.1,300
1,1,0.40415108401793987,40.0,102.0,True,50,0.1,300
2,2,0.8904716250253841,40.0,153.0,True,50,0.1,300
3,3,1.4558879589894786,40.0,204.0,True,50,0.1,300
4,4,1.9990227500675246,40.0,255.0,True,50,0.1,300
5,5,2.533968499978073,40.0,306.0,True,50,0.1,300
6,6,3.180964250001125,40.0,357.0,True,50,0.1,300
7,7,3.728660084074363,40.0,408.0,True,50,0.1,300
8,8,4.266837542061694,40.0,459.0,True,50,0.1,300
9,9,4.82008091697935,40.0,510.0,True,50,0.1,300
10,10,5.331982625066303,40.0,561.0,True,50,0.1,300
11,11,5.8917044589761645,40.0,612.0,True,50,0.1,300
12,12,6.528946083970368,40.0,663.0,True,50,0.1,300
13,13,7.045310500077903,40.0,714.0,True,50,0.1,300
14,14,7.559204459073953,40.0,765.0,True,50,0.1,300
15,15,8.053692209068686,40.0,816.0,True,50,0.1,300
16,16,8.564426209079102,40.0,867.0,True,50,0.1,300
17,17,9.090472624986432,40.0,918.0,True,50,0.1,300
18,18,9.619730542064644,40.0,969.0,True,50,0.1,300
19,19,10.119899083976634,40.0,1020.0,True,50,0.1,300
20,20,10.631447292049415,40.0,1071.0,True,50,0.1,300
21,21,11.19710216706153,40.0,1122.0,True,50,0.1,300
22,22,11.70212316699326,40.0,1173.0,True,50,0.1,300
23,23,12.21364629198797,40.0,1224.0,True,50,0.1,300
24,24,12.740324834012426,40.0,1275.0,True,50,0.1,300
25,25,13.371656834031455,40.0,1326.0,True,50,0.1,300
26,26,13.996137666981667,40.0,1377.0,True,50,0.1,300
27,27,14.64908116706647,40.0,1428.0,True,50,0.1,300
28,28,15.146339250029996,40.0,1479.0,True,50,0.1,300
29,29,15.672955084010027,40.0,1530.0,True,50,0.1,300
30,30,16.20137008407619,40.0,1581.0,True,50,0.1,300
31,31,16.77059137506876,40.0,1632.0,True,50,0.1,300
32,32,17.264229875057936,40.0,1683.0,True,50,0.1,300
33,33,17.80391579202842,40.0,1734.0,True,50,0.1,300
34,34,18.324344541993923,40.0,1785.0,True,50,0.1,300
35,35,18.851709917071275,40.0,1836.0,True,50,0.1,300
36,36,19.378877624985762,40.0,1887.0,True,50,0.1,300
37,37,19.919406792032532,40.0,1938.0,True,50,0.1,300
38,38,20.4202773750294,40.0,1989.0,True,50,0.1,300
39,39,20.92269879207015,40.0,2040.0,True,50,0.1,300
40,40,21.478656792081892,40.0,2091.0,True,50,0.1,300
41,41,21.99065112497192,40.0,2142.0,True,50,0.1,300
42,42,22.509377709007822,40.0,2193.0,True,50,0.1,300
43,43,23.04716533399187,40.0,2244.0,True,50,0.1,300
44,44,23.58795283397194,40.0,2295.0,True,50,0.1,300
45,45,24.16851879202295,40.0,2346.0,True,50,0.1,300
46,46,24.757367709069513,40.0,2397.0,True,50,0.1,300
47,47,25.27162495907396,40.0,2448.0,True,50,0.1,300
48,48,25.826533459010534,40.0,2499.0,True,50,0.1,300
49,49,26.385794417001307,40.0,2550.0,True,50,0.1,300
50,50,26.90785495901946,40.0,2601.0,True,50,0.1,300
51,51,27.45500041707419,40.0,2652.0,True,50,0.1,300
