,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,3.0,50,0.0012505840277299285,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",True,50,0.1,300
1,300,10.0,2652,0.25213291705586016,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",True,50,0.1,300
2,0,3.0,50,0.0007719999412074685,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",True,50,0.2,300
3,300,10.0,2704,0.19838483294006437,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",True,50,0.2,300
4,0,3.0,50,0.0008092919597402215,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",True,50,0.4,300
5,300,10.0,2704,0.5538232089020312,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",True,50,0.4,300
6,0,3.0,50,0.0007902500219643116,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",True,50,0.5,300
7,300,10.0,2755,0.17505537497345358,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",True,50,0.5,300
8,0,3.0,50,0.00092879100702703,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",True,50,0.7,300
9,300,10.0,2704,0.16998100001364946,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",True,50,0.7,300
