,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0019076250027865171,44.0,0.0,0,300,0
1,1,0.02605770796071738,44.0,1.0,0,300,0
2,2,0.026942124939523637,44.0,2.0,0,300,0
3,3,0.027795249945484102,44.0,3.0,0,300,0
4,4,0.028639249969273806,44.0,4.0,0,300,0
5,5,0.029614917002618313,44.0,5.0,0,300,0
6,6,0.030713167041540146,44.0,6.0,0,300,0
7,7,0.03158420801628381,44.0,7.0,0,300,0
8,8,0.03323866694699973,43.0,9.0,0,300,0
9,9,0.03408224997110665,43.0,10.0,0,300,0
10,10,0.034914541989564896,43.0,11.0,0,300,0
11,11,0.03574741701595485,43.0,12.0,0,300,0
12,12,0.037398583022877574,40.0,14.0,0,300,0
13,13,0.03823254199232906,40.0,15.0,0,300,0
14,14,0.03986975003499538,39.0,17.0,0,300,0
15,15,0.041514707962051034,38.0,19.0,0,300,0
16,16,0.04235574998892844,38.0,20.0,0,300,0
17,17,0.04399291693698615,36.0,22.0,0,300,0
18,18,0.04562983301002532,35.0,24.0,0,300,0
19,19,0.04645787493791431,35.0,25.0,0,300,0
20,20,0.04836575000081211,33.0,27.0,0,300,0
21,21,0.0513364999787882,33.0,28.0,0,300,0
22,22,0.05407112499233335,33.0,29.0,0,300,0
23,23,0.056732250028289855,33.0,30.0,0,300,0
24,24,0.058754874975420535,33.0,31.0,0,300,0
25,25,0.05965983297210187,33.0,32.0,0,300,0
26,26,0.060518458019942045,33.0,33.0,0,300,0
27,27,0.061367457965388894,33.0,34.0,0,300,0
28,28,0.06220366701018065,33.0,35.0,0,300,0
29,29,0.06304237502627075,33.0,36.0,0,300,0
30,30,0.06467999995220453,32.0,38.0,0,300,0
31,31,0.06631566700525582,31.0,40.0,0,300,0
32,32,0.06715291703585535,31.0,41.0,0,300,0
33,33,0.06798891699872911,31.0,42.0,0,300,0
34,34,0.06882379204034805,31.0,43.0,0,300,0
35,35,0.0696547080297023,31.0,44.0,0,300,0
36,36,0.07048754196148366,31.0,45.0,0,300,0
37,37,0.07131783303339034,31.0,46.0,0,300,0
38,38,0.07214954204391688,31.0,47.0,0,300,0
39,39,0.07298004196491092,31.0,48.0,0,300,0
40,40,0.0738130829995498,31.0,49.0,0,300,0
41,41,0.07464350003283471,31.0,50.0,0,300,0
42,42,0.07548112503718585,31.0,51.0,0,300,0
43,43,0.07631050003692508,31.0,52.0,0,300,0
44,44,0.077142791938968,31.0,53.0,0,300,0
45,45,0.0779740420402959,31.0,54.0,0,300,0
46,46,0.07881304202601314,31.0,55.0,0,300,0
47,47,0.0796482500154525,31.0,56.0,0,300,0
48,48,0.0812877919524908,30.0,58.0,0,300,0
49,49,0.0821214170427993,30.0,59.0,0,300,0
50,50,0.08295420801732689,30.0,60.0,0,300,0
51,51,0.08458687493111938,28.0,62.0,0,300,0
52,52,0.08542224997654557,28.0,63.0,0,300,0
53,53,0.08625666704028845,28.0,64.0,0,300,0
54,54,0.08709004195407033,28.0,65.0,0,300,0
