,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.00026016600895673037,11.0,0.0,50,0.05,300
1,1,0.0747109999647364,25.0,2.0,50,0.05,300
2,2,0.07614512497093529,25.0,3.0,50,0.05,300
3,3,0.07774550002068281,25.0,4.0,50,0.05,300
4,4,0.07932354102376848,25.0,5.0,50,0.05,300
5,5,0.0820402909303084,26.0,7.0,50,0.05,300
6,6,0.08977416600100696,26.0,8.0,50,0.05,300
7,7,0.09127437497954816,27.0,10.0,50,0.05,300
8,8,0.09272420802153647,27.0,11.0,50,0.05,300
9,9,0.09417108295019716,27.0,12.0,50,0.05,300
10,10,0.09561808302532881,27.0,13.0,50,0.05,300
11,11,0.0970474579371512,27.0,14.0,50,0.05,300
12,12,0.09837808297015727,27.0,15.0,50,0.05,300
13,13,0.0997205829480663,28.0,17.0,50,0.05,300
14,14,0.10104866593610495,28.0,18.0,50,0.05,300
15,15,0.1023590830154717,28.0,19.0,50,0.05,300
16,16,0.10366491600871086,28.0,20.0,50,0.05,300
17,17,0.10499779100064188,28.0,21.0,50,0.05,300
18,18,0.10632199991960078,28.0,22.0,50,0.05,300
19,19,0.10760379093699157,28.0,23.0,50,0.05,300
20,20,0.10885504097677767,28.0,24.0,50,0.05,300
21,21,0.11010358296334743,28.0,25.0,50,0.05,300
22,22,0.11136749992147088,28.0,26.0,50,0.05,300
23,23,0.11262891592923552,28.0,27.0,50,0.05,300
24,24,0.11390129092615098,28.0,28.0,50,0.05,300
25,25,0.11515358299948275,28.0,29.0,50,0.05,300
26,26,0.11641949997283518,28.0,30.0,50,0.05,300
27,27,0.11766795802395791,28.0,31.0,50,0.05,300
28,28,0.1189160409849137,28.0,32.0,50,0.05,300
29,29,0.12017095799092203,28.0,33.0,50,0.05,300
30,30,0.12142033292911947,28.0,34.0,50,0.05,300
31,31,0.12266283296048641,28.0,35.0,50,0.05,300
32,32,0.12390604102984071,28.0,36.0,50,0.05,300
33,33,0.12515833298675716,28.0,37.0,50,0.05,300
34,34,0.12641874991822988,28.0,38.0,50,0.05,300
35,35,0.1276675829431042,28.0,39.0,50,0.05,300
36,36,0.1289133329410106,28.0,40.0,50,0.05,300
37,37,0.13017849996685982,28.0,41.0,50,0.05,300
38,38,0.13143495796248317,28.0,42.0,50,0.05,300
39,39,0.13268845796119422,28.0,43.0,50,0.05,300
40,40,0.13393308292143047,28.0,44.0,50,0.05,300
41,41,0.1351805409649387,28.0,45.0,50,0.05,300
